Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Тобольская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592					
		0.32%	0.96%	0.00%	0.00%	0.29%	0.00%	0.18%	0.78%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.75%	0.00%	0.57%	0.09%	0.00%	0.00%	0.00%	0.33%	0.39%	0.23%	0.17%	0.00%	0.21%	0.27%	1.34%	0.00%	0.00%	0.00%	0.90%	0.33%	0.00%	0.21%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	910	162	6	2	45	1	15	19	20	30	3	12	35	13	7	4	88	5	9	23	2	3	9	44	16	27	62	11	64	42	38	19	3	2	53	3	4	9					
		6.21%	12.95%	2.55%	0.46%	6.60%	0.34%	2.64%	4.96%	3.23%	6.79%	1.08%	2.93%	14.29%	3.99%	3.18%	2.20%	15.44%	2.82%	5.11%	1.98%	0.95%	4.29%	11.11%	7.24%	6.30%	3.10%	10.84%	7.91%	13.59%	11.41%	25.50%	4.83%	1.52%	0.86%	11.88%	1.00%	2.26%	1.93%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	46	12	0	0	4	0	0	1	1	0	0	0	0	0	0	1	7	0	1	2	0	0	0	1	3	1	4	0	0	1	1	1	0	0	4	1	0	0					
		0.31%	0.96%	0.00%	0.00%	0.59%	0.00%	0.00%	0.26%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	1.23%	0.00%	0.57%	0.17%	0.00%	0.00%	0.00%	0.16%	1.18%	0.11%	0.70%	0.00%	0.00%	0.27%	0.67%	0.25%	0.00%	0.00%	0.90%	0.33%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12393	751	223	420	616	288	540	344	569	400	250	391	200	301	199	173	363	165	115	1058	203	67	65	540	167	794	418	126	384	264	72	362	191	227	234	292	173	448					
		84.55%	60.03%	94.89%	96.11%	90.32%	99.31%	95.07%	89.82%	91.77%	90.50%	90.25%	95.60%	81.63%	92.33%	90.45%	95.05%	63.68%	93.22%	65.34%	91.13%	96.21%	95.71%	80.25%	88.82%	65.75%	91.16%	73.08%	90.65%	81.53%	71.74%	48.32%	92.11%	96.46%	97.42%	52.47%	97.33%	97.74%	96.14%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	30	8	0	0	1	0	0	1	1	0	0	0	0	0	0	0	3	0	2	2	0	0	0	2	2	1	3	0	0	0	0	1	0	0	2	1	0	0					
		0.20%	0.64%	0.00%	0.00%	0.15%	0.00%	0.00%	0.26%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	1.14%	0.17%	0.00%	0.00%	0.00%	0.33%	0.79%	0.11%	0.52%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.45%	0.33%	0.00%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
