Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Багаевская районная																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №132					
20	3.Политическая партия «Демократическая партия России»	15	1	2	3	2	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	0	0	0	2	0					
		0.08%	0.07%	0.12%	0.18%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.29%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.35%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1865	152	211	197	178	197	39	41	23	43	48	22	93	157	39	98	37	59	7	21	101	28	30	25	11	8					
		10.26%	10.62%	12.25%	12.09%	13.41%	13.97%	7.30%	7.39%	11.06%	20.09%	6.47%	5.56%	13.66%	8.65%	5.75%	17.69%	11.90%	8.35%	6.19%	7.39%	11.57%	5.97%	9.74%	5.63%	1.90%	4.30%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	50	8	10	5	1	3	2	1	0	1	1	1	5	2	0	0	0	1	2	0	1	0	0	2	4	0					
		0.28%	0.56%	0.58%	0.31%	0.08%	0.21%	0.37%	0.18%	0.00%	0.47%	0.13%	0.25%	0.73%	0.11%	0.00%	0.00%	0.00%	0.14%	1.77%	0.00%	0.11%	0.00%	0.00%	0.45%	0.69%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	23	3	0	0	3	5	2	0	0	0	1	0	0	0	0	2	0	1	0	0	1	1	2	2	0	0					
		0.13%	0.21%	0.00%	0.00%	0.23%	0.35%	0.37%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.14%	0.00%	0.00%	0.11%	0.21%	0.65%	0.45%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	923	69	78	107	88	84	9	39	8	12	45	17	53	97	26	31	10	33	4	18	6	23	20	28	7	11					
		5.08%	4.82%	4.53%	6.57%	6.63%	5.96%	1.69%	7.03%	3.85%	5.61%	6.06%	4.29%	7.78%	5.34%	3.83%	5.60%	3.22%	4.67%	3.54%	6.34%	0.69%	4.90%	6.49%	6.31%	1.21%	5.91%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	978	130	77	126	155	124	7	24	10	3	25	17	34	74	32	24	12	27	6	5	8	17	5	18	10	8					
		5.38%	9.08%	4.47%	7.73%	11.68%	8.79%	1.31%	4.32%	4.81%	1.40%	3.37%	4.29%	4.99%	4.08%	4.72%	4.33%	3.86%	3.82%	5.31%	1.76%	0.92%	3.62%	1.62%	4.05%	1.73%	4.30%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	97	11	9	8	5	2	5	4	0	3	5	1	2	3	3	5	2	6	0	2	8	6	3	0	3	1					
		0.53%	0.77%	0.52%	0.49%	0.38%	0.14%	0.94%	0.72%	0.00%	1.40%	0.67%	0.25%	0.29%	0.17%	0.44%	0.90%	0.64%	0.85%	0.00%	0.70%	0.92%	1.28%	0.97%	0.00%	0.52%	0.54%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13645	1013	1303	1139	839	946	464	419	163	131	585	324	466	1426	568	372	244	549	84	232	738	385	230	346	532	147					
		75.09%	70.79%	75.62%	69.92%	63.23%	67.09%	86.89%	75.50%	78.37%	61.21%	78.84%	81.82%	68.43%	78.57%	83.78%	67.15%	78.46%	77.65%	74.34%	81.69%	84.54%	82.09%	74.68%	77.93%	91.88%	79.03%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	76	11	4	8	14	4	2	2	0	1	4	1	2	4	1	4	1	2	1	1	2	0	5	0	2	0					
		0.42%	0.77%	0.23%	0.49%	1.06%	0.28%	0.37%	0.36%	0.00%	0.47%	0.54%	0.25%	0.29%	0.22%	0.15%	0.72%	0.32%	0.28%	0.88%	0.35%	0.23%	0.00%	1.62%	0.00%	0.35%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
