7	Число избирательных бюллетеней в переносных ящиках для голосования	2554	0	43	27	33	127	22	33	35	37	30	7	40	30	32	30	29	25	29	116	53	0	47	46	54	30	34	22	72	36	32	31	44	24	47	108	212	29	30	58	21	13	31	21	32	52	24	31	52	99	50	42	61	60	50	101	0	21	52	7					
8	Число бюллетеней в стационарных ящиках для голосования	66670	268	1154	1089	1116	1061	1382	1718	1212	1864	1072	961	1330	1338	1313	1143	1296	1460	1213	1079	1109	682	982	1040	694	1273	1107	1574	1433	1130	1271	1563	1270	1181	620	615	1357	1056	1366	2120	1385	550	441	1154	986	1121	626	1276	1146	1190	1290	1703	1294	1269	1082	956	224	544	213	1708					
9	Число недействительных избирательных бюллетеней	1072	3	22	19	16	20	23	34	13	47	18	13	26	22	22	17	27	19	32	16	15	4	22	19	15	11	21	22	27	15	22	36	22	24	9	9	18	9	15	35	15	4	10	13	15	25	11	21	14	21	17	28	25	18	6	12	2	8	5	23					
10	Число действительных избирательных бюллетеней	68152	265	1175	1097	1133	1168	1381	1717	1234	1854	1084	955	1344	1346	1323	1156	1298	1466	1210	1179	1147	678	1007	1067	733	1292	1120	1574	1478	1151	1281	1558	1292	1181	658	714	1551	1076	1381	2143	1391	559	462	1162	1003	1148	639	1286	1184	1268	1323	1717	1330	1311	1126	1045	222	557	260	1692					
11	Число полученных открепительных  удостоверений	3325	0	45	40	45	60	80	70	60	85	55	55	60	55	50	55	80	80	55	45	35	0	55	60	35	55	55	50	75	55	60	70	60	65	25	30	40	35	55	110	60	30	15	45	50	60	35	60	75	60	60	90	60	60	50	45	0	130	20	220					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2785	0	38	34	40	55	72	62	51	81	48	47	55	48	43	52	70	69	48	42	26	0	51	47	23	47	54	42	60	54	54	64	47	61	22	22	31	24	45	106	52	16	11	26	34	45	15	38	59	47	35	71	45	38	41	42	0	110	7	218					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1929	15	40	38	23	27	30	21	19	56	15	33	37	21	16	26	34	46	23	19	38	66	26	38	6	111	21	103	22	22	100	40	78	26	26	23	11	29	12	25	28	14	12	11	25	36	41	53	20	39	35	35	29	23	20	12	36	29	41	28					
14	Число неиспользованных открепительных удостоверений	540	0	7	6	5	5	8	8	9	4	7	8	5	7	7	3	10	11	7	3	9	0	4	13	12	8	1	8	15	1	6	6	13	4	3	8	9	11	10	4	8	14	4	19	16	15	20	22	16	13	25	19	15	22	9	3	0	20	13	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	133	0	6	4	3	3	4	3	3	2	2	3	2	4	5	1	5	5	5	2	2	0	2	1	1	2	4	2	0	2	2	2	2	3	1	1	1	1	3	1	4	0	0	3	1	4	0	0	1	4	1	7	3	2	3	3	0	1	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																		
18	Богданов Андрей Владимирович	1209	6	27	20	26	17	33	19	21	23	15	19	30	22	24	20	40	18	21	23	17	4	19	15	13	25	26	28	20	15	30	26	25	27	15	11	25	13	21	43	25	11	8	22	17	17	12	30	24	25	19	20	28	27	20	24	1	7	5	25					
		1.75%	2.24%	2.26%	1.79%	2.26%	1.43%	2.35%	1.09%	1.68%	1.21%	1.36%	1.96%	2.19%	1.61%	1.78%	1.71%	3.02%	1.21%	1.69%	1.92%	1.46%	0.59%	1.85%	1.38%	1.74%	1.92%	2.28%	1.75%	1.33%	1.29%	2.30%	1.63%	1.90%	2.24%	2.25%	1.52%	1.59%	1.20%	1.50%	1.97%	1.78%	1.95%	1.69%	1.87%	1.67%	1.45%	1.85%	2.30%	2.00%	1.94%	1.42%	1.15%	2.07%	2.03%	1.77%	2.27%	0.45%	1.24%	1.89%	1.46%					
19	Жириновский Владимир Вольфович	5653	31	86	92	78	99	110	109	110	147	80	80	108	91	72	80	75	118	85	96	78	11	85	99	61	84	98	115	106	84	119	105	101	91	58	67	145	86	112	299	130	41	36	121	95	98	52	102	81	106	115	177	101	108	85	105	13	83	20	233					
		8.17%	11.57%	7.18%	8.24%	6.79%	8.33%	7.83%	6.23%	8.82%	7.73%	7.26%	8.26%	7.88%	6.65%	5.35%	6.82%	5.66%	7.95%	6.84%	8.03%	6.71%	1.61%	8.26%	9.12%	8.16%	6.45%	8.59%	7.21%	7.04%	7.20%	9.13%	6.59%	7.69%	7.55%	8.70%	9.27%	9.24%	7.93%	8.02%	13.73%	9.25%	7.28%	7.63%	10.30%	9.33%	8.35%	8.00%	7.80%	6.76%	8.22%	8.58%	10.14%	7.45%	8.13%	7.51%	9.93%	5.80%	14.69%	7.55%	13.59%					
20	Зюганов Геннадий Андреевич	13694	59	230	195	221	222	274	225	261	324	225	187	248	186	273	179	278	270	280	250	204	13	202	213	152	303	231	287	302	234	250	341	259	259	117	132	347	247	351	251	438	138	110	265	214	307	135	277	244	237	282	351	311	350	252	250	19	54	40	338					
		19.78%	22.01%	19.21%	17.47%	19.23%	18.69%	19.52%	12.85%	20.93%	17.04%	20.42%	19.32%	18.10%	13.60%	20.30%	15.26%	20.98%	18.18%	22.54%	20.92%	17.56%	1.91%	19.63%	19.61%	20.32%	23.25%	20.25%	17.98%	20.07%	20.07%	19.19%	21.39%	19.71%	21.49%	17.54%	18.26%	22.12%	22.76%	25.14%	11.52%	31.15%	24.51%	23.31%	22.55%	21.02%	26.17%	20.77%	21.19%	20.37%	18.39%	21.04%	20.11%	22.95%	26.34%	22.26%	23.65%	8.48%	9.56%	15.09%	19.71%					
21	Медведев Дмитрий Анатольевич	47596	169	832	790	808	830	964	1364	842	1360	764	669	958	1047	954	877	905	1060	824	810	848	650	701	740	507	880	765	1144	1050	818	882	1086	907	804	468	504	1034	730	897	1550	798	369	308	754	677	726	440	877	835	900	907	1169	890	826	769	666	189	413	195	1096					
		68.76%	63.06%	69.51%	70.79%	70.32%	69.87%	68.66%	77.90%	67.52%	71.54%	69.33%	69.11%	69.93%	76.54%	70.93%	74.77%	68.30%	71.38%	66.34%	67.78%	72.98%	95.31%	68.12%	68.14%	67.78%	67.54%	67.05%	71.68%	69.77%	70.15%	67.69%	68.13%	69.03%	66.72%	70.16%	69.71%	65.90%	67.28%	64.26%	71.17%	56.76%	65.54%	65.25%	64.17%	66.50%	61.89%	67.69%	67.10%	69.70%	69.82%	67.69%	66.99%	65.68%	62.15%	67.93%	63.01%	84.38%	73.10%	73.58%	63.91%					
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
