7	Число избирательных бюллетеней в переносных ящиках для голосования	3605	128	77	101	77	34	71	139	108	65	151	194	202	243	100	245	131	186	109	12	81	142	0	23	0	52	0	0	15	14	54	65	4	0	7	0	37	0	11	28	12	31	24	48	4	64	6	240	5	2	18	183	18	16	13	4	11	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	29568	628	920	996	1293	840	759	701	1277	910	1206	1342	1111	694	830	823	1010	1204	1011	406	1200	687	146	228	86	412	65	111	267	229	80	404	211	109	291	33	958	138	128	790	275	173	185	555	193	452	108	671	45	170	50	737	252	333	124	54	221	93	218	125					
9	Число недействительных избирательных бюллетеней	1089	26	30	40	154	29	33	21	136	9	74	102	14	37	10	23	30	23	8	10	51	7	1	1	4	6	0	0	1	3	0	3	9	1	0	1	30	6	7	42	13	11	3	15	6	15	5	0	0	0	3	16	4	16	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	32084	730	967	1057	1216	845	797	819	1249	966	1283	1434	1299	900	920	1045	1111	1367	1112	408	1230	822	145	250	82	458	65	111	281	240	134	466	206	108	298	32	965	132	132	776	274	193	206	588	191	501	109	911	50	172	65	904	266	333	137	58	232	93	218	125					
11	Число полученных открепительных  удостоверений	770	7	5	3	19	1	5	1	8	12	17	46	15	13	11	12	7	6	16	10	10	154	20	22	18	17	0	0	21	14	32	37	24	5	0	0	20	0	0	15	0	3	3	43	12	16	2	15	0	2	0	30	13	5	0	0	0	1	0	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	748	7	5	3	19	1	5	1	7	10	17	46	15	13	9	12	7	5	16	8	10	154	20	22	18	17	0	0	21	14	32	37	24	1	0	0	20	0	0	13	0	3	3	43	12	16	0	15	0	1	0	30	12	3	0	0	0	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	396	5	3	10	7	19	13	3	10	24	21	19	14	13	12	13	19	5	10	2	10	32	0	5	2	4	0	2	3	2	2	7	10	1	3	0	5	0	3	6	6	1	5	13	6	4	3	8	2	1	2	3	5	2	1	3	3	1	8	0					
14	Число неиспользованных открепительных удостоверений	22	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	1	0	0	1	2	0	0	0	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	30	1	2	0	0	2	1	0	2	3	3	1	3	0	0	0	1	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																		
18	Богданов Андрей Владимирович	1344	27	44	46	88	33	40	42	200	44	97	116	57	34	8	47	46	56	7	11	78	6	2	1	3	2	0	0	2	0	0	1	2	0	0	2	52	9	5	30	1	12	2	3	3	7	5	9	1	11	3	33	1	11	1	0	3	0	0	0					
		4.05%	3.57%	4.41%	4.19%	6.42%	3.78%	4.82%	5.00%	14.44%	4.51%	7.15%	7.55%	4.34%	3.63%	0.86%	4.40%	4.03%	4.03%	0.63%	2.63%	6.09%	0.72%	1.37%	0.40%	3.49%	0.43%	0.00%	0.00%	0.71%	0.00%	0.00%	0.21%	0.93%	0.00%	0.00%	6.06%	5.23%	6.52%	3.60%	3.67%	0.35%	5.88%	0.96%	0.50%	1.52%	1.36%	4.39%	0.99%	2.00%	6.40%	4.41%	3.59%	0.37%	3.15%	0.73%	0.00%	1.29%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	4699	94	130	146	220	162	113	108	350	101	288	281	154	126	107	110	160	200	135	54	209	129	9	21	9	38	3	6	43	11	9	48	10	1	24	5	147	15	24	73	38	25	25	75	20	37	12	287	10	30	6	120	16	40	13	8	22	12	26	4					
		14.17%	12.43%	13.04%	13.31%	16.06%	18.54%	13.61%	12.86%	25.27%	10.36%	21.22%	18.29%	11.73%	13.45%	11.51%	10.30%	14.02%	14.39%	12.05%	12.92%	16.32%	15.56%	6.16%	8.37%	10.47%	8.19%	4.62%	5.41%	15.25%	4.53%	6.72%	10.23%	4.65%	0.92%	8.05%	15.15%	14.77%	10.87%	17.27%	8.92%	13.24%	12.25%	11.96%	12.44%	10.15%	7.17%	10.53%	31.50%	20.00%	17.44%	8.82%	13.04%	5.93%	11.46%	9.49%	13.79%	9.48%	12.90%	11.93%	3.20%					
20	Зюганов Геннадий Андреевич	2732	70	90	78	59	50	63	79	40	120	48	102	90	70	131	129	111	104	175	35	100	69	28	38	8	65	1	10	21	20	10	51	19	13	34	2	72	11	9	23	21	20	16	75	18	75	6	10	4	20	6	100	10	28	13	1	17	12	23	9					
		8.24%	9.26%	9.03%	7.11%	4.31%	5.72%	7.59%	9.40%	2.89%	12.31%	3.54%	6.64%	6.85%	7.47%	14.09%	12.08%	9.73%	7.48%	15.63%	8.37%	7.81%	8.32%	19.18%	15.14%	9.30%	14.01%	1.54%	9.01%	7.45%	8.23%	7.46%	10.87%	8.84%	11.93%	11.41%	6.06%	7.24%	7.97%	6.47%	2.81%	7.32%	9.80%	7.66%	12.44%	9.14%	14.53%	5.26%	1.10%	8.00%	11.63%	8.82%	10.87%	3.70%	8.02%	9.49%	1.72%	7.33%	12.90%	10.55%	7.20%					
21	Медведев Дмитрий Анатольевич	23309	539	703	787	849	600	581	590	659	701	850	935	998	670	674	759	794	1007	795	308	843	618	106	190	62	353	61	95	215	209	115	366	175	94	240	23	694	97	94	650	214	136	163	435	150	382	86	605	35	111	50	651	239	254	110	49	190	69	169	112					
		70.26%	71.30%	70.51%	71.74%	61.97%	68.65%	70.00%	70.24%	47.58%	71.90%	62.64%	60.87%	76.01%	71.50%	72.47%	71.07%	69.59%	72.45%	70.98%	73.68%	65.81%	74.55%	72.60%	75.70%	72.09%	76.08%	93.85%	85.59%	76.24%	86.01%	85.82%	78.04%	81.40%	86.24%	80.54%	69.70%	69.75%	70.29%	67.63%	79.46%	74.56%	66.67%	77.99%	72.14%	76.14%	74.03%	75.44%	66.41%	70.00%	64.53%	73.53%	70.76%	88.52%	72.78%	80.29%	84.48%	81.90%	74.19%	77.52%	89.60%					
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
