Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
"Наименование Избирательной комиссии:    Улан-Удэ, Советская"																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	695	25	25	25	12	30	25	30	30	30	25	25	25	30	30	25	30	30	25	30	30	30	30	30	30	12	13	13	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	211	1	4	12	5	21	5	9	6	6	7	15	11	15	5	12	13	5	6	15	8	1	3	8	10	1	0	7	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	160	1	4	6	6	4	6	5	7	3	9	4	3	8	7	4	7	4	3	2	2	9	3	3	1	1	2	0	4	15	0	0	0	27					
14	Число погашенных открепительных удостоверений	484	24	21	13	7	9	20	21	24	24	18	10	14	15	25	13	17	25	19	15	22	29	27	22	20	11	13	6	0	0	0	0	0	0					
15	Число открепительных удостоверений выданных ТИК	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	262	6	5	9	6	5	3	12	5	3	10	6	6	9	5	7	6	9	11	12	15	25	13	7	14	3	4	7	4	3	2	2	1	27					
		1.26%	1.54%	1.13%	1.25%	1.16%	0.55%	0.35%	1.50%	0.78%	0.31%	1.41%	1.36%	0.76%	0.90%	1.01%	0.95%	0.50%	1.74%	1.84%	1.33%	1.52%	1.50%	2.21%	0.65%	1.31%	1.21%	2.08%	1.72%	26.66%	4.28%	20.0%	2.98%	5.0%	3.37%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1833	22	28	60	57	107	117	81	54	149	66	105	102	118	34	56	110	50	53	47	53	50	27	96	68	28	16	44	2	2	1	8	2	20					
		8.82%	5.65%	6.36%	8.39%	11.02%	11.83%	13.87%	10.13%	8.43%	15.40%	9.33%	23.80%	13.02%	11.90%	6.86%	7.67%	9.18%	9.68%	8.90%	5.22%	5.39%	3.00%	4.59%	8.96%	6.38%	11.38%	8.33%	10.86%	13.33%	2.85%	10.0%	11.94%	10.0%	2.49%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	572	14	17	21	14	29	22	22	16	22	19	0	26	30	10	17	28	9	11	36	31	30	17	40	28	3	6	7	1	4	0	4	1	37					
		2.75%	3.59%	3.86%	2.93%	2.70%	3.20%	2.60%	2.75%	2.5%	2.27%	2.68%	0.0%	3.32%	3.02%	2.02%	2.32%	2.33%	1.74%	1.84%	4.00%	3.15%	1.80%	2.89%	3.73%	2.62%	1.21%	3.12%	1.72%	6.66%	5.71%	0.0%	5.97%	5.0%	4.61%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1315	14	27	51	38	65	102	58	44	88	54	20	69	92	22	53	85	34	30	27	63	45	17	65	55	15	14	25	0	2	0	4	1	36					
		6.33%	3.59%	6.13%	7.13%	7.35%	7.19%	12.09%	7.25%	6.87%	9.10%	7.63%	4.53%	8.81%	9.28%	4.44%	7.26%	7.09%	6.58%	5.04%	3.00%	6.40%	2.70%	2.89%	6.06%	5.16%	6.09%	7.29%	6.17%	0.0%	2.85%	0.0%	5.97%	5.0%	4.49%					
22	"5. ""За Русь Святую"""	96	1	0	2	0	1	1	1	5	2	4	2	5	0	12	5	1	0	2	4	7	8	6	5	3	0	0	2	0	1	0	0	0	16					
		0.46%	0.25%	0.0%	0.27%	0.0%	0.11%	0.11%	0.12%	0.78%	0.20%	0.56%	0.45%	0.63%	0.0%	2.42%	0.68%	0.08%	0.0%	0.33%	0.44%	0.71%	0.48%	1.02%	0.46%	0.28%	0.0%	0.0%	0.49%	0.0%	1.42%	0.0%	0.0%	0.0%	1.99%					
23	"6. ""Объединенная Российская партия ""Русь"""	42	1	1	0	0	1	0	1	0	0	0	1	0	1	2	2	4	1	1	2	3	8	1	1	1	1	0	1	0	0	0	1	0	7					
		0.20%	0.25%	0.22%	0.0%	0.0%	0.11%	0.0%	0.12%	0.0%	0.0%	0.0%	0.22%	0.0%	0.10%	0.40%	0.27%	0.33%	0.19%	0.16%	0.22%	0.30%	0.48%	0.17%	0.09%	0.09%	0.40%	0.0%	0.24%	0.0%	0.0%	0.0%	1.49%	0.0%	0.87%					
24	"7. ""Новый курс - Автомобильная Россия"""	152	4	3	2	4	6	6	9	1	2	3	1	3	9	5	7	4	1	4	7	8	22	5	8	5	1	5	0	0	0	0	0	0	17					
		0.73%	1.02%	0.68%	0.27%	0.77%	0.66%	0.71%	1.12%	0.15%	0.20%	0.42%	0.22%	0.38%	0.90%	1.01%	0.95%	0.33%	0.19%	0.67%	0.77%	0.81%	1.32%	0.85%	0.74%	0.46%	0.40%	2.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.12%					
25	"8. ""Народно-республиканская партия России"""	44	0	1	1	1	1	1	0	1	4	1	1	1	2	1	1	2	0	0	0	9	3	0	2	4	1	0	1	0	0	0	0	0	5					
		0.21%	0.0%	0.22%	0.13%	0.19%	0.11%	0.11%	0.0%	0.15%	0.41%	0.14%	0.22%	0.12%	0.20%	0.20%	0.13%	0.16%	0.0%	0.0%	0.0%	0.91%	0.18%	0.0%	0.18%	0.37%	0.40%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%					
26	"9. ""Российская экологическая партия ""Зеленые"""	96	1	0	2	2	5	5	10	5	2	1	7	0	5	1	3	3	0	6	4	2	16	2	2	2	0	0	2	0	1	0	0	1	6					
		0.46%	0.25%	0.0%	0.27%	0.38%	0.55%	0.59%	1.25%	0.78%	0.20%	0.14%	1.58%	0.0%	0.50%	0.20%	0.41%	0.25%	0.0%	1.00%	0.44%	0.20%	0.96%	0.34%	0.18%	0.18%	0.0%	0.0%	0.49%	0.0%	1.42%	0.0%	0.0%	5.0%	0.74%					
27	"10. ""Аграрная партия России"""	622	6	21	24	13	20	34	31	21	29	22	11	27	29	16	13	35	20	24	31	28	35	11	33	40	17	5	18	0	0	0	1	0	7					
		2.99%	1.54%	4.77%	3.35%	2.51%	2.21%	4.03%	3.87%	3.28%	2.99%	3.11%	2.49%	3.44%	2.92%	3.23%	1.78%	2.92%	3.87%	4.03%	3.44%	2.84%	2.10%	1.87%	3.08%	3.75%	6.91%	2.60%	4.44%	0.0%	0.0%	0.0%	1.49%	0.0%	0.87%					
28	"11. ""Истинные патриоты России"""	31	0	0	0	1	3	0	0	0	2	1	1	1	0	0	0	2	0	1	0	0	6	1	1	1	0	0	0	0	2	0	0	0	8					
		0.14%	0.0%	0.0%	0.0%	0.19%	0.33%	0.0%	0.0%	0.0%	0.20%	0.14%	0.22%	0.12%	0.0%	0.0%	0.0%	0.16%	0.0%	0.16%	0.0%	0.0%	0.36%	0.17%	0.09%	0.09%	0.0%	0.0%	0.0%	0.0%	2.85%	0.0%	0.0%	0.0%	0.99%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	204	2	4	6	6	10	5	6	8	4	12	1	7	11	13	4	10	4	3	16	6	18	12	6	13	3	3	2	0	1	0	1	0	7					
		0.98%	0.51%	0.90%	0.83%	1.16%	1.10%	0.59%	0.75%	1.25%	0.41%	1.69%	0.22%	0.89%	1.10%	2.62%	0.54%	0.83%	0.77%	0.50%	1.77%	0.61%	1.08%	2.04%	0.56%	1.22%	1.21%	1.56%	0.49%	0.0%	1.42%	0.0%	1.49%	0.0%	0.87%					
30	"13. ""Демократическая партия России"""	63	1	0	0	2	4	2	1	0	2	2	2	3	7	5	2	3	0	0	3	1	4	0	3	1	4	0	0	0	0	1	1	0	9					
		0.30%	0.25%	0.0%	0.0%	0.38%	0.44%	0.23%	0.12%	0.0%	0.20%	0.28%	0.45%	0.38%	0.70%	1.01%	0.27%	0.25%	0.0%	0.0%	0.33%	0.10%	0.24%	0.0%	0.28%	0.09%	1.62%	0.0%	0.0%	0.0%	0.0%	10.0%	1.49%	0.0%	1.12%					
31	"14. ""Великая Россия - Евразийский Союз"""	75	0	3	2	1	4	1	3	0	8	3	0	7	0	1	2	2	0	4	1	3	8	3	3	3	1	2	1	1	1	0	0	0	7					
		0.36%	0.0%	0.68%	0.27%	0.19%	0.44%	0.11%	0.37%	0.0%	0.82%	0.42%	0.0%	0.89%	0.0%	0.20%	0.27%	0.16%	0.0%	0.67%	0.11%	0.30%	0.48%	0.51%	0.28%	0.28%	0.40%	1.04%	0.24%	6.66%	1.42%	0.0%	0.0%	0.0%	0.87%					
32	"15. ""Партия СЛОН"""	27	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	2	0	1	1	2	0	0	1	1	0	0	0	0	2	0	0	0	11					
		0.13%	0.25%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.22%	0.12%	0.0%	0.0%	0.13%	0.16%	0.0%	0.16%	0.11%	0.20%	0.0%	0.0%	0.09%	0.09%	0.0%	0.0%	0.0%	0.0%	2.85%	0.0%	0.0%	0.0%	1.37%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1262	23	10	55	47	85	60	52	42	68	63	9	72	75	21	52	88	20	37	53	53	83	27	58	49	12	7	17	1	3	0	1	1	18					
		6.07%	5.91%	2.27%	7.69%	9.09%	9.40%	7.11%	6.50%	6.56%	7.03%	8.91%	2.04%	9.19%	7.56%	4.24%	7.12%	7.34%	3.87%	6.21%	5.89%	5.39%	4.98%	4.59%	5.41%	4.60%	4.87%	3.64%	4.19%	6.66%	4.28%	0.0%	1.49%	5.0%	2.24%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	62	1	0	1	1	0	0	1	2	3	1	0	1	0	1	2	7	0	3	2	1	6	3	4	1	1	0	1	0	2	0	1	0	16					
		0.29%	0.25%	0.0%	0.13%	0.19%	0.0%	0.0%	0.12%	0.31%	0.31%	0.14%	0.0%	0.12%	0.0%	0.20%	0.27%	0.58%	0.0%	0.50%	0.22%	0.10%	0.36%	0.51%	0.37%	0.09%	0.40%	0.0%	0.24%	0.0%	2.85%	0.0%	1.49%	0.0%	1.99%					
35	"18. ""ЛДПР"""	2271	61	57	59	49	39	48	88	72	35	60	18	52	87	66	107	128	52	57	108	102	349	112	154	122	18	14	38	0	8	1	7	2	101					
		10.93%	15.68%	12.95%	8.25%	9.47%	4.31%	5.69%	11.01%	11.25%	3.61%	8.48%	4.08%	6.64%	8.77%	13.33%	14.65%	10.68%	10.07%	9.57%	12.01%	10.37%	20.96%	19.08%	14.37%	11.45%	7.31%	7.29%	9.38%	0.0%	11.42%	10.0%	10.44%	10.0%	12.60%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	831	24	16	29	24	31	25	29	19	52	21	28	33	37	18	30	39	30	19	49	60	46	36	30	50	9	9	18	0	2	0	1	0	17					
		4.00%	6.16%	3.63%	4.05%	4.64%	3.42%	2.96%	3.62%	2.96%	5.37%	2.97%	6.34%	4.21%	3.73%	3.63%	4.10%	3.25%	5.81%	3.19%	5.45%	6.10%	2.76%	6.13%	2.80%	4.69%	3.65%	4.68%	4.44%	0.0%	2.85%	0.0%	1.49%	0.0%	2.12%					
37	"20. ""Политическая партия ""Единая Россия"""	5741	115	147	164	119	255	176	205	173	213	168	170	184	224	139	209	271	165	195	275	283	642	194	275	330	53	57	110	2	20	3	23	8	174					
		27.64%	29.56%	33.40%	22.93%	23.01%	28.20%	20.87%	25.65%	27.03%	22.02%	23.76%	38.54%	23.49%	22.60%	28.08%	28.63%	22.62%	31.97%	32.77%	30.58%	28.78%	38.55%	33.04%	25.67%	30.98%	21.54%	29.68%	27.16%	13.33%	28.57%	30.0%	34.32%	40.0%	21.72%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	0	0	1	0	4	3	0	1	2	1	1	0	4	3	0	1	1	0	1	2	6	1	2	1	0	0	0	0	0	0	0	0	5					
		0.19%	0.0%	0.0%	0.13%	0.0%	0.44%	0.35%	0.0%	0.15%	0.20%	0.14%	0.22%	0.0%	0.40%	0.60%	0.0%	0.08%	0.19%	0.0%	0.11%	0.20%	0.36%	0.17%	0.18%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%					
39	"22. ""Развитие предпринимательства"""	77	4	2	4	2	1	5	3	3	3	2	1	2	2	1	0	3	4	0	4	3	2	1	12	1	2	2	0	0	0	0	1	1	6					
		0.37%	1.02%	0.45%	0.55%	0.38%	0.11%	0.59%	0.37%	0.46%	0.31%	0.28%	0.22%	0.25%	0.20%	0.20%	0.0%	0.25%	0.77%	0.0%	0.44%	0.30%	0.12%	0.17%	1.12%	0.09%	0.81%	1.04%	0.0%	0.0%	0.0%	0.0%	1.49%	5.0%	0.74%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3621	60	57	177	101	184	186	140	118	223	166	31	147	204	93	112	282	92	92	170	182	94	60	212	210	51	41	99	1	1	2	6	0	27					
		17.43%	15.42%	12.95%	24.75%	19.53%	20.35%	22.06%	17.52%	18.43%	23.06%	23.47%	7.02%	18.77%	20.58%	18.78%	15.34%	23.53%	17.82%	15.46%	18.90%	18.51%	5.64%	10.22%	19.79%	19.71%	20.73%	21.35%	24.44%	6.66%	1.42%	20.0%	8.95%	0.0%	3.37%					
																																								
41	Против всех	1035	18	28	30	21	32	34	29	30	35	24	20	26	30	16	34	57	19	29	35	46	127	26	26	52	10	3	10	0	2	0	5	1	180					
		4.98%	4.62%	6.36%	4.19%	4.06%	3.53%	4.03%	3.62%	4.68%	3.61%	3.39%	4.53%	3.32%	3.02%	3.23%	4.65%	4.75%	3.68%	4.87%	3.89%	4.67%	7.62%	4.42%	2.42%	4.88%	4.06%	1.56%	2.46%	0.0%	2.85%	0.0%	7.46%	5.0%	22.47%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
