Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Выселковская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839					
26	"9. ""Российская экологическая партия ""Зеленые"""	52	3	1	0	2	0	2	3	0	0	2	1	0	2	3	1	4	2	4	3	2	0	3	3	0	1	1	0	0	1	0	0	1	0	2	3	1	1	0	0					
		0.18%	0.27%	0.22%	0.0%	0.42%	0.0%	0.23%	0.18%	0.0%	0.0%	0.22%	0.16%	0.0%	0.20%	0.34%	0.06%	0.59%	0.21%	0.30%	0.26%	0.54%	0.0%	0.27%	0.30%	0.0%	0.41%	0.16%	0.0%	0.0%	0.11%	0.0%	0.0%	0.19%	0.0%	0.52%	0.24%	0.11%	0.11%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1082	28	19	9	1	10	21	94	36	13	17	31	13	38	12	48	18	33	43	39	8	4	33	31	16	20	21	26	45	95	43	4	22	8	19	38	25	21	61	19					
		3.85%	2.52%	4.18%	2.23%	0.21%	3.15%	2.42%	5.73%	3.45%	5.28%	1.92%	5.10%	5.50%	3.86%	1.38%	3.32%	2.66%	3.49%	3.23%	3.42%	2.18%	1.53%	3.00%	3.18%	7.07%	8.26%	3.38%	3.74%	7.65%	11.28%	6.36%	2.32%	4.21%	5.36%	4.98%	3.06%	2.82%	2.35%	5.99%	3.11%					
28	"11. ""Истинные патриоты России"""	43	0	0	0	30	0	2	1	0	2	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0					
		0.15%	0.0%	0.0%	0.0%	6.35%	0.0%	0.23%	0.06%	0.0%	0.81%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.11%	0.09%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	186	7	0	6	0	0	6	14	7	5	14	6	0	12	0	5	3	2	16	3	2	1	5	6	5	3	7	2	3	5	5	1	3	4	2	10	5	7	0	4					
		0.66%	0.63%	0.0%	1.49%	0.0%	0.0%	0.69%	0.85%	0.67%	2.03%	1.58%	0.98%	0.0%	1.21%	0.0%	0.34%	0.44%	0.21%	1.20%	0.26%	0.54%	0.38%	0.45%	0.61%	2.21%	1.23%	1.12%	0.28%	0.51%	0.59%	0.73%	0.58%	0.57%	2.68%	0.52%	0.80%	0.56%	0.78%	0.0%	0.65%					
30	"13. ""Демократическая партия России"""	38	0	0	0	0	0	0	2	1	1	2	2	1	2	0	0	0	1	4	3	0	0	1	4	0	0	3	3	0	0	0	1	2	0	0	1	0	0	2	2					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.09%	0.40%	0.22%	0.32%	0.42%	0.20%	0.0%	0.0%	0.0%	0.10%	0.30%	0.26%	0.0%	0.0%	0.09%	0.41%	0.0%	0.0%	0.48%	0.43%	0.0%	0.0%	0.0%	0.58%	0.38%	0.0%	0.0%	0.08%	0.0%	0.0%	0.19%	0.32%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	0	0	1	1	0	0	2	1	1	2	1	0	0	0	1	0	0	1	1	1	1	3	0	0	0	2	1	2	0	1	0	0	1	1	1	0	2	1	0					
		0.10%	0.0%	0.0%	0.24%	0.21%	0.0%	0.0%	0.12%	0.09%	0.40%	0.22%	0.16%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.07%	0.08%	0.27%	0.38%	0.27%	0.0%	0.0%	0.0%	0.32%	0.14%	0.34%	0.0%	0.14%	0.0%	0.0%	0.67%	0.26%	0.08%	0.0%	0.22%	0.09%	0.0%					
32	"15. ""Партия СЛОН"""	19	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	1	0	3	0	0					
		0.06%	0.0%	0.22%	0.24%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.06%	0.29%	0.10%	0.07%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	1.74%	0.0%	0.0%	0.26%	0.08%	0.0%	0.33%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2404	64	40	13	26	24	113	128	112	34	59	170	22	80	53	134	70	72	109	98	13	17	104	64	4	11	21	16	33	60	50	11	45	27	23	121	88	70	137	68					
		8.55%	5.78%	8.81%	3.23%	5.50%	7.57%	13.06%	7.81%	10.75%	13.82%	6.68%	28.00%	9.32%	8.13%	6.13%	9.28%	10.35%	7.61%	8.18%	8.60%	3.55%	6.51%	9.48%	6.58%	1.76%	4.54%	3.38%	2.30%	5.61%	7.12%	7.39%	6.39%	8.62%	18.12%	6.03%	9.76%	9.93%	7.84%	13.47%	11.14%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	77	3	0	1	0	2	0	5	4	1	5	1	0	10	0	5	2	3	3	1	0	2	1	3	1	0	3	4	0	3	2	1	1	0	0	0	3	1	2	4					
		0.27%	0.27%	0.0%	0.24%	0.0%	0.63%	0.0%	0.30%	0.38%	0.40%	0.56%	0.16%	0.0%	1.01%	0.0%	0.34%	0.29%	0.31%	0.22%	0.08%	0.0%	0.76%	0.09%	0.30%	0.44%	0.0%	0.48%	0.57%	0.0%	0.35%	0.29%	0.58%	0.19%	0.0%	0.0%	0.0%	0.33%	0.11%	0.19%	0.65%					
35	"18. ""ЛДПР"""	3847	172	79	84	60	22	139	277	194	37	139	60	46	132	96	185	70	119	202	154	22	40	155	177	41	35	70	108	67	119	89	23	69	13	31	106	119	110	123	63					
		13.68%	15.53%	17.40%	20.89%	12.71%	6.94%	16.06%	16.91%	18.63%	15.04%	15.75%	9.88%	19.49%	13.41%	11.11%	12.82%	10.35%	12.59%	15.17%	13.52%	6.01%	15.32%	14.12%	18.20%	18.14%	14.46%	11.29%	15.53%	11.39%	14.13%	13.16%	13.37%	13.21%	8.72%	8.13%	8.55%	13.43%	12.33%	12.09%	10.32%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	405	9	9	4	4	4	5	27	27	9	16	6	3	15	8	17	10	14	30	17	5	2	24	13	4	1	6	4	6	11	6	3	13	0	5	13	12	12	17	14					
		1.44%	0.81%	1.98%	0.99%	0.84%	1.26%	0.57%	1.64%	2.59%	3.65%	1.81%	0.98%	1.27%	1.52%	0.92%	1.17%	1.47%	1.48%	2.25%	1.49%	1.36%	0.76%	2.18%	1.33%	1.76%	0.41%	0.96%	0.57%	1.02%	1.30%	0.88%	1.74%	2.49%	0.0%	1.31%	1.04%	1.35%	1.34%	1.67%	2.29%					
37	"20. ""Политическая партия ""Единая Россия"""	11284	562	185	134	248	177	344	574	345	65	415	171	84	419	363	625	281	345	547	453	195	141	448	387	101	105	253	392	133	241	202	80	234	52	213	542	271	278	378	301					
		40.15%	50.76%	40.74%	33.33%	52.54%	55.83%	39.76%	35.04%	33.14%	26.42%	47.05%	28.17%	35.59%	42.58%	42.01%	43.31%	41.56%	36.50%	41.09%	39.77%	53.27%	54.02%	40.83%	39.81%	44.69%	43.38%	40.80%	56.40%	22.61%	28.62%	29.88%	46.51%	44.82%	34.89%	55.90%	43.74%	30.58%	31.16%	37.16%	49.34%					
38	"21. ""Российская Конституционно-демократическая партия"""	88	3	0	2	0	2	0	4	2	3	4	1	0	4	1	0	0	5	4	1	11	0	1	5	3	1	2	5	1	4	4	0	3	2	0	2	0	3	4	1					
		0.31%	0.27%	0.0%	0.49%	0.0%	0.63%	0.0%	0.24%	0.19%	1.21%	0.45%	0.16%	0.0%	0.40%	0.11%	0.0%	0.0%	0.52%	0.30%	0.08%	3.00%	0.0%	0.09%	0.51%	1.32%	0.41%	0.32%	0.71%	0.17%	0.47%	0.59%	0.0%	0.57%	1.34%	0.0%	0.16%	0.0%	0.33%	0.39%	0.16%					
39	"22. ""Развитие предпринимательства"""	86	2	1	0	1	0	2	14	2	0	3	0	0	2	0	0	2	5	4	4	6	0	2	6	3	1	2	0	0	5	0	0	0	1	0	6	5	1	4	2					
		0.30%	0.18%	0.22%	0.0%	0.21%	0.0%	0.23%	0.85%	0.19%	0.0%	0.34%	0.0%	0.0%	0.20%	0.0%	0.0%	0.29%	0.52%	0.30%	0.35%	1.63%	0.0%	0.18%	0.61%	1.32%	0.41%	0.32%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.67%	0.0%	0.48%	0.56%	0.11%	0.39%	0.32%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5541	170	76	82	62	57	159	303	204	45	94	95	50	144	228	265	142	217	229	214	73	28	205	166	21	36	142	79	225	215	195	32	71	9	55	268	291	306	200	88					
		19.71%	15.35%	16.74%	20.39%	13.13%	17.98%	18.38%	18.49%	19.59%	18.29%	10.65%	15.65%	21.18%	14.63%	26.38%	18.36%	21.00%	22.96%	17.20%	18.78%	19.94%	10.72%	18.68%	17.07%	9.29%	14.87%	22.90%	11.36%	38.26%	25.53%	28.84%	18.60%	13.60%	6.04%	14.43%	21.63%	32.84%	34.30%	19.66%	14.42%					
																																														
41	Против всех	880	21	15	28	9	2	18	68	34	13	30	18	2	28	24	53	16	33	36	41	5	5	33	31	11	16	26	19	36	24	27	4	16	11	7	34	16	25	29	16					
		3.13%	1.89%	3.30%	6.96%	1.90%	0.63%	2.08%	4.15%	3.26%	5.28%	3.40%	2.96%	0.84%	2.84%	2.77%	3.67%	2.36%	3.49%	2.70%	3.59%	1.36%	1.91%	3.00%	3.18%	4.86%	6.61%	4.19%	2.73%	6.12%	2.85%	3.99%	2.32%	3.06%	7.38%	1.83%	2.74%	1.80%	2.80%	2.85%	2.62%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
