8	Число бюллетеней в стационарных ящиках для голосования	6990	139	54	137	210	173	124	71	77	33	92	88	82	73	162	150	5	392	161	148	209	83	318	153	259	58	191	90	257	172	174	115	83	136	113	365	425	397	371	358	292									
9	Число недействительных избирательных бюллетеней	65	1	1	0	7	0	1	1	0	0	0	1	0	0	3	0	0	5	3	1	2	0	4	2	2	0	2	0	1	2	0	0	1	2	1	1	4	4	7	3	3									
10	Число действительных избирательных бюллетеней	10324	212	134	183	307	232	174	109	119	64	117	115	121	112	355	245	34	526	327	230	406	181	508	244	331	101	350	158	474	237	279	147	127	216	165	468	486	464	460	465	341									
11	Число полученных открепительных  удостоверений	295	3	3	3	5	6	5	3	3	3	5	3	5	5	7	5	2	10	10	7	10	5	10	5	10	3	6	2	10	5	7	5	5	5	5	18	19	20	18	19	15									
12	Число открепительных удостоверений, выданных избирателям на избирательных участках	74	1	1	0	1	2	1	0	0	0	1	0	4	0	3	0	0	0	4	1	4	0	3	0	3	1	4	0	0	4	4	3	4	1	0	4	4	4	3	1	8									
13	Число избирателей, проголосовавших по открепительным удостоверениям	57	1	1	0	1	2	0	0	3	0	0	0	4	0	3	0	0	1	0	1	0	0	3	0	2	0	2	1	1	1	3	1	0	3	0	3	12	5	1	2	0									
14	Число неиспользованных открепительных удостоверений	221	2	2	3	4	4	4	3	3	3	4	3	1	5	4	5	2	10	6	6	6	5	7	5	7	2	2	2	10	1	3	2	1	4	5	14	15	16	15	18	7									
15	Число открепительных удостоверений, выданных избирателям ТИК	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0									
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17б	Число открепительных удостоверений, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																			
18	Богданов Андрей Владимирович	89	1	0	1	3	0	0	2	0	0	0	3	3	1	5	0	0	2	10	3	5	0	5	0	5	2	4	0	4	2	2	1	0	0	2	4	3	7	3	3	3									
		0.86%	0.47%	0.00%	0.55%	0.96%	0.00%	0.00%	1.82%	0.00%	0.00%	0.00%	2.59%	2.48%	0.89%	1.40%	0.00%	0.00%	0.38%	3.03%	1.30%	1.23%	0.00%	0.98%	0.00%	1.50%	1.98%	1.14%	0.00%	0.84%	0.84%	0.72%	0.68%	0.00%	0.00%	1.20%	0.85%	0.61%	1.50%	0.64%	0.64%	0.87%									
19	Жириновский Владимир Вольфович	1085	24	16	13	24	16	17	14	16	0	10	16	21	9	45	40	5	55	24	17	24	11	58	24	39	21	41	8	59	32	20	8	12	20	21	58	47	51	73	37	39									
		10.44%	11.27%	11.85%	7.10%	7.64%	6.90%	9.71%	12.73%	13.45%	0.00%	8.55%	13.79%	17.36%	8.04%	12.57%	16.33%	14.71%	10.36%	7.27%	7.36%	5.88%	6.08%	11.33%	9.76%	11.71%	20.79%	11.65%	5.06%	12.42%	13.39%	7.17%	5.44%	9.38%	9.17%	12.65%	12.37%	9.59%	10.90%	15.63%	7.91%	11.34%									
20	Зюганов Геннадий Андреевич	2861	57	15	40	100	77	53	14	43	32	40	29	36	52	81	59	5	156	74	68	107	54	129	59	122	31	71	16	90	60	57	42	64	80	41	125	152	149	118	176	87									
		27.54%	26.76%	11.11%	21.86%	31.85%	33.19%	30.29%	12.73%	36.13%	50.00%	34.19%	25.00%	29.75%	46.43%	22.63%	24.08%	14.71%	29.38%	22.42%	29.44%	26.23%	29.83%	25.20%	23.98%	36.64%	30.69%	20.17%	10.13%	18.95%	25.10%	20.43%	28.57%	50.00%	36.70%	24.70%	26.65%	31.02%	31.84%	25.27%	37.61%	25.29%									
21	Медведев Дмитрий Анатольевич	6289	130	103	129	180	139	104	79	60	32	67	67	61	50	224	146	24	313	219	142	270	116	316	161	165	47	234	134	321	143	200	96	51	116	101	281	284	257	266	249	212									
		60.54%	61.03%	76.30%	70.49%	57.32%	59.91%	59.43%	71.82%	50.42%	50.00%	57.26%	57.76%	50.41%	44.64%	62.57%	59.59%	70.59%	58.95%	66.36%	61.47%	66.18%	64.09%	61.72%	65.45%	49.55%	46.53%	66.48%	84.81%	67.58%	59.83%	71.68%	65.31%	39.84%	53.21%	60.84%	59.91%	57.96%	54.91%	56.96%	53.21%	61.63%									
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
