Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Территориальная избирательная комиссия  Железногорского района																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	204	20	6	6	6	6	6	6	6	6	5	6	8	8	11	6	13	6	8	6	6	6	5	6	5	6	8	5	4	4	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	107	20	0	0	4	6	6	3	3	4	0	6	8	3	11	1	13	1	2	0	0	1	0	4	0	1	7	0	1	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	409	104	2	3	6	11	20	7	4	6	3	7	7	10	4	4	8	2	5	7	1	3	4	6	2	7	147	6	6	3	4					
14	Число погашенных неиспользованных открепительных удостоверений	97	0	6	6	2	0	0	3	3	2	5	0	0	5	0	5	0	5	6	6	6	5	5	2	5	5	1	5	3	3	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	16	1	0	0	0	0	0	0	0	1	0	0	0	2	2	0	1	1	3	1	0	0	0	2	0	1	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	102	14	1	1	6	10	0	0	1	1	0	5	1	7	8	3	3	3	4	0	0	2	1	5	0	0	21	3	1	1	0					
		1.14%	1.19%	1.11%	0.99%	2.70%	2.37%	0.00%	0.00%	0.65%	0.33%	0.00%	1.78%	0.32%	1.10%	1.24%	1.37%	0.52%	1.40%	0.99%	0.00%	0.00%	1.24%	1.69%	1.59%	0.00%	0.00%	1.67%	2.21%	1.09%	0.68%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	26	2	0	1	1	1	0	0	0	3	0	0	0	5	1	0	1	0	1	1	2	0	0	0	0	0	7	0	0	0	0					
		0.29%	0.17%	0.00%	0.99%	0.45%	0.24%	0.00%	0.00%	0.00%	0.99%	0.00%	0.00%	0.00%	0.79%	0.15%	0.00%	0.17%	0.00%	0.25%	1.56%	6.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	5	0	0	0	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.96%	0.00%	0.00%	0.16%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	858	121	4	7	21	55	23	18	7	34	21	9	43	49	65	23	47	35	44	10	2	22	4	23	4	7	97	12	4	28	19					
		9.61%	10.25%	4.44%	6.93%	9.46%	13.03%	11.68%	9.42%	4.58%	11.30%	20.19%	3.20%	13.56%	7.73%	10.05%	10.50%	8.16%	16.28%	10.89%	15.63%	6.45%	13.66%	6.78%	7.32%	6.06%	4.19%	7.70%	8.82%	4.35%	18.92%	10.80%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	0	0	0	0	2	1	1	1	0	0	0	0	4	0	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0					
		0.17%	0.00%	0.00%	0.00%	0.00%	0.47%	0.51%	0.52%	0.65%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.35%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	2	0	0	0	1	2	0	0	1	1	0	2	1	1	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0					
		0.17%	0.17%	0.00%	0.00%	0.00%	0.24%	1.02%	0.00%	0.00%	0.33%	0.96%	0.00%	0.63%	0.16%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.60%	0.16%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	691	127	3	11	18	31	12	22	4	31	0	14	30	63	49	10	34	21	44	2	2	6	1	13	2	3	107	11	8	4	8					
		7.74%	10.75%	3.33%	10.89%	8.11%	7.35%	6.09%	11.52%	2.61%	10.30%	0.00%	4.98%	9.46%	9.94%	7.57%	4.57%	5.90%	9.77%	10.89%	3.13%	6.45%	3.73%	1.69%	4.14%	3.03%	1.80%	8.50%	8.09%	8.70%	2.70%	4.55%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1430	289	23	13	19	45	28	14	50	28	9	38	36	56	67	29	103	35	21	4	3	23	4	23	2	24	369	13	10	14	38					
		16.02%	24.47%	25.56%	12.87%	8.56%	10.66%	14.21%	7.33%	32.68%	9.30%	8.65%	13.52%	11.36%	8.83%	10.36%	13.24%	17.88%	16.28%	5.20%	6.25%	9.68%	14.29%	6.78%	7.32%	3.03%	14.37%	29.31%	9.56%	10.87%	9.46%	21.59%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	42	4	0	1	2	1	2	0	0	3	0	2	1	3	3	2	3	4	1	0	1	1	0	0	2	0	3	1	2	0	0					
		0.47%	0.34%	0.00%	0.99%	0.90%	0.24%	1.02%	0.00%	0.00%	0.99%	0.00%	0.71%	0.32%	0.47%	0.46%	0.91%	0.52%	1.86%	0.25%	0.00%	3.23%	0.62%	0.00%	0.00%	3.03%	0.00%	0.24%	0.74%	2.17%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5607	605	58	67	152	264	128	134	90	188	69	209	199	432	441	148	378	114	284	47	21	104	49	246	56	129	628	92	66	99	110					
		62.80%	51.23%	64.44%	66.34%	68.47%	62.56%	64.97%	70.16%	58.82%	62.46%	66.35%	74.38%	62.78%	68.14%	68.16%	67.58%	65.63%	53.02%	70.30%	73.44%	67.74%	64.60%	83.05%	78.34%	84.85%	77.25%	49.88%	67.65%	71.74%	66.89%	62.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	47	3	0	0	1	9	0	0	0	5	1	0	1	8	4	2	1	3	1	0	0	0	0	2	0	1	2	1	1	0	1					
		0.53%	0.25%	0.00%	0.00%	0.45%	2.13%	0.00%	0.00%	0.00%	1.66%	0.96%	0.00%	0.32%	1.26%	0.62%	0.91%	0.17%	1.40%	0.25%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.60%	0.16%	0.74%	1.09%	0.00%	0.57%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
