Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Целинная																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909					
		14.54%	17.07%	18.39%	16.30%	14.47%	14.47%	9.72%	27.81%	13.51%	14.14%	10.94%	14.53%	16.67%	14.17%	8.45%	12.90%	13.10%	2.50%	13.51%	20.00%	17.46%	12.55%	34.29%	6.15%	21.62%	19.67%	5.00%	12.87%	13.77%	27.36%	12.68%	20.22%	17.26%	13.06%	20.51%	10.49%	11.76%	8.65%	14.29%	10.47%	5.26%	13.60%	10.78%	7.41%	20.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1235	88	70	82	94	35	38	31	12	35	18	30	4	8	34	60	10	14	38	9	18	25	9	17	5	2	8	10	42	22	22	26	22	36	16	18	10	48	17	22	15	82	19	6	8					
		14.16%	15.17%	15.70%	14.07%	15.11%	14.89%	11.91%	20.53%	6.49%	12.07%	14.06%	10.38%	11.11%	6.30%	23.94%	17.60%	11.90%	17.50%	11.41%	12.86%	9.52%	9.23%	12.86%	26.15%	13.51%	3.28%	20.00%	9.90%	15.22%	20.75%	10.33%	14.21%	9.73%	12.37%	20.51%	11.11%	7.35%	15.38%	30.36%	25.58%	19.74%	19.57%	18.63%	11.11%	11.43%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	67	5	4	12	5	4	0	0	2	1	0	2	0	0	0	2	3	0	5	0	4	3	1	0	0	0	2	0	2	0	2	0	1	1	0	1	0	3	0	0	0	2	0	0	0					
		0.77%	0.86%	0.90%	2.06%	0.80%	1.70%	0.00%	0.00%	1.08%	0.34%	0.00%	0.69%	0.00%	0.00%	0.00%	0.59%	3.57%	0.00%	1.50%	0.00%	2.12%	1.11%	1.43%	0.00%	0.00%	0.00%	5.00%	0.00%	0.72%	0.00%	0.94%	0.00%	0.44%	0.34%	0.00%	0.62%	0.00%	0.96%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2157	130	80	142	172	47	36	32	53	101	21	97	10	18	32	136	35	31	92	12	39	87	21	9	2	6	7	25	100	19	78	28	45	70	12	49	31	65	17	8	21	99	20	12	10					
		24.73%	22.41%	17.94%	24.36%	27.65%	20.00%	11.29%	21.19%	28.65%	34.83%	16.41%	33.56%	27.78%	14.17%	22.54%	39.88%	41.67%	38.75%	27.63%	17.14%	20.63%	32.10%	30.00%	13.85%	5.41%	9.84%	17.50%	24.75%	36.23%	17.92%	36.62%	15.30%	19.91%	24.05%	15.38%	30.25%	22.79%	20.83%	30.36%	9.30%	27.63%	23.63%	19.61%	22.22%	14.29%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	87	5	7	10	18	0	3	1	1	0	0	2	0	1	1	4	0	1	0	0	0	2	0	0	0	0	0	1	4	0	3	2	0	1	2	1	1	3	0	3	0	8	2	0	0					
		0.99%	0.86%	1.57%	1.72%	2.89%	0.00%	0.94%	0.66%	0.54%	0.00%	0.00%	0.69%	0.00%	0.79%	0.70%	1.17%	0.00%	1.25%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	1.45%	0.00%	1.41%	1.09%	0.00%	0.34%	2.56%	0.62%	0.74%	0.96%	0.00%	3.49%	0.00%	1.91%	1.96%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3780	244	197	231	233	112	206	45	92	108	73	110	15	82	61	92	25	30	144	34	94	118	15	35	22	41	21	50	84	35	78	87	114	138	32	76	76	156	14	42	36	166	46	32	38					
		43.34%	42.07%	44.17%	39.62%	37.46%	47.66%	64.58%	29.80%	49.73%	37.24%	57.03%	38.06%	41.67%	64.57%	42.96%	26.98%	29.76%	37.50%	43.24%	48.57%	49.74%	43.54%	21.43%	53.85%	59.46%	67.21%	52.50%	49.50%	30.43%	33.02%	36.62%	47.54%	50.44%	47.42%	41.03%	46.91%	55.88%	50.00%	25.00%	48.84%	47.37%	39.62%	45.10%	59.26%	54.29%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	25	0	3	4	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	0	0	1	2	0	1	0	2	2	0	0					
		0.29%	0.00%	0.67%	0.69%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	0.94%	0.00%	0.44%	0.34%	0.00%	0.00%	0.74%	0.64%	0.00%	1.16%	0.00%	0.48%	1.96%	0.00%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
