Выборы Президента Российской Федерации																																																											
																																																											
Наименование Избирательной комиссии:    Богородская																																																											
																																																											
Итоги голосования 																																																											
																																																											
		Сумма	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245					
20	. Миронов Сергей Михайлович	196	1	5	6	2	5	5	3	1	4	0	5	6	2	4	10	4	6	10	6	4	4	0	1	1	1	8	4	5	1	8	4	1	4	8	3	2	2	5	4	5	7	9	2	3	3	2	2	0	5	0	0	3					
		0.64%	0.16%	0.60%	1.57%	0.35%	0.41%	0.87%	0.35%	0.27%	0.76%	0.00%	0.90%	0.60%	0.55%	0.42%	0.81%	0.50%	0.59%	0.91%	0.74%	1.01%	0.68%	0.00%	0.28%	0.24%	0.37%	1.72%	0.30%	0.38%	0.26%	1.16%	0.51%	0.83%	1.16%	1.03%	1.49%	0.60%	0.69%	1.02%	1.67%	0.42%	1.72%	0.63%	0.94%	0.72%	0.49%	0.82%	1.87%	0.00%	0.91%	0.00%	0.00%	0.80%					
21	. Путин Владимир Владимирович	20922	369	570	235	334	751	363	530	243	281	346	326	576	258	621	773	494	622	668	547	247	444	160	234	300	198	324	989	1174	238	449	550	97	238	553	156	237	208	353	162	951	324	1142	144	312	464	184	85	49	381	151	223	294					
		68.36%	58.29%	68.76%	61.52%	59.22%	61.76%	62.91%	61.84%	64.46%	53.42%	53.73%	58.95%	57.83%	71.07%	64.82%	62.85%	61.90%	60.80%	60.89%	67.20%	62.06%	75.64%	80.81%	64.46%	72.12%	73.06%	69.53%	74.42%	88.47%	62.30%	64.88%	69.62%	80.83%	68.99%	71.54%	77.61%	70.54%	71.97%	72.34%	67.50%	80.39%	79.80%	79.47%	67.92%	74.82%	75.20%	75.41%	79.44%	71.01%	69.02%	72.25%	67.99%	78.40%					
22	. Хакамада Ирина Муцуовна	986	35	40	14	17	36	20	33	16	33	25	27	54	13	39	42	48	42	32	33	18	8	1	7	12	6	14	38	21	15	22	21	5	7	14	5	9	6	11	2	26	12	26	3	15	11	6	4	0	16	7	17	2					
		3.22%	5.53%	4.83%	3.66%	3.01%	2.96%	3.47%	3.85%	4.24%	6.27%	3.88%	4.88%	5.42%	3.58%	4.07%	3.41%	6.02%	4.11%	2.92%	4.05%	4.52%	1.36%	0.51%	1.93%	2.88%	2.21%	3.00%	2.86%	1.58%	3.93%	3.18%	2.66%	4.17%	2.03%	1.81%	2.49%	2.68%	2.08%	2.25%	0.83%	2.20%	2.96%	1.81%	1.42%	3.60%	1.78%	2.46%	3.74%	0.00%	2.90%	3.35%	5.18%	0.53%					
23	. Харитонов Николай Михайлович	5616	159	138	83	157	312	126	180	92	140	214	141	219	66	177	268	185	231	250	137	77	76	20	85	68	47	89	179	50	91	164	124	7	60	105	25	73	44	66	35	140	27	190	50	57	98	34	7	14	92	42	53	52					
		18.35%	25.12%	16.65%	21.73%	27.84%	25.66%	21.84%	21.00%	24.40%	26.62%	33.23%	25.50%	21.99%	18.18%	18.48%	21.79%	23.18%	22.58%	22.79%	16.83%	19.35%	12.95%	10.10%	23.42%	16.35%	17.34%	19.10%	13.47%	3.77%	23.82%	23.70%	15.70%	5.83%	17.39%	13.58%	12.44%	21.73%	15.22%	13.52%	14.58%	11.83%	6.65%	13.22%	23.58%	13.67%	15.88%	13.93%	6.54%	20.29%	16.67%	20.10%	16.16%	13.87%					
																																																											
24	Против всех	934	19	28	16	19	44	24	35	9	27	16	14	43	10	32	50	23	48	51	31	17	22	7	16	10	3	15	33	42	13	8	29	2	4	25	1	3	6	16	5	21	18	14	5	11	12	3	3	0	15	2	7	7					
		3.05%	3.00%	3.38%	4.19%	3.37%	3.62%	4.16%	4.08%	2.39%	5.13%	2.48%	2.53%	4.32%	2.75%	3.34%	4.07%	2.88%	4.69%	4.65%	3.81%	4.27%	3.75%	3.54%	4.41%	2.40%	1.11%	3.22%	2.48%	3.17%	3.40%	1.16%	3.67%	1.67%	1.16%	3.23%	0.50%	0.89%	2.08%	3.28%	2.08%	1.78%	4.43%	0.97%	2.36%	2.64%	1.94%	1.23%	2.80%	0.00%	2.72%	0.96%	2.13%	1.87%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
