Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Мглинская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675					
18	1.Политическая партия «Аграрная партия России»	132	0	3	3	4	0	2	0	1	3	5	6	4	0	0	2	1	2	6	2	0	8	0	8	5	7	3	3	22	10	22					
		1.01%	0.00%	0.87%	0.63%	1.50%	0.00%	0.74%	0.00%	0.57%	0.59%	1.22%	1.82%	1.54%	0.00%	0.00%	0.67%	0.68%	0.38%	0.83%	0.45%	0.00%	2.01%	0.00%	2.69%	1.13%	2.65%	1.61%	0.93%	1.36%	0.62%	1.74%					
19	2.Всероссийская политическая партия «Гражданская Сила»	20	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	6	5					
		0.15%	0.00%	0.00%	0.21%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.37%	0.37%	0.40%					
20	3.Политическая партия «Демократическая партия России»	10	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	1					
		0.08%	0.00%	0.00%	0.21%	0.37%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.08%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1188	13	18	21	21	16	23	14	8	41	34	41	10	9	7	15	19	37	73	15	10	29	50	40	60	20	9	37	187	168	143					
		9.06%	6.91%	5.22%	4.38%	7.87%	10.26%	8.46%	2.70%	4.60%	8.04%	8.31%	12.42%	3.85%	8.04%	5.26%	5.02%	12.84%	7.01%	10.11%	3.41%	6.76%	7.29%	17.92%	13.47%	13.57%	7.58%	4.84%	11.46%	11.54%	10.47%	11.34%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	45	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	5	0	0	2	0	1	0	1	0	0	16	11	7					
		0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.69%	0.00%	0.00%	0.50%	0.00%	0.34%	0.00%	0.38%	0.00%	0.00%	0.99%	0.69%	0.56%					
23	6.Политическая партия «Партия социальной справедливости»	11	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2	3					
		0.08%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.12%	0.24%					
24	7.Политическая партия «Либерально-демократическая партия России»	363	2	12	8	5	2	7	5	3	16	7	10	8	5	11	2	2	14	13	7	3	7	0	9	1	12	2	12	48	73	57					
		2.77%	1.06%	3.48%	1.67%	1.87%	1.28%	2.57%	0.96%	1.72%	3.14%	1.71%	3.03%	3.08%	4.46%	8.27%	0.67%	1.35%	2.65%	1.80%	1.59%	2.03%	1.76%	0.00%	3.03%	0.23%	4.55%	1.08%	3.72%	2.96%	4.55%	4.52%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	343	0	7	9	7	2	8	12	2	12	6	8	0	2	1	7	3	10	6	2	3	8	0	17	2	5	1	9	67	65	62					
		2.62%	0.00%	2.03%	1.88%	2.62%	1.28%	2.94%	2.31%	1.15%	2.35%	1.47%	2.42%	0.00%	1.79%	0.75%	2.34%	2.03%	1.89%	0.83%	0.45%	2.03%	2.01%	0.00%	5.72%	0.45%	1.89%	0.54%	2.79%	4.13%	4.05%	4.92%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	43	0	4	4	1	1	2	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	8	15	3					
		0.33%	0.00%	1.16%	0.83%	0.37%	0.64%	0.74%	0.00%	0.00%	0.00%	0.49%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.49%	0.93%	0.24%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10752	171	301	414	214	132	227	487	159	423	351	261	236	96	113	270	121	459	615	378	131	342	210	219	344	214	165	259	1248	1245	947					
		81.98%	90.96%	87.25%	86.25%	80.15%	84.62%	83.46%	93.83%	91.38%	82.94%	85.82%	79.09%	90.77%	85.71%	84.96%	90.30%	81.76%	86.93%	85.18%	85.91%	88.51%	85.93%	75.27%	73.74%	77.83%	81.06%	88.71%	80.19%	76.99%	77.57%	75.10%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	30	0	0	0	0	1	3	0	1	0	2	0	0	0	0	1	2	0	2	0	0	0	0	2	0	0	0	0	11	1	4					
		0.23%	0.00%	0.00%	0.00%	0.00%	0.64%	1.10%	0.00%	0.57%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.33%	1.35%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.68%	0.06%	0.32%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
