Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Мглинская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660					
		0.93%	0.00%	0.00%	0.54%	1.28%	0.00%	3.81%	0.38%	0.00%	0.21%	1.62%	0.00%	0.50%	0.00%	1.10%	0.00%	0.00%	0.25%	0.63%	1.34%	3.31%	0.29%	1.18%	1.00%	0.25%	1.37%	0.00%	0.00%	1.88%	0.94%	1.20%	1.38%	1.79%	1.24%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7285	127	244	287	147	92	146	460	117	365	187	224	125	86	65	189	96	268	278	160	74	263	121	112	307	128	139	162	354	338	531	355	366	372					
		65.45%	86.39%	83.28%	77.78%	62.55%	66.19%	69.52%	87.79%	81.82%	76.68%	60.71%	81.16%	62.19%	77.48%	71.43%	74.12%	79.34%	66.50%	58.16%	53.51%	61.16%	76.23%	71.18%	56.00%	77.14%	58.45%	85.28%	63.53%	51.23%	53.23%	63.90%	54.53%	50.34%	57.67%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	44	0	0	0	1	1	1	2	0	1	1	1	0	0	0	2	0	3	5	3	0	0	0	0	0	0	0	0	3	2	6	3	7	2					
		0.40%	0.00%	0.00%	0.00%	0.43%	0.72%	0.48%	0.38%	0.00%	0.21%	0.32%	0.36%	0.00%	0.00%	0.00%	0.78%	0.00%	0.74%	1.05%	1.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.31%	0.72%	0.46%	0.96%	0.31%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
