Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Магдагачинская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	17	0	1	0	1	2	1	0	0	1	0	0	2	6	0	2	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	1.Политическая партия «Аграрная партия России»	149	5	11	12	14	4	4	10	8	6	11	8	6	12	10	10	0	11	1	5	1					
		1.15%	1.16%	1.27%	1.87%	1.66%	0.73%	1.43%	1.05%	1.69%	1.09%	1.33%	0.98%	0.53%	0.84%	0.85%	1.59%	0.00%	1.69%	0.57%	1.98%	1.27%					
19	2.Всероссийская политическая партия «Гражданская Сила»	51	1	2	2	1	4	1	6	1	1	1	6	5	13	3	0	0	2	2	0	0					
		0.39%	0.23%	0.23%	0.31%	0.12%	0.73%	0.36%	0.63%	0.21%	0.18%	0.12%	0.73%	0.44%	0.91%	0.26%	0.00%	0.00%	0.31%	1.15%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	20	0	1	3	0	0	2	0	2	0	2	1	2	2	1	0	0	3	0	1	0					
		0.15%	0.00%	0.12%	0.47%	0.00%	0.00%	0.71%	0.00%	0.42%	0.00%	0.24%	0.12%	0.18%	0.14%	0.09%	0.00%	0.00%	0.46%	0.00%	0.40%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1323	26	64	57	166	108	24	156	35	43	53	76	132	152	96	59	5	38	16	8	9					
		10.19%	6.05%	7.38%	8.86%	19.69%	19.64%	8.57%	16.42%	7.38%	7.79%	6.39%	9.29%	11.73%	10.67%	8.18%	9.41%	2.02%	5.86%	9.20%	3.16%	11.39%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	79	5	8	9	5	4	2	6	3	4	5	3	4	9	6	3	0	3	0	0	0					
		0.61%	1.16%	0.92%	1.40%	0.59%	0.73%	0.71%	0.63%	0.63%	0.72%	0.60%	0.37%	0.36%	0.63%	0.51%	0.48%	0.00%	0.46%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	20	0	0	0	3	1	0	0	2	2	1	0	1	2	4	1	0	2	0	1	0					
		0.15%	0.00%	0.00%	0.00%	0.36%	0.18%	0.00%	0.00%	0.42%	0.36%	0.12%	0.00%	0.09%	0.14%	0.34%	0.16%	0.00%	0.31%	0.00%	0.40%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1343	75	65	53	82	49	38	76	34	87	100	92	95	169	132	91	17	42	18	22	6					
		10.34%	17.44%	7.50%	8.24%	9.73%	8.91%	13.57%	8.00%	7.17%	15.76%	12.06%	11.25%	8.44%	11.86%	11.25%	14.51%	6.88%	6.47%	10.34%	8.70%	7.59%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	482	13	18	40	50	15	9	22	13	7	28	40	54	59	46	23	5	20	10	8	2					
		3.71%	3.02%	2.08%	6.22%	5.93%	2.73%	3.21%	2.32%	2.74%	1.27%	3.38%	4.89%	4.80%	4.14%	3.92%	3.67%	2.02%	3.08%	5.75%	3.16%	2.53%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	75	2	2	4	5	3	2	5	4	4	4	1	7	9	8	6	2	0	2	4	1					
		0.58%	0.47%	0.23%	0.62%	0.59%	0.55%	0.71%	0.53%	0.84%	0.72%	0.48%	0.12%	0.62%	0.63%	0.68%	0.96%	0.81%	0.00%	1.15%	1.58%	1.27%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9309	300	685	460	511	358	194	659	367	386	610	581	808	982	850	428	216	526	125	203	60					
		71.67%	69.77%	79.01%	71.54%	60.62%	65.09%	69.29%	69.37%	77.43%	69.93%	73.58%	71.03%	71.82%	68.91%	72.46%	68.26%	87.45%	81.05%	71.84%	80.24%	75.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	40	3	1	0	2	1	2	7	2	3	3	3	4	4	2	2	0	0	0	1	0					
		0.31%	0.70%	0.12%	0.00%	0.24%	0.18%	0.71%	0.74%	0.42%	0.54%	0.36%	0.37%	0.36%	0.28%	0.17%	0.32%	0.00%	0.00%	0.00%	0.40%	0.00%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
