Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Верхнедонская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №948	УИК №949	УИК №950	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №976					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	378	5	7	6	15	5	0	104	37	5	1	10	10	0	11	3	8	5	25	5	5	5	17	5	9	5	0	2	15	1	0	10	10	9	3	0	7	5	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	372	4	7	6	15	5	0	103	37	4	1	9	10	0	11	2	8	5	25	5	5	5	17	5	9	5	0	2	15	1	0	10	10	9	3	0	6	5	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	142	2	2	2	7	2	4	19	19	2	4	7	1	1	9	2	2	2	5	1	2	1	4	5	2	2	1	1	5	2	2	1	2	3	2	2	6	4	2					
14	Число погашенных неиспользованных открепительных удостоверений	6	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	19	0	0	0	0	0	0	10	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1190	16	2	2	26	0	2	299	126	27	13	75	54	2	53	4	13	4	42	13	4	6	10	9	12	14	2	11	79	10	25	9	42	28	11	2	70	29	44					
		9.49%	18.39%	1.45%	1.34%	5.46%	0.00%	1.60%	17.81%	12.90%	9.64%	9.92%	12.56%	10.40%	2.50%	7.54%	5.06%	2.80%	3.39%	5.27%	7.83%	2.88%	2.99%	0.94%	4.74%	8.63%	3.31%	1.98%	8.80%	19.08%	12.35%	20.16%	6.12%	13.86%	10.41%	6.47%	2.44%	15.22%	18.59%	16.06%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1088	11	2	4	14	0	9	170	117	35	19	60	65	5	85	7	5	5	29	18	6	12	26	12	11	25	6	15	61	5	19	15	37	32	15	5	67	15	44					
		8.67%	12.64%	1.45%	2.68%	2.94%	0.00%	7.20%	10.13%	11.98%	12.50%	14.50%	10.05%	12.52%	6.25%	12.09%	8.86%	1.08%	4.24%	3.64%	10.84%	4.32%	5.97%	2.45%	6.32%	7.91%	5.91%	5.94%	12.00%	14.73%	6.17%	15.32%	10.20%	12.21%	11.90%	8.82%	6.10%	14.57%	9.62%	16.06%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	95	0	1	2	0	0	0	21	15	3	0	8	6	0	7	0	2	1	5	2	0	0	0	2	0	0	0	1	2	0	2	0	6	4	2	0	2	0	1					
		0.76%	0.00%	0.72%	1.34%	0.00%	0.00%	0.00%	1.25%	1.54%	1.07%	0.00%	1.34%	1.16%	0.00%	0.99%	0.00%	0.43%	0.85%	0.63%	1.20%	0.00%	0.00%	0.00%	1.05%	0.00%	0.00%	0.00%	0.80%	0.48%	0.00%	1.61%	0.00%	1.98%	1.49%	1.18%	0.00%	0.43%	0.00%	0.36%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1909	6	9	34	58	27	11	375	234	55	21	110	100	7	108	11	10	9	72	7	10	11	97	12	13	23	8	11	115	4	20	9	31	59	35	12	121	15	39					
		15.22%	6.90%	6.52%	22.82%	12.18%	23.28%	8.80%	22.33%	23.95%	19.64%	16.03%	18.43%	19.27%	8.75%	15.36%	13.92%	2.15%	7.63%	9.03%	4.22%	7.19%	5.47%	9.13%	6.32%	9.35%	5.44%	7.92%	8.80%	27.78%	4.94%	16.13%	6.12%	10.23%	21.93%	20.59%	14.63%	26.30%	9.62%	14.23%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	121	0	0	0	2	0	3	32	10	6	0	4	5	0	6	1	0	0	8	1	4	0	9	0	2	0	1	0	5	1	1	0	6	5	2	0	2	1	4					
		0.96%	0.00%	0.00%	0.00%	0.42%	0.00%	2.40%	1.91%	1.02%	2.14%	0.00%	0.67%	0.96%	0.00%	0.85%	1.27%	0.00%	0.00%	1.00%	0.60%	2.88%	0.00%	0.85%	0.00%	1.44%	0.00%	0.99%	0.00%	1.21%	1.23%	0.81%	0.00%	1.98%	1.86%	1.18%	0.00%	0.43%	0.64%	1.46%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7981	54	124	105	355	88	100	756	460	151	75	332	277	66	433	56	435	98	641	124	115	171	908	155	95	361	81	87	145	60	56	107	175	136	103	63	195	96	142					
		63.63%	62.07%	89.86%	70.47%	74.58%	75.86%	80.00%	45.03%	47.08%	53.93%	57.25%	55.61%	53.37%	82.50%	61.59%	70.89%	93.55%	83.05%	80.43%	74.70%	82.73%	85.07%	85.42%	81.58%	68.35%	85.34%	80.20%	69.60%	35.02%	74.07%	45.16%	72.79%	57.76%	50.56%	60.59%	76.83%	42.39%	61.54%	51.82%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	31	0	0	2	0	0	0	8	7	0	0	2	1	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	2	1	0	0	2	1	1	0	0	0	0					
		0.25%	0.00%	0.00%	1.34%	0.00%	0.00%	0.00%	0.48%	0.72%	0.00%	0.00%	0.34%	0.19%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	1.23%	0.00%	0.00%	0.66%	0.37%	0.59%	0.00%	0.00%	0.00%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
