Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Кумылженская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	83	1	5	6	3	1	0	0	0	5	6	15	1	3	1	3	0	7	2	0	1	6	0	0	3	2	1	0	4	2	2	3					
		0.89%	0.09%	0.69%	0.96%	0.38%	0.91%	0.0%	0.0%	0.0%	1.14%	2.32%	2.67%	0.31%	3.12%	0.5%	1.40%	0.0%	2.33%	0.35%	0.0%	1.88%	2.19%	0.0%	0.0%	0.83%	3.17%	0.59%	0.0%	0.76%	2.17%	3.38%	1.79%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	161	8	8	9	17	5	3	3	4	11	2	7	5	0	8	1	7	7	18	0	1	1	0	14	8	0	2	2	5	1	1	3					
		1.74%	0.74%	1.11%	1.44%	2.18%	4.58%	1.73%	2.14%	1.70%	2.52%	0.77%	1.24%	1.56%	0.0%	4.0%	0.46%	5.69%	2.33%	3.23%	0.0%	1.88%	0.36%	0.0%	3.59%	2.22%	0.0%	1.19%	7.69%	0.95%	1.08%	1.69%	1.79%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	164	21	12	11	8	2	3	3	3	5	4	3	6	3	2	12	8	4	10	0	1	3	1	6	12	2	3	0	6	5	2	3					
		1.77%	1.96%	1.66%	1.76%	1.02%	1.83%	1.73%	2.14%	1.28%	1.14%	1.55%	0.53%	1.88%	3.12%	1.0%	5.60%	6.50%	1.33%	1.79%	0.0%	1.88%	1.09%	1.13%	1.54%	3.34%	3.17%	1.78%	0.0%	1.14%	5.43%	3.38%	1.79%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	92	7	12	7	6	0	0	1	3	3	4	5	1	2	4	3	0	1	9	0	1	2	0	11	0	1	2	0	5	1	0	1					
		0.99%	0.65%	1.66%	1.12%	0.77%	0.0%	0.0%	0.71%	1.28%	0.68%	1.55%	0.89%	0.31%	2.08%	2.0%	1.40%	0.0%	0.33%	1.61%	0.0%	1.88%	0.73%	0.0%	2.82%	0.0%	1.58%	1.19%	0.0%	0.95%	1.08%	0.0%	0.59%					
22	"5. ""За Русь Святую"""	34	7	1	3	0	0	2	0	1	0	1	3	1	3	0	2	0	1	2	0	0	2	0	0	0	0	0	0	4	0	0	1					
		0.36%	0.65%	0.13%	0.48%	0.0%	0.0%	1.15%	0.0%	0.42%	0.0%	0.38%	0.53%	0.31%	3.12%	0.0%	0.93%	0.0%	0.33%	0.35%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.59%					
23	"6. ""Объединенная Российская партия ""Русь"""	8	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0					
		0.08%	0.0%	0.13%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	33	4	0	2	6	0	0	0	4	0	1	3	0	0	0	0	2	4	3	0	0	1	0	1	1	0	0	0	1	0	0	0					
		0.35%	0.37%	0.0%	0.32%	0.77%	0.0%	0.0%	0.0%	1.70%	0.0%	0.38%	0.53%	0.0%	0.0%	0.0%	0.0%	1.62%	1.33%	0.53%	0.0%	0.0%	0.36%	0.0%	0.25%	0.27%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	10	0	0	2	0	0	0	0	0	2	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0					
		0.10%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.66%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0					
		0.10%	0.09%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1071	98	79	68	123	13	16	21	29	44	34	36	82	1	13	9	12	75	67	7	7	24	20	48	37	5	26	1	42	1	6	27					
		11.60%	9.15%	10.98%	10.91%	15.83%	11.92%	9.24%	14.99%	12.39%	10.09%	13.17%	6.41%	25.70%	1.04%	6.5%	4.20%	9.75%	25.0%	12.02%	12.72%	13.20%	8.79%	22.72%	12.33%	10.30%	7.93%	15.47%	3.84%	8.01%	1.08%	10.16%	16.16%					
28	"11. ""Истинные патриоты России"""	28	1	0	0	2	0	0	1	0	0	1	10	0	9	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0					
		0.30%	0.09%	0.0%	0.0%	0.25%	0.0%	0.0%	0.71%	0.0%	0.0%	0.38%	1.78%	0.0%	9.37%	0.5%	0.0%	0.0%	0.33%	0.0%	0.0%	1.88%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	81	13	2	6	11	2	0	2	0	21	0	0	1	1	1	3	0	0	2	0	2	0	0	2	3	0	3	1	3	0	2	0					
		0.87%	1.21%	0.27%	0.96%	1.41%	1.83%	0.0%	1.42%	0.0%	4.81%	0.0%	0.0%	0.31%	1.04%	0.5%	1.40%	0.0%	0.0%	0.35%	0.0%	3.77%	0.0%	0.0%	0.51%	0.83%	0.0%	1.78%	3.84%	0.57%	0.0%	3.38%	0.0%					
30	"13. ""Демократическая партия России"""	16	1	0	1	0	0	0	0	0	2	0	0	0	0	1	1	0	0	1	0	0	0	0	2	3	3	0	0	0	1	0	0					
		0.17%	0.09%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.5%	0.46%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.51%	0.83%	4.76%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	2	0	1	0	1	0	0	0	2	0	1	1	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1					
		0.15%	0.18%	0.0%	0.16%	0.0%	0.91%	0.0%	0.0%	0.0%	0.45%	0.0%	0.17%	0.31%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%					
32	"15. ""Партия СЛОН"""	4	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.0%	0.16%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	425	61	28	35	51	5	2	2	14	46	15	33	3	2	12	5	3	7	17	0	1	9	3	25	15	0	5	0	21	3	0	2					
		4.60%	5.69%	3.89%	5.61%	6.56%	4.58%	1.15%	1.42%	5.98%	10.55%	5.81%	5.88%	0.94%	2.08%	6.0%	2.33%	2.43%	2.33%	3.05%	0.0%	1.88%	3.29%	3.40%	6.42%	4.17%	0.0%	2.97%	0.0%	4.00%	3.26%	0.0%	1.19%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	19	3	1	1	0	1	0	0	0	0	1	3	2	0	0	0	0	1	1	3	0	0	0	1	0	0	0	0	1	0	0	0					
		0.20%	0.28%	0.13%	0.16%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	0.38%	0.53%	0.62%	0.0%	0.0%	0.0%	0.0%	0.33%	0.17%	5.45%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1553	163	119	119	140	15	22	26	42	70	66	93	61	15	37	26	9	51	74	13	6	43	19	64	67	16	26	1	97	20	0	33					
		16.83%	15.21%	16.55%	19.10%	18.01%	13.76%	12.71%	18.57%	17.94%	16.05%	25.58%	16.57%	19.12%	15.62%	18.5%	12.14%	7.31%	17.0%	13.28%	23.63%	11.32%	15.75%	21.59%	16.45%	18.66%	25.39%	15.47%	3.84%	18.51%	21.73%	0.0%	19.76%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	229	39	31	27	32	2	4	0	5	5	0	7	5	0	3	9	0	7	8	0	0	5	0	8	11	2	0	0	11	3	0	5					
		2.48%	3.64%	4.31%	4.33%	4.11%	1.83%	2.31%	0.0%	2.13%	1.14%	0.0%	1.24%	1.56%	0.0%	1.5%	4.20%	0.0%	2.33%	1.43%	0.0%	0.0%	1.83%	0.0%	2.05%	3.06%	3.17%	0.0%	0.0%	2.09%	3.26%	0.0%	2.99%					
37	"20. ""Политическая партия ""Единая Россия"""	2418	270	170	149	165	42	44	9	50	96	72	167	92	24	58	55	54	71	157	23	9	100	19	152	92	19	60	19	105	19	5	51					
		26.20%	25.21%	23.64%	23.91%	21.23%	38.53%	25.43%	6.42%	21.36%	22.01%	27.90%	29.76%	28.84%	25.0%	29.0%	25.70%	43.90%	23.66%	28.18%	41.81%	16.98%	36.63%	21.59%	39.07%	25.62%	30.15%	35.71%	73.07%	20.03%	20.65%	8.47%	30.53%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	0	0	4	2	0	0	0	0	1	0	3	1	0	2	0	3	0	2	0	1	1	0	2	1	0	1	0	1	0	0	1					
		0.28%	0.0%	0.0%	0.64%	0.25%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.53%	0.31%	0.0%	1.0%	0.0%	2.43%	0.0%	0.35%	0.0%	1.88%	0.36%	0.0%	0.51%	0.27%	0.0%	0.59%	0.0%	0.19%	0.0%	0.0%	0.59%					
39	"22. ""Развитие предпринимательства"""	16	6	2	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0					
		0.17%	0.56%	0.27%	0.16%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2278	287	213	155	174	17	66	70	72	107	47	136	40	31	41	74	17	36	140	6	11	60	24	36	81	11	34	1	187	33	38	33					
		24.69%	26.79%	29.62%	24.87%	22.39%	15.59%	38.15%	49.99%	30.76%	24.54%	18.21%	24.24%	12.53%	32.29%	20.5%	34.57%	13.82%	12.0%	25.13%	10.90%	20.75%	21.97%	27.27%	9.25%	22.56%	17.46%	20.23%	3.84%	35.68%	35.86%	64.40%	19.76%					
																																						
41	Против всех	240	31	22	10	23	1	7	2	6	12	3	19	6	1	3	4	3	10	25	1	8	7	2	4	8	2	4	1	9	3	3	0					
		2.60%	2.89%	3.05%	1.60%	2.96%	0.91%	4.04%	1.42%	2.56%	2.75%	1.16%	3.38%	1.88%	1.04%	1.5%	1.86%	2.43%	3.33%	4.48%	1.81%	15.09%	2.56%	2.27%	1.02%	2.22%	3.17%	2.38%	3.84%	1.71%	3.26%	5.08%	0.0%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
