Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Белозерская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	108	4	18	14	20	14	4	2	2	1	0	1	0	1	1	1	1	0	3	0	0	4	1	0	4	0	4	0	1	0	1	3	3					
		1.10%	0.44%	2.07%	1.42%	1.84%	1.56%	1.83%	1.72%	1.69%	0.43%	0.0%	0.50%	0.0%	0.87%	0.67%	0.68%	0.32%	0.0%	1.40%	0.0%	0.0%	1.70%	0.64%	0.0%	1.82%	0.0%	0.93%	0.0%	1.42%	0.0%	0.37%	0.56%	2.04%					
22	"5. ""За Русь Святую"""	47	1	2	8	18	2	0	0	0	0	1	0	0	3	0	0	0	0	1	2	0	0	0	0	5	0	1	1	0	0	2	0	0					
		0.48%	0.11%	0.23%	0.81%	1.66%	0.22%	0.0%	0.0%	0.0%	0.0%	1.53%	0.0%	0.0%	2.63%	0.0%	0.0%	0.0%	0.0%	0.46%	0.70%	0.0%	0.0%	0.0%	0.0%	2.28%	0.0%	0.23%	0.53%	0.0%	0.0%	0.74%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	1	1	2	0	1	1	0	0	0	0	1	0	1	1	0	2	0	1	1	0	1	0	0	0	1	2	0	0	0	0	1	2					
		0.20%	0.11%	0.11%	0.20%	0.0%	0.11%	0.45%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.87%	0.67%	0.0%	0.64%	0.0%	0.46%	0.35%	0.0%	0.42%	0.0%	0.0%	0.0%	0.46%	0.46%	0.0%	0.0%	0.0%	0.0%	0.18%	1.36%					
24	"7. ""Новый курс - Автомобильная Россия"""	50	5	7	7	8	4	3	0	1	1	0	1	0	1	1	0	0	0	1	1	0	2	0	0	0	1	2	2	0	0	0	2	0					
		0.51%	0.55%	0.80%	0.71%	0.73%	0.44%	1.37%	0.0%	0.84%	0.43%	0.0%	0.50%	0.0%	0.87%	0.67%	0.0%	0.0%	0.0%	0.46%	0.35%	0.0%	0.85%	0.0%	0.0%	0.0%	0.46%	0.46%	1.07%	0.0%	0.0%	0.0%	0.37%	0.0%					
25	"8. ""Народно-республиканская партия России"""	18	0	2	2	4	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	4					
		0.18%	0.0%	0.23%	0.20%	0.36%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	1.58%	0.0%	0.0%	2.72%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	3	0	2	3	1	0	0	0	0	1	1	0	1	0	3	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0					
		0.20%	0.33%	0.0%	0.20%	0.27%	0.11%	0.0%	0.0%	0.0%	0.0%	1.53%	0.50%	0.0%	0.87%	0.0%	2.06%	0.0%	0.0%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	787	50	74	73	98	70	50	16	19	6	1	38	5	6	9	9	35	6	8	34	10	22	3	16	14	17	21	20	7	3	27	16	4					
		8.07%	5.54%	8.51%	7.44%	9.05%	7.82%	22.93%	13.79%	16.10%	2.63%	1.53%	19.09%	10.0%	5.26%	6.08%	6.20%	11.25%	6.74%	3.73%	12.05%	9.70%	9.40%	1.94%	15.68%	6.39%	7.98%	4.92%	10.75%	9.99%	4.76%	10.11%	2.99%	2.72%					
28	"11. ""Истинные патриоты России"""	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	53	6	5	6	8	4	0	1	1	1	0	4	0	0	0	0	2	1	0	3	0	1	1	0	0	1	1	1	0	0	4	1	1					
		0.54%	0.66%	0.57%	0.61%	0.73%	0.44%	0.0%	0.86%	0.84%	0.43%	0.0%	2.01%	0.0%	0.0%	0.0%	0.0%	0.64%	1.12%	0.0%	1.06%	0.0%	0.42%	0.64%	0.0%	0.0%	0.46%	0.23%	0.53%	0.0%	0.0%	1.49%	0.18%	0.68%					
30	"13. ""Демократическая партия России"""	26	0	4	1	5	5	0	0	1	0	0	2	0	1	0	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0					
		0.26%	0.0%	0.46%	0.10%	0.46%	0.55%	0.0%	0.0%	0.84%	0.0%	0.0%	1.00%	0.0%	0.87%	0.0%	0.0%	0.64%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	8	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0					
		0.08%	0.11%	0.34%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	13	0	0	1	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	1	0	0	1	0	0					
		0.13%	0.0%	0.0%	0.10%	0.27%	0.0%	0.0%	0.86%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.45%	0.0%	0.70%	0.53%	0.0%	0.0%	0.37%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	489	50	51	56	62	48	16	5	6	10	2	8	2	1	5	12	6	4	14	6	3	11	2	5	5	16	15	8	2	4	14	27	13					
		5.01%	5.54%	5.86%	5.71%	5.73%	5.36%	7.33%	4.31%	5.08%	4.38%	3.07%	4.02%	4.0%	0.87%	3.37%	8.27%	1.92%	4.49%	6.54%	2.12%	2.91%	4.70%	1.29%	4.90%	2.28%	7.51%	3.52%	4.30%	2.85%	6.34%	5.24%	5.04%	8.84%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	1	0	3	1	0	1	2	0	0	0	0	0	0	0	1	0	0	1	1	0	2	1	0	2	0	0	0	0	1	2	2	0					
		0.21%	0.11%	0.0%	0.30%	0.09%	0.0%	0.45%	1.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.46%	0.35%	0.0%	0.85%	0.64%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	1.58%	0.74%	0.37%	0.0%					
35	"18. ""ЛДПР"""	1079	100	93	107	117	106	13	13	10	11	7	31	6	20	20	11	21	15	26	23	9	39	14	7	27	31	75	21	0	2	28	61	15					
		11.07%	11.08%	10.70%	10.91%	10.81%	11.84%	5.96%	11.20%	8.47%	4.82%	10.76%	15.57%	12.0%	17.54%	13.51%	7.58%	6.75%	16.85%	12.14%	8.15%	8.73%	16.66%	9.09%	6.86%	12.32%	14.55%	17.60%	11.29%	0.0%	3.17%	10.48%	11.40%	10.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	202	28	18	22	31	12	5	1	4	3	1	1	0	3	3	2	3	3	6	8	1	6	2	3	6	0	9	2	0	1	4	6	8					
		2.07%	3.10%	2.07%	2.24%	2.86%	1.34%	2.29%	0.86%	3.38%	1.31%	1.53%	0.50%	0.0%	2.63%	2.02%	1.37%	0.96%	3.37%	2.80%	2.83%	0.97%	2.56%	1.29%	2.94%	2.73%	0.0%	2.11%	1.07%	0.0%	1.58%	1.49%	1.12%	5.44%					
37	"20. ""Политическая партия ""Единая Россия"""	4704	421	409	450	408	411	93	43	57	149	36	68	17	54	78	69	156	48	104	160	68	93	106	44	101	118	239	99	34	44	133	324	70					
		48.27%	46.67%	47.06%	45.91%	37.70%	45.92%	42.66%	37.06%	48.30%	65.35%	55.38%	34.17%	34.0%	47.36%	52.70%	47.58%	50.16%	53.93%	48.59%	56.73%	66.01%	39.74%	68.83%	43.13%	46.11%	55.39%	56.10%	53.22%	48.57%	69.84%	49.81%	60.56%	47.61%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	0	1	5	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	1	0	1	1	1	0					
		0.16%	0.0%	0.11%	0.51%	0.0%	0.0%	0.0%	0.86%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.46%	0.0%	0.53%	0.0%	1.58%	0.37%	0.18%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	2	3	0	0	3	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0					
		0.14%	0.22%	0.34%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	1.53%	0.50%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1142	88	104	149	209	139	20	13	8	20	4	23	14	15	18	17	45	2	16	20	3	28	4	19	7	12	38	17	12	5	17	52	4					
		11.72%	9.75%	11.96%	15.20%	19.31%	15.53%	9.17%	11.20%	6.77%	8.77%	6.15%	11.55%	28.0%	13.15%	12.16%	11.72%	14.46%	2.24%	7.47%	7.09%	2.91%	11.96%	2.59%	18.62%	3.19%	5.63%	8.92%	9.13%	17.14%	7.93%	6.36%	9.71%	2.72%					
																																							
41	Против всех	207	27	20	24	27	14	3	3	0	4	4	6	3	0	0	6	4	1	2	2	1	6	6	3	8	5	4	5	5	0	7	5	2					
		2.12%	2.99%	2.30%	2.44%	2.49%	1.56%	1.37%	2.58%	0.0%	1.75%	6.15%	3.01%	6.0%	0.0%	0.0%	4.13%	1.28%	1.12%	0.93%	0.70%	0.97%	2.56%	3.89%	2.94%	3.65%	2.34%	0.93%	2.68%	7.14%	0.0%	2.62%	0.93%	1.36%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
