Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Курская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729					
		0.84%	0.72%	0.56%	1.01%	0.95%	2.04%	0.22%	0.66%	3.28%	1.03%	1.22%	0.73%	0.56%	0.42%	0.32%	0.77%	1.15%	2.25%	0.64%	1.08%	0.50%	1.43%	1.09%	0.53%	0.30%	0.57%	0.97%	0.86%	0.74%	0.78%	0.44%	0.00%	0.00%	1.33%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3097	106	119	127	164	115	82	29	14	6	111	93	20	95	339	158	134	54	167	168	60	80	63	113	160	55	32	119	40	55	134	9	19	57					
		19.34%	19.06%	22.33%	18.41%	22.25%	23.52%	18.43%	9.60%	22.95%	6.19%	16.87%	13.56%	5.63%	19.83%	36.49%	40.31%	22.08%	13.50%	15.36%	20.17%	15.00%	12.70%	8.59%	19.82%	16.06%	31.61%	31.07%	25.70%	14.87%	21.48%	29.32%	10.00%	11.80%	15.12%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	208	19	16	26	25	9	7	5	2	2	4	2	2	5	12	4	8	4	9	4	3	5	5	8	4	2	2	3	1	2	4	0	0	4					
		1.30%	3.42%	3.00%	3.77%	3.39%	1.84%	1.57%	1.66%	3.28%	2.06%	0.61%	0.29%	0.56%	1.04%	1.29%	1.02%	1.32%	1.00%	0.83%	0.48%	0.75%	0.79%	0.68%	1.40%	0.40%	1.15%	1.94%	0.65%	0.37%	0.78%	0.88%	0.00%	0.00%	1.06%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8388	211	184	275	245	172	175	174	25	40	399	326	219	235	474	173	246	270	733	548	241	424	596	296	525	69	47	209	155	118	190	59	117	218					
		52.38%	37.95%	34.52%	39.86%	33.24%	35.17%	39.33%	57.62%	40.98%	41.24%	60.64%	47.52%	61.69%	49.06%	51.02%	44.13%	40.53%	67.50%	67.43%	65.79%	60.25%	67.30%	81.31%	51.93%	52.71%	39.66%	45.63%	45.14%	57.62%	46.09%	41.58%	65.56%	72.67%	57.82%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	64	3	5	2	5	4	4	0	0	2	1	2	2	3	3	3	2	0	1	4	2	1	1	3	4	0	1	0	2	0	2	0	1	1					
		0.40%	0.54%	0.94%	0.29%	0.68%	0.82%	0.90%	0.00%	0.00%	2.06%	0.15%	0.29%	0.56%	0.63%	0.32%	0.77%	0.33%	0.00%	0.09%	0.48%	0.50%	0.16%	0.14%	0.53%	0.40%	0.00%	0.97%	0.00%	0.74%	0.00%	0.44%	0.00%	0.62%	0.27%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
