Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Вешкаймская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	390	10	15	10	15	10	10	10	10	15	10	10	10	25	25	25	25	10	20	10	10	30	10	15	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	97	4	5	1	5	0	1	3	0	5	2	2	1	14	14	5	2	1	6	0	4	11	1	3	0	1	0	4	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	47	1	4	0	1	0	2	1	0	1	1	1	1	1	3	6	3	1	0	3	0	4	2	4	3	2	0	1	1					
14	Число погашенных открепительных удостоверений	293	6	10	9	10	10	9	7	10	10	8	8	9	11	11	20	23	9	14	10	6	19	9	12	10	9	10	6	8					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	"1. ""ЕДИНЕНИЕ"""	103	1	9	2	4	3	5	2	3	6	1	0	1	5	9	8	5	2	7	1	1	10	1	1	10	3	0	1	2					
		0.97%	0.32%	1.41%	1.10%	0.68%	1.14%	1.39%	0.73%	1.58%	1.31%	0.64%	0.0%	0.87%	0.66%	1.07%	0.91%	0.72%	0.75%	1.06%	0.61%	0.75%	0.85%	0.46%	0.20%	5.78%	1.86%	0.0%	0.52%	2.10%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	121	1	1	2	3	0	3	1	1	4	4	1	0	16	19	17	7	7	11	2	1	8	3	4	1	1	0	2	1					
		1.14%	0.32%	0.15%	1.10%	0.51%	0.0%	0.83%	0.36%	0.52%	0.87%	2.56%	0.65%	0.0%	2.11%	2.25%	1.94%	1.00%	2.65%	1.67%	1.22%	0.75%	0.68%	1.40%	0.83%	0.57%	0.62%	0.0%	1.05%	1.05%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	210	5	13	4	11	5	6	6	4	1	3	0	2	12	15	17	15	5	17	0	2	32	4	17	4	4	3	1	2					
		1.98%	1.62%	2.04%	2.20%	1.89%	1.90%	1.67%	2.19%	2.11%	0.21%	1.92%	0.0%	1.75%	1.58%	1.78%	1.94%	2.16%	1.89%	2.59%	0.0%	1.51%	2.74%	1.87%	3.54%	2.31%	2.48%	5.0%	0.52%	2.10%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	156	3	6	2	3	5	7	5	4	2	4	3	4	19	24	19	5	2	6	1	3	12	2	9	4	0	0	1	1					
		1.47%	0.97%	0.94%	1.10%	0.51%	1.90%	1.95%	1.83%	2.11%	0.43%	2.56%	1.96%	3.50%	2.51%	2.85%	2.17%	0.72%	0.75%	0.91%	0.61%	2.27%	1.03%	0.93%	1.87%	2.31%	0.0%	0.0%	0.52%	1.05%					
22	"5. ""За Русь Святую"""	39	0	2	0	4	6	0	3	0	1	0	0	2	5	2	2	2	1	1	0	0	0	0	1	2	1	3	0	1					
		0.36%	0.0%	0.31%	0.0%	0.68%	2.29%	0.0%	1.09%	0.0%	0.21%	0.0%	0.0%	1.75%	0.66%	0.23%	0.22%	0.28%	0.37%	0.15%	0.0%	0.0%	0.0%	0.0%	0.20%	1.15%	0.62%	5.0%	0.0%	1.05%					
23	"6. ""Объединенная Российская партия ""Русь"""	31	1	0	0	0	0	1	3	1	2	0	0	0	2	5	1	2	3	2	0	0	1	2	1	1	2	1	0	0					
		0.29%	0.32%	0.0%	0.0%	0.0%	0.0%	0.27%	1.09%	0.52%	0.43%	0.0%	0.0%	0.0%	0.26%	0.59%	0.11%	0.28%	1.13%	0.30%	0.0%	0.0%	0.08%	0.93%	0.20%	0.57%	1.24%	1.66%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	49	0	3	3	3	2	3	0	0	0	0	0	0	1	7	4	2	1	4	2	2	6	0	1	0	0	1	3	1					
		0.46%	0.0%	0.47%	1.65%	0.51%	0.76%	0.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.83%	0.45%	0.28%	0.37%	0.61%	1.22%	1.51%	0.51%	0.0%	0.20%	0.0%	0.0%	1.66%	1.58%	1.05%					
25	"8. ""Народно-республиканская партия России"""	25	1	1	1	0	0	0	2	4	1	0	2	0	2	3	0	0	0	1	0	0	3	0	1	0	3	0	0	0					
		0.23%	0.32%	0.15%	0.55%	0.0%	0.0%	0.0%	0.73%	2.11%	0.21%	0.0%	1.30%	0.0%	0.26%	0.35%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.25%	0.0%	0.20%	0.0%	1.86%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	0	3	0	0	1	0	1	0	0	1	0	0	1	3	0	1	1	1	0	0	5	0	0	1	1	0	0	0					
		0.18%	0.0%	0.47%	0.0%	0.0%	0.38%	0.0%	0.36%	0.0%	0.0%	0.64%	0.0%	0.0%	0.13%	0.35%	0.0%	0.14%	0.37%	0.15%	0.0%	0.0%	0.42%	0.0%	0.0%	0.57%	0.62%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1016	36	145	44	139	17	27	53	13	49	10	5	5	34	48	76	27	35	73	8	11	42	11	38	17	16	9	17	11					
		9.59%	11.68%	22.79%	24.30%	23.92%	6.48%	7.54%	19.41%	6.87%	10.69%	6.41%	3.26%	4.38%	4.49%	5.70%	8.68%	3.89%	13.25%	11.14%	4.90%	8.33%	3.60%	5.16%	7.91%	9.82%	9.93%	15.0%	8.99%	11.57%					
28	"11. ""Истинные патриоты России"""	12	0	0	1	0	0	0	0	0	0	1	0	0	0	2	1	0	0	1	3	0	1	0	1	0	0	0	1	0					
		0.11%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.23%	0.11%	0.0%	0.0%	0.15%	1.84%	0.0%	0.08%	0.0%	0.20%	0.0%	0.0%	0.0%	0.52%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	78	3	6	0	2	1	3	0	0	2	1	0	1	5	11	6	9	0	5	1	2	8	2	6	2	2	0	0	0					
		0.73%	0.97%	0.94%	0.0%	0.34%	0.38%	0.83%	0.0%	0.0%	0.43%	0.64%	0.0%	0.87%	0.66%	1.30%	0.68%	1.29%	0.0%	0.76%	0.61%	1.51%	0.68%	0.93%	1.25%	1.15%	1.24%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	16	0	1	0	0	0	2	0	1	0	1	1	0	1	0	0	3	0	1	1	0	2	0	1	0	1	0	0	0					
		0.15%	0.0%	0.15%	0.0%	0.0%	0.0%	0.55%	0.0%	0.52%	0.0%	0.64%	0.65%	0.0%	0.13%	0.0%	0.0%	0.43%	0.0%	0.15%	0.61%	0.0%	0.17%	0.0%	0.20%	0.0%	0.62%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	1	1	0	0	1	2	0	0	1	0	0	0	2	4	1	2	0	0	1	0	3	0	5	1	1	1	1	1					
		0.27%	0.32%	0.15%	0.0%	0.0%	0.38%	0.55%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.26%	0.47%	0.11%	0.28%	0.0%	0.0%	0.61%	0.0%	0.25%	0.0%	1.04%	0.57%	0.62%	1.66%	0.52%	1.05%					
32	"15. ""Партия СЛОН"""	13	0	0	0	1	1	0	0	0	0	1	0	0	2	0	1	0	1	1	0	0	0	1	2	2	0	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.17%	0.38%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.26%	0.0%	0.11%	0.0%	0.37%	0.15%	0.0%	0.0%	0.0%	0.46%	0.41%	1.15%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	814	20	40	6	22	17	32	17	8	26	4	3	8	76	67	76	52	10	62	9	6	153	15	58	11	5	3	4	4					
		7.69%	6.49%	6.28%	3.31%	3.78%	6.48%	8.93%	6.22%	4.23%	5.67%	2.56%	1.96%	7.01%	10.05%	7.96%	8.68%	7.49%	3.78%	9.46%	5.52%	4.54%	13.14%	7.04%	12.08%	6.35%	3.10%	5.0%	2.11%	4.21%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	17	1	0	0	0	0	1	1	0	1	0	0	0	1	0	2	0	0	3	2	0	1	1	1	0	0	0	1	1					
		0.16%	0.32%	0.0%	0.0%	0.0%	0.0%	0.27%	0.36%	0.0%	0.21%	0.0%	0.0%	0.0%	0.13%	0.0%	0.22%	0.0%	0.0%	0.45%	1.22%	0.0%	0.08%	0.46%	0.20%	0.0%	0.0%	0.0%	0.52%	1.05%					
35	"18. ""ЛДПР"""	1421	45	77	8	87	32	61	21	45	58	18	28	17	108	100	133	93	63	99	23	16	138	21	55	14	19	3	22	17					
		13.42%	14.61%	12.10%	4.41%	14.97%	12.21%	17.03%	7.69%	23.80%	12.66%	11.53%	18.30%	14.91%	14.28%	11.89%	15.2%	13.40%	23.86%	15.11%	14.11%	12.12%	11.85%	9.85%	11.45%	8.09%	11.80%	5.0%	11.64%	17.89%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	247	6	13	3	6	8	7	7	5	3	3	2	2	16	19	32	13	9	20	3	1	39	3	19	2	2	0	4	0					
		2.33%	1.94%	2.04%	1.65%	1.03%	3.05%	1.95%	2.56%	2.64%	0.65%	1.92%	1.30%	1.75%	2.11%	2.25%	3.65%	1.87%	3.40%	3.05%	1.84%	0.75%	3.35%	1.40%	3.95%	1.15%	1.24%	0.0%	2.11%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3487	102	192	54	202	86	74	85	72	189	71	80	31	240	262	236	202	51	218	85	68	384	75	158	47	56	24	106	37					
		32.94%	33.11%	30.18%	29.83%	34.76%	32.82%	20.67%	31.13%	38.09%	41.26%	45.51%	52.28%	27.19%	31.74%	31.15%	26.97%	29.10%	19.31%	33.28%	52.14%	51.51%	32.98%	35.21%	32.91%	27.16%	34.78%	40.0%	56.08%	38.94%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	0	0	0	0	1	0	1	0	1	7	0	0	0	1	1	0	0	5	1	0	0	1	2	1	3	0	0	1					
		0.24%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.36%	0.0%	0.21%	4.48%	0.0%	0.0%	0.0%	0.11%	0.11%	0.0%	0.0%	0.76%	0.61%	0.0%	0.0%	0.46%	0.41%	0.57%	1.86%	0.0%	0.0%	1.05%					
39	"22. ""Развитие предпринимательства"""	26	1	1	0	0	0	0	0	0	0	0	0	0	5	1	1	8	2	0	0	0	6	0	0	0	1	0	0	0					
		0.24%	0.32%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.11%	0.11%	1.15%	0.75%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1753	51	62	29	60	52	76	35	13	87	15	18	24	135	180	186	183	49	75	14	11	211	56	49	34	21	5	17	5					
		16.56%	16.55%	9.74%	16.02%	10.32%	19.84%	21.22%	12.82%	6.87%	18.99%	9.61%	11.76%	21.05%	17.85%	21.40%	21.25%	26.36%	18.56%	11.45%	8.58%	8.33%	18.12%	26.29%	10.20%	19.65%	13.04%	8.33%	8.99%	5.26%					
																																			
41	Против всех	454	7	39	15	29	3	18	3	11	4	5	0	2	57	45	40	44	15	19	3	5	35	9	18	5	8	5	5	5					
		4.28%	2.27%	6.13%	8.28%	4.99%	1.14%	5.02%	1.09%	5.82%	0.87%	3.20%	0.0%	1.75%	7.53%	5.35%	4.57%	6.34%	5.68%	2.90%	1.84%	3.78%	3.00%	4.22%	3.75%	2.89%	4.96%	8.33%	2.64%	5.26%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
