Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Кольская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №504	УИК №505					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	484	0	15	1	4	0	8	17	18	26	34	0	48	33	24	7	20	13	20	20	26	15	26	2	30	16	9	14	3	2	11	0	12	2	6	1	1					
		2.33%	0.00%	3.36%	0.75%	2.90%	0.00%	1.62%	1.39%	2.45%	2.07%	3.72%	0.00%	3.14%	2.11%	2.13%	1.30%	1.87%	1.83%	1.92%	2.30%	2.64%	2.93%	2.79%	2.99%	3.16%	5.78%	0.92%	2.92%	1.83%	1.12%	2.73%	0.00%	2.19%	2.13%	16.67%	2.70%	2.94%					
19	2.Всероссийская политическая партия «Гражданская Сила»	257	1	3	5	1	0	6	9	9	8	9	0	24	28	22	4	23	3	23	8	15	4	7	0	4	1	16	3	0	1	10	2	8	0	0	0	0					
		1.24%	5.00%	0.67%	3.73%	0.72%	0.00%	1.22%	0.73%	1.23%	0.64%	0.98%	0.00%	1.57%	1.79%	1.95%	0.74%	2.15%	0.42%	2.21%	0.92%	1.52%	0.78%	0.75%	0.00%	0.42%	0.36%	1.64%	0.63%	0.00%	0.56%	2.48%	1.24%	1.46%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	36	0	0	0	0	0	2	2	0	3	1	0	2	3	0	3	0	3	0	2	1	1	2	0	3	1	4	0	0	0	0	0	1	2	0	0	0					
		0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.16%	0.00%	0.24%	0.11%	0.00%	0.13%	0.19%	0.00%	0.56%	0.00%	0.42%	0.00%	0.23%	0.10%	0.20%	0.21%	0.00%	0.32%	0.36%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	2.13%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2008	0	37	10	35	7	66	101	71	145	72	3	211	215	136	62	89	59	59	73	83	25	86	4	127	54	48	17	13	14	8	7	47	6	2	9	7					
		9.68%	0.00%	8.28%	7.46%	25.36%	8.86%	13.39%	8.23%	9.67%	11.55%	7.87%	18.75%	13.79%	13.74%	12.07%	11.48%	8.33%	8.30%	5.68%	8.41%	8.43%	4.88%	9.24%	5.97%	13.37%	19.49%	4.92%	3.54%	7.93%	7.87%	1.99%	4.35%	8.58%	6.38%	5.56%	24.32%	20.59%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	93	0	4	0	0	0	1	3	2	3	0	0	9	8	10	3	10	1	6	6	5	0	4	0	1	0	7	1	1	0	4	0	2	0	0	0	2					
		0.45%	0.00%	0.89%	0.00%	0.00%	0.00%	0.20%	0.24%	0.27%	0.24%	0.00%	0.00%	0.59%	0.51%	0.89%	0.56%	0.94%	0.14%	0.58%	0.69%	0.51%	0.00%	0.43%	0.00%	0.11%	0.00%	0.72%	0.21%	0.61%	0.00%	0.99%	0.00%	0.36%	0.00%	0.00%	0.00%	5.88%					
23	6.Политическая партия «Партия социальной справедливости»	48	0	1	0	0	0	1	4	3	0	7	0	3	4	5	0	2	1	4	2	0	1	1	0	1	0	2	0	0	0	0	2	3	0	0	1	0					
		0.23%	0.00%	0.22%	0.00%	0.00%	0.00%	0.20%	0.33%	0.41%	0.00%	0.77%	0.00%	0.20%	0.26%	0.44%	0.00%	0.19%	0.14%	0.38%	0.23%	0.00%	0.20%	0.11%	0.00%	0.11%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	1.24%	0.55%	0.00%	0.00%	2.70%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2541	3	49	17	10	13	49	175	81	155	142	1	196	206	126	64	131	110	96	118	104	59	85	9	152	25	136	47	22	30	41	13	57	4	5	8	2					
		12.25%	15.00%	10.96%	12.69%	7.25%	16.46%	9.94%	14.26%	11.04%	12.35%	15.52%	6.25%	12.81%	13.16%	11.18%	11.85%	12.25%	15.47%	9.24%	13.59%	10.57%	11.52%	9.13%	13.43%	16.00%	9.03%	13.95%	9.79%	13.41%	16.85%	10.17%	8.07%	10.40%	4.26%	13.89%	21.62%	5.88%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2451	1	75	13	9	1	54	173	73	116	88	1	194	185	115	70	100	57	140	122	100	58	98	7	157	46	80	68	18	14	53	51	87	17	6	2	2					
		11.82%	5.00%	16.78%	9.70%	6.52%	1.27%	10.95%	14.10%	9.95%	9.24%	9.62%	6.25%	12.68%	11.82%	10.20%	12.96%	9.35%	8.02%	13.47%	14.06%	10.16%	11.33%	10.53%	10.45%	16.53%	16.61%	8.21%	14.17%	10.98%	7.87%	13.15%	31.68%	15.88%	18.09%	16.67%	5.41%	5.88%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	255	0	4	0	1	1	11	14	8	18	16	0	23	22	20	4	16	13	10	6	17	7	8	2	7	1	6	2	1	2	5	1	6	0	0	2	1					
		1.23%	0.00%	0.89%	0.00%	0.72%	1.27%	2.23%	1.14%	1.09%	1.43%	1.75%	0.00%	1.50%	1.41%	1.77%	0.74%	1.50%	1.83%	0.96%	0.69%	1.73%	1.37%	0.86%	2.99%	0.74%	0.36%	0.62%	0.42%	0.61%	1.12%	1.24%	0.62%	1.09%	0.00%	0.00%	5.41%	2.94%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12089	14	247	87	76	56	286	706	451	760	531	11	775	819	637	314	641	428	640	492	607	331	598	43	446	128	656	322	104	114	262	83	318	63	15	13	15					
		58.29%	70.00%	55.26%	64.93%	55.07%	70.89%	58.01%	57.54%	61.44%	60.56%	58.03%	68.75%	50.65%	52.33%	56.52%	58.15%	59.96%	60.20%	61.60%	56.68%	61.69%	64.65%	64.23%	64.18%	46.95%	46.21%	67.28%	67.08%	63.41%	64.04%	65.01%	51.55%	58.03%	67.02%	41.67%	35.14%	44.12%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	290	1	6	0	2	0	0	7	5	8	8	0	25	27	25	6	27	16	25	19	17	9	10	0	15	1	6	4	1	0	9	1	6	0	2	0	2					
		1.40%	5.00%	1.34%	0.00%	1.45%	0.00%	0.00%	0.57%	0.68%	0.64%	0.87%	0.00%	1.63%	1.73%	2.22%	1.11%	2.53%	2.25%	2.41%	2.19%	1.73%	1.76%	1.07%	0.00%	1.58%	0.36%	0.62%	0.83%	0.61%	0.00%	2.23%	0.62%	1.09%	0.00%	5.56%	0.00%	5.88%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
