Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Кольская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №501					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	745	20	10	10	20	30	40	20	20	10	10	50	20	10	50	40	60	50	20	10	20	10	15	20	20	20	10	40	30	20	40	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	312	8	0	2	3	28	10	17	16	9	1	18	17	2	21	11	60	20	9	2	1	0	10	11	0	5	4	12	2	6	7	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	186	3	0	4	5	9	8	13	8	7	3	4	8	1	7	5	11	5	9	10	1	2	1	2	0	10	2	32	3	6	6	1	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	433	12	10	8	17	2	30	3	4	1	9	32	3	8	29	29	0	30	11	8	19	10	5	9	20	15	6	28	28	14	33	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	66	1	0	0	0	1	0	1	1	2	0	0	0	0	2	0	54	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3514	57	8	30	69	23	40	303	348	190	79	339	274	112	263	170	103	192	85	6	80	20	11	45	17	75	43	115	94	79	213	18	11	2					
		20.66%	15.70%	14.04%	22.56%	18.06%	14.38%	16.33%	22.83%	23.93%	23.09%	18.76%	26.61%	21.03%	23.43%	21.40%	20.53%	14.25%	16.99%	20.05%	12.24%	18.14%	16.95%	10.68%	13.98%	13.60%	16.38%	17.55%	19.73%	22.60%	19.70%	25.57%	23.38%	15.49%	14.29%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3185	76	12	25	83	39	61	251	247	133	90	219	252	98	190	144	165	247	70	9	102	28	22	55	22	90	33	120	73	60	142	9	12	6					
		18.72%	20.94%	21.05%	18.80%	21.73%	24.38%	24.90%	18.91%	16.99%	16.16%	21.38%	17.19%	19.34%	20.50%	15.46%	17.39%	22.82%	21.86%	16.51%	18.37%	23.13%	23.73%	21.36%	17.08%	17.60%	19.65%	13.47%	20.58%	17.55%	14.96%	17.05%	11.69%	16.90%	42.86%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	188	7	0	1	5	0	1	14	18	10	3	9	14	5	15	12	11	15	5	1	9	1	0	3	1	1	2	6	5	7	6	0	0	1					
		1.11%	1.93%	0.00%	0.75%	1.31%	0.00%	0.41%	1.06%	1.24%	1.22%	0.71%	0.71%	1.07%	1.05%	1.22%	1.45%	1.52%	1.33%	1.18%	2.04%	2.04%	0.85%	0.00%	0.93%	0.80%	0.22%	0.82%	1.03%	1.20%	1.75%	0.72%	0.00%	0.00%	7.14%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3611	51	14	27	72	29	41	314	330	166	92	254	297	90	289	180	144	224	88	8	67	15	31	45	41	139	89	117	70	59	179	16	30	3					
		21.23%	14.05%	24.56%	20.30%	18.85%	18.13%	16.73%	23.66%	22.70%	20.17%	21.85%	19.94%	22.79%	18.83%	23.52%	21.74%	19.92%	19.82%	20.75%	16.33%	15.19%	12.71%	30.10%	13.98%	32.80%	30.35%	36.33%	20.07%	16.83%	14.71%	21.49%	20.78%	42.25%	21.43%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	690	11	0	3	9	3	6	62	53	35	17	67	43	17	84	66	17	31	11	7	16	4	0	15	6	11	2	21	22	11	35	3	1	1					
		4.06%	3.03%	0.00%	2.26%	2.36%	1.88%	2.45%	4.67%	3.65%	4.25%	4.04%	5.26%	3.30%	3.56%	6.83%	7.97%	2.35%	2.74%	2.59%	14.29%	3.63%	3.39%	0.00%	4.66%	4.80%	2.40%	0.82%	3.60%	5.29%	2.74%	4.20%	3.90%	1.41%	7.14%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5421	154	23	42	137	58	92	362	429	269	136	348	395	137	358	231	264	392	152	17	150	46	39	156	34	130	72	196	140	178	237	29	17	1					
		31.87%	42.42%	40.35%	31.58%	35.86%	36.25%	37.55%	27.28%	29.50%	32.69%	32.30%	27.32%	30.31%	28.66%	29.13%	27.90%	36.51%	34.69%	35.85%	34.69%	34.01%	38.98%	37.86%	48.45%	27.20%	28.38%	29.39%	33.62%	33.65%	44.39%	28.45%	37.66%	23.94%	7.14%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	92	3	0	1	0	1	0	3	8	5	0	14	9	5	7	6	5	5	4	0	1	1	0	1	2	3	0	0	2	2	4	0	0	0					
		0.54%	0.83%	0.00%	0.75%	0.00%	0.63%	0.00%	0.23%	0.55%	0.61%	0.00%	1.10%	0.69%	1.05%	0.57%	0.72%	0.69%	0.44%	0.94%	0.00%	0.23%	0.85%	0.00%	0.31%	1.60%	0.66%	0.00%	0.00%	0.48%	0.50%	0.48%	0.00%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
