Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Инжавинская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147					
		0.29%	0.75%	0.17%	0.00%	0.56%	1.28%	0.27%	0.00%	1.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.48%	0.00%	0.00%	0.00%	0.76%					
23	6.Политическая партия «Партия социальной справедливости»	23	2	0	0	1	1	0	0	1	0	1	0	0	2	0	0	1	0	1	0	0	0	1	0	2	2	0	1	1	0	0	1	0	0	1	0	1	0	1	0	0	1	1					
		0.20%	0.30%	0.00%	0.00%	0.19%	0.18%	0.00%	0.00%	0.19%	0.00%	0.47%	0.00%	0.00%	0.62%	0.00%	0.00%	0.32%	0.00%	0.38%	0.00%	0.00%	0.00%	1.47%	0.00%	0.60%	0.90%	0.00%	0.30%	0.35%	0.00%	0.00%	0.56%	0.00%	0.00%	0.58%	0.00%	0.29%	0.00%	0.24%	0.00%	0.00%	0.67%	0.76%					
24	7.Политическая партия «Либерально-демократическая партия России»	713	40	44	38	32	41	19	11	45	10	15	2	15	25	7	5	13	8	30	11	2	8	4	46	14	17	12	22	23	7	12	15	21	15	6	10	8	5	18	8	9	13	7					
		6.16%	6.03%	7.33%	6.18%	5.98%	7.51%	5.15%	4.49%	8.46%	4.78%	6.98%	1.04%	5.26%	7.79%	4.17%	5.75%	4.10%	6.78%	11.28%	9.91%	2.99%	6.45%	5.88%	7.88%	4.20%	7.66%	5.29%	6.61%	7.99%	3.78%	6.22%	8.38%	7.89%	5.91%	3.47%	11.63%	2.33%	3.29%	4.35%	3.77%	4.43%	8.72%	5.30%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	656	48	40	32	28	30	22	6	32	5	7	9	11	10	10	1	12	14	9	14	1	7	3	48	18	7	5	13	13	4	4	12	17	19	17	4	21	14	58	16	11	1	3					
		5.66%	7.24%	6.67%	5.20%	5.23%	5.49%	5.96%	2.45%	6.02%	2.39%	3.26%	4.69%	3.86%	3.12%	5.95%	1.15%	3.79%	11.86%	3.38%	12.61%	1.49%	5.65%	4.41%	8.22%	5.41%	3.15%	2.20%	3.90%	4.51%	2.16%	2.07%	6.70%	6.39%	7.48%	9.83%	4.65%	6.12%	9.21%	14.01%	7.55%	5.42%	0.67%	2.27%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	69	0	4	4	1	3	0	1	2	0	3	0	3	4	1	2	1	3	2	0	0	0	1	7	2	0	0	8	4	1	0	1	2	1	0	0	2	0	1	0	0	4	1					
		0.60%	0.00%	0.67%	0.65%	0.19%	0.55%	0.00%	0.41%	0.38%	0.00%	1.40%	0.00%	1.05%	1.25%	0.60%	2.30%	0.32%	2.54%	0.75%	0.00%	0.00%	0.00%	1.47%	1.20%	0.60%	0.00%	0.00%	2.40%	1.39%	0.54%	0.00%	0.56%	0.75%	0.39%	0.00%	0.00%	0.58%	0.00%	0.24%	0.00%	0.00%	2.68%	0.76%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7548	421	314	384	352	322	220	166	346	163	137	160	213	188	124	75	220	76	178	70	43	91	52	313	231	144	165	202	184	143	150	103	165	170	112	57	235	112	256	142	129	114	106					
		65.18%	63.50%	52.33%	62.44%	65.79%	58.97%	59.62%	67.76%	65.04%	77.99%	63.72%	83.33%	74.74%	58.57%	73.81%	86.21%	69.40%	64.41%	66.92%	63.06%	64.18%	73.39%	76.47%	53.60%	69.37%	64.86%	72.69%	60.66%	63.89%	77.30%	77.72%	57.54%	62.03%	66.93%	64.74%	66.28%	68.51%	73.68%	61.84%	66.98%	63.55%	76.51%	80.30%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	35	4	0	5	1	2	2	0	2	1	0	0	1	1	0	1	1	0	0	2	0	2	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	3	0	0	1	0					
		0.30%	0.60%	0.00%	0.81%	0.19%	0.37%	0.54%	0.00%	0.38%	0.48%	0.00%	0.00%	0.35%	0.31%	0.00%	1.15%	0.32%	0.00%	0.00%	1.80%	0.00%	1.61%	0.00%	0.17%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.39%	0.58%	1.16%	0.00%	0.00%	0.72%	0.00%	0.00%	0.67%	0.00%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
