12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1366	44	35	14	25	27	26	28	1	5	22	40	31	19	23	28	12	27	8	17	5	17	20	12	8	15	11	30	35	30	20	21	34	17	33	32	14	11	26	28	19	15	13	62	11	23	10	20	25	20	32	5	3	34	17	30	35	25	33	5	42	13	23									
13	Число избирателей, проголосовавших по открепительным удостоверениям	854	18	10	1	9	17	16	5	8	3	9	20	28	20	18	12	11	14	23	26	13	9	14	21	23	26	14	14	14	12	13	16	13	20	19	11	17	20	13	17	18	4	7	22	16	10	15	9	6	8	8	4	3	19	22	4	14	13	24	6	15	7	13									
14	Число неиспользованных открепительных удостоверений	104	36	0	16	0	3	0	0	4	0	0	0	9	0	2	0	3	2	2	0	0	0	0	1	0	0	2	0	0	0	0	4	6	1	2	1	0	1	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	131	2	2	2	5	5	2	2	2	2	6	4	2	1	3	3	2	1	1	2	0	3	1	2	1	1	3	5	1	5	2	4	1	4	3	4	0	0	2	1	5	5	0	5	1	2	2	2	1	0	1	3	1	1	1	0	0	2	1	0	3	0	3									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																									
19	Жириновский Владимир Вольфович	4121	86	39	46	38	122	79	85	29	53	96	119	71	83	73	103	51	51	50	69	32	62	92	49	17	46	39	82	91	87	83	76	92	73	91	95	36	64	112	52	101	68	24	100	42	72	47	98	74	44	87	35	15	96	56	56	89	58	68	31	102	6	38									
		6.26%	6.90%	5.62%	7.41%	4.38%	7.45%	5.49%	6.06%	6.56%	6.48%	7.64%	6.43%	5.86%	8.04%	4.09%	6.82%	5.12%	5.78%	7.73%	7.01%	6.43%	8.48%	9.34%	5.86%	4.45%	5.32%	5.92%	5.55%	6.27%	6.22%	5.44%	5.98%	5.97%	8.35%	5.61%	7.82%	5.72%	6.56%	7.87%	5.51%	8.15%	6.05%	7.25%	6.09%	6.76%	7.21%	5.82%	7.85%	5.95%	5.27%	6.11%	6.46%	3.73%	4.84%	5.41%	6.25%	5.65%	4.87%	5.68%	14.62%	6.08%	3.64%	4.90%									
20	Зюганов Геннадий Андреевич	9279	205	77	86	73	239	175	198	64	114	173	222	130	123	203	280	195	142	106	156	80	83	131	88	42	122	94	228	195	234	229	237	273	109	257	173	103	151	209	165	168	133	42	233	69	135	94	149	185	117	185	78	49	255	178	130	237	178	149	27	223	13	88									
		14.10%	16.44%	11.10%	13.85%	8.41%	14.60%	12.15%	14.11%	14.48%	13.94%	13.76%	12.00%	10.73%	11.92%	11.37%	18.53%	19.56%	16.10%	16.38%	15.84%	16.06%	11.35%	13.30%	10.53%	10.99%	14.12%	14.26%	15.44%	13.43%	16.73%	14.99%	18.65%	17.70%	12.47%	15.85%	14.24%	16.38%	15.47%	14.69%	17.50%	13.56%	11.83%	12.69%	14.20%	11.11%	13.53%	11.65%	11.93%	14.87%	14.01%	12.98%	14.39%	12.19%	12.85%	17.18%	14.51%	15.06%	14.96%	12.45%	12.74%	13.29%	7.88%	11.34%									
21	Миронов Сергей Михайлович	3228	57	25	41	25	76	46	77	20	25	72	74	59	34	78	88	46	47	25	55	20	45	36	43	18	39	31	87	77	82	81	85	95	56	76	58	40	58	69	53	47	43	8	66	25	57	41	88	65	50	54	37	8	82	69	52	99	66	45	8	76	3	20									
		4.91%	4.57%	3.60%	6.60%	2.88%	4.64%	3.19%	5.49%	4.52%	3.06%	5.73%	4.00%	4.87%	3.29%	4.37%	5.82%	4.61%	5.33%	3.86%	5.58%	4.02%	6.16%	3.65%	5.14%	4.71%	4.51%	4.70%	5.89%	5.30%	5.86%	5.30%	6.69%	6.16%	6.41%	4.69%	4.77%	6.36%	5.94%	4.85%	5.62%	3.79%	3.83%	2.42%	4.02%	4.03%	5.71%	5.08%	7.05%	5.23%	5.99%	3.79%	6.83%	1.99%	4.13%	6.66%	5.80%	6.29%	5.55%	3.76%	3.77%	4.53%	1.82%	2.58%									
22	Прохоров Михаил Дмитриевич	4501	55	24	26	23	90	90	71	15	33	81	85	53	64	95	134	74	63	56	69	28	41	50	56	28	70	63	174	122	123	155	97	125	81	150	107	61	76	144	74	67	52	10	137	37	52	44	78	69	44	58	36	19	95	66	102	109	95	127	7	131	11	29									
		6.84%	4.41%	3.46%	4.19%	2.65%	5.50%	6.25%	5.06%	3.39%	4.03%	6.44%	4.59%	4.37%	6.20%	5.32%	8.87%	7.42%	7.14%	8.66%	7.01%	5.62%	5.61%	5.08%	6.70%	7.33%	8.10%	9.56%	11.78%	8.40%	8.79%	10.15%	7.63%	8.11%	9.27%	9.25%	8.81%	9.70%	7.79%	10.12%	7.85%	5.41%	4.63%	3.02%	8.35%	5.96%	5.21%	5.45%	6.24%	5.55%	5.27%	4.07%	6.64%	4.73%	4.79%	6.37%	11.38%	6.93%	7.98%	10.61%	3.30%	7.81%	6.67%	3.74%									
23	Путин Владимир Владимирович	43768	828	519	414	697	1082	1035	953	310	579	812	1322	887	719	1314	876	617	565	398	618	333	491	660	590	273	574	426	898	930	856	961	761	944	546	1014	759	381	617	871	585	841	814	245	1085	441	664	569	814	835	572	1024	347	304	1437	659	541	1015	776	783	138	1127	129	593									
		66.52%	66.40%	74.78%	66.67%	80.30%	66.10%	71.88%	67.93%	70.14%	70.78%	64.60%	71.46%	73.18%	69.67%	73.57%	57.97%	61.89%	64.06%	61.51%	62.74%	66.87%	67.17%	67.01%	70.57%	71.47%	66.44%	64.64%	60.80%	64.05%	61.19%	62.93%	59.87%	61.22%	62.47%	62.55%	62.47%	60.57%	63.22%	61.21%	62.04%	67.88%	72.42%	74.02%	66.12%	71.01%	66.53%	70.51%	65.17%	67.12%	68.50%	71.86%	64.02%	75.62%	72.43%	63.61%	60.38%	64.49%	65.21%	65.41%	65.09%	67.16%	78.18%	76.42%									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
