12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1247	87	20	16	11	34	25	22	4	11	28	41	17	13	19	37	20	17	6	25	7	14	23	8	7	22	9	30	26	42	21	11	23	11	20	20	16	27	11	9	8	18	41	10	14	12	21	27	13	16	3	12	36	28	13	43	21	19	2	37	9	17	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	910	21	6	3	6	12	6	6	5	14	9	20	16	11	18	15	8	11	11	24	12	14	47	16	0	26	18	13	12	27	20	12	12	9	8	13	27	15	10	12	23	13	14	12	20	11	10	4	1	8	5	8	16	42	6	19	14	79	7	18	8	15	12					
14	Число неиспользованных открепительных удостоверений	80	0	0	0	0	0	18	3	0	2	0	0	0	6	0	0	0	0	8	2	0	0	0	0	0	0	0	0	4	1	0	0	2	0	6	0	0	0	6	3	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	5	0	5	0	0	1	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	213	3	4	3	11	3	2	7	2	4	6	4	4	7	5	6	1	2	0	4	1	2	3	2	0	2	2	2	3	9	5	2	6	3	8	5	5	7	2	2	2	5	3	3	4	5	5	3	3	1	2	1	7	5	2	0	0	1	0	2	3	1	6					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																					
18	Богданов Андрей Владимирович	1088	22	10	5	13	22	13	23	10	12	15	41	29	19	12	32	12	6	6	13	2	11	31	13	11	18	11	13	25	29	31	15	18	20	20	17	15	19	15	2	18	6	18	9	9	7	63	9	90	40	6	9	16	21	20	24	15	17	0	26	1	6	7					
		1.61%	1.69%	1.49%	0.65%	1.37%	1.29%	0.81%	1.50%	2.28%	1.36%	1.26%	2.28%	2.04%	1.84%	0.86%	1.96%	1.07%	0.66%	0.89%	1.13%	0.38%	1.38%	2.85%	1.43%	2.59%	1.94%	1.61%	0.84%	1.69%	1.82%	2.08%	1.29%	1.13%	2.72%	1.19%	1.51%	1.10%	1.39%	1.83%	0.53%	1.87%	0.98%	2.04%	1.38%	0.93%	1.03%	2.88%	0.67%	6.57%	2.52%	0.99%	1.51%	1.18%	1.72%	2.51%	1.60%	1.10%	1.45%	0.00%	1.51%	0.60%	0.73%	0.78%					
19	Жириновский Владимир Вольфович	7663	179	56	104	127	196	142	179	66	108	143	221	192	130	145	194	98	109	80	134	80	114	158	131	44	103	72	163	170	162	149	121	140	76	150	131	137	186	83	65	119	99	105	84	98	68	225	79	189	179	68	67	149	129	97	195	134	123	27	179	15	100	97					
		11.34%	13.77%	8.35%	13.47%	13.37%	11.47%	8.86%	11.67%	15.03%	12.23%	11.97%	12.28%	13.48%	12.62%	10.33%	11.89%	8.76%	11.96%	11.89%	11.65%	15.01%	14.30%	14.51%	14.43%	10.35%	11.10%	10.53%	10.48%	11.50%	10.18%	9.99%	10.40%	8.75%	10.35%	8.94%	11.62%	10.04%	13.64%	10.11%	17.20%	12.37%	16.23%	11.92%	12.88%	10.10%	10.04%	10.28%	5.92%	13.80%	11.26%	11.20%	11.26%	11.00%	10.58%	12.16%	13.00%	9.84%	10.50%	13.17%	10.40%	9.04%	12.18%	10.85%					
20	Зюганов Геннадий Андреевич	14158	248	88	142	157	333	260	316	70	201	289	333	227	176	313	393	339	221	186	280	121	170	184	165	92	212	152	379	332	345	305	326	406	139	424	270	310	275	194	69	198	83	206	103	188	163	384	226	313	342	142	111	317	295	160	338	312	214	41	296	31	106	147					
		20.96%	19.08%	13.11%	18.39%	16.53%	19.49%	16.22%	20.60%	15.95%	22.76%	24.18%	18.51%	15.94%	17.09%	22.31%	24.08%	30.29%	24.26%	27.64%	24.35%	22.70%	21.33%	16.90%	18.17%	21.65%	22.84%	22.22%	24.37%	22.46%	21.67%	20.44%	28.01%	25.38%	18.94%	25.28%	23.96%	22.73%	20.16%	23.63%	18.25%	20.58%	13.61%	23.38%	15.80%	19.38%	24.08%	17.55%	16.93%	22.85%	21.52%	23.39%	18.66%	23.41%	24.20%	20.05%	22.53%	22.91%	18.27%	20.00%	17.20%	18.67%	12.91%	16.44%					
21	Медведев Дмитрий Анатольевич	43954	844	517	515	640	1135	1175	994	286	548	738	1190	955	691	920	992	654	564	391	714	327	496	716	589	275	587	445	978	929	1032	993	684	1020	489	1064	693	893	872	516	239	626	420	546	450	662	437	1482	1010	772	1018	385	402	856	761	517	937	890	794	133	1201	119	603	633					
		65.06%	64.92%	77.05%	66.71%	67.37%	66.41%	73.30%	64.80%	65.15%	62.06%	61.76%	66.15%	67.06%	67.09%	65.57%	60.78%	58.45%	61.91%	58.10%	62.09%	61.35%	62.23%	65.75%	64.87%	64.71%	63.25%	65.06%	62.89%	62.86%	64.82%	66.55%	58.76%	63.75%	66.62%	63.45%	61.49%	65.47%	63.93%	62.85%	63.23%	65.07%	68.85%	61.98%	69.02%	68.25%	64.55%	67.73%	75.66%	56.35%	64.07%	63.43%	67.56%	63.22%	62.43%	64.79%	62.47%	65.35%	67.81%	64.88%	69.79%	71.69%	73.45%	70.81%					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
