Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Калтасинская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №2438	УИК №2439	УИК №2440	УИК №2441	УИК №2442	УИК №2443	УИК №2444	УИК №2445	УИК №2446	УИК №2447	УИК №2448	УИК №2449	УИК №2450	УИК №2451	УИК №2452	УИК №2453	УИК №2454	УИК №2455	УИК №2456	УИК №2457	УИК №2458	УИК №2459	УИК №2460	УИК №2461	УИК №2462	УИК №2463	УИК №2464	УИК №2465	УИК №2466	УИК №2467	УИК №2468	УИК №2469	УИК №2470	УИК №2471	УИК №2472	УИК №2473	УИК №2474					
		1.35%	1.73%	1.62%	1.36%	1.08%	0.4%	1.01%	0.0%	0.0%	2.59%	0.0%	2.88%	2.06%	0.34%	1.17%	0.85%	0.57%	1.46%	2.25%	0.0%	1.05%	0.0%	1.48%	2.01%	0.27%	1.25%	1.64%	0.94%	1.75%	1.80%	0.69%	1.44%	0.0%	0.46%	1.82%	0.24%	1.87%	1.35%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	380	19	26	13	8	7	5	1	8	5	4	18	8	4	2	5	3	7	7	5	2	1	2	3	5	7	8	0	8	2	5	10	1	6	35	58	45	27					
		2.32%	1.73%	2.01%	3.56%	1.74%	2.8%	1.27%	1.20%	6.83%	1.08%	6.25%	2.46%	2.35%	1.36%	0.78%	1.42%	1.73%	1.70%	3.15%	3.44%	1.05%	0.49%	0.74%	2.01%	1.36%	1.25%	2.63%	0.0%	2.80%	0.72%	1.73%	1.61%	0.59%	2.77%	2.78%	4.64%	4.69%	2.15%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	242	16	13	8	3	4	2	1	1	5	0	30	3	4	1	3	1	3	6	7	3	3	4	3	7	6	9	1	5	2	4	3	2	8	24	15	12	20					
		1.48%	1.45%	1.00%	2.19%	0.65%	1.6%	0.50%	1.20%	0.85%	1.08%	0.0%	4.11%	0.88%	1.36%	0.39%	0.85%	0.57%	0.73%	2.70%	4.82%	1.58%	1.48%	1.48%	2.01%	1.91%	1.07%	2.96%	0.47%	1.75%	0.72%	1.38%	0.48%	1.19%	3.70%	1.90%	1.2%	1.25%	1.59%					
22	"5. ""За Русь Святую"""	85	5	2	2	3	0	3	1	0	4	0	5	0	3	4	0	1	0	1	0	1	0	0	2	0	2	0	0	6	1	0	1	0	2	4	6	9	17					
		0.52%	0.45%	0.15%	0.54%	0.65%	0.0%	0.76%	1.20%	0.0%	0.86%	0.0%	0.68%	0.0%	1.02%	1.56%	0.0%	0.57%	0.0%	0.45%	0.0%	0.52%	0.0%	0.0%	1.34%	0.0%	0.35%	0.0%	0.0%	2.10%	0.36%	0.0%	0.16%	0.0%	0.92%	0.31%	0.48%	0.93%	1.35%					
23	"6. ""Объединенная Российская партия ""Русь"""	59	0	3	0	5	0	2	0	0	1	0	4	0	3	0	1	1	3	0	0	0	1	1	0	2	2	0	1	0	2	1	5	0	0	5	9	1	6					
		0.36%	0.0%	0.23%	0.0%	1.08%	0.0%	0.50%	0.0%	0.0%	0.21%	0.0%	0.54%	0.0%	1.02%	0.0%	0.28%	0.57%	0.73%	0.0%	0.0%	0.0%	0.49%	0.37%	0.0%	0.54%	0.35%	0.0%	0.47%	0.0%	0.72%	0.34%	0.80%	0.0%	0.0%	0.39%	0.72%	0.10%	0.47%					
24	"7. ""Новый курс - Автомобильная Россия"""	116	9	11	2	1	0	1	1	1	2	0	10	0	2	1	0	1	2	0	0	0	1	3	1	4	2	3	0	2	0	1	2	0	1	18	12	8	14					
		0.71%	0.81%	0.85%	0.54%	0.21%	0.0%	0.25%	1.20%	0.85%	0.43%	0.0%	1.37%	0.0%	0.68%	0.39%	0.0%	0.57%	0.48%	0.0%	0.0%	0.0%	0.49%	1.11%	0.67%	1.09%	0.35%	0.98%	0.0%	0.70%	0.0%	0.34%	0.32%	0.0%	0.46%	1.43%	0.96%	0.83%	1.11%					
25	"8. ""Народно-республиканская партия России"""	62	2	4	2	1	2	2	0	2	4	0	6	0	1	7	0	0	2	2	0	0	0	0	0	2	2	0	0	3	0	0	1	0	1	4	5	5	2					
		0.37%	0.18%	0.30%	0.54%	0.21%	0.8%	0.50%	0.0%	1.70%	0.86%	0.0%	0.82%	0.0%	0.34%	2.73%	0.0%	0.0%	0.48%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.35%	0.0%	0.0%	1.05%	0.0%	0.0%	0.16%	0.0%	0.46%	0.31%	0.4%	0.52%	0.15%					
26	"9. ""Российская экологическая партия ""Зеленые"""	47	2	2	1	2	1	0	0	0	2	1	5	2	2	0	0	1	1	0	1	0	0	1	0	0	1	0	0	2	0	0	1	0	0	6	6	2	5					
		0.28%	0.18%	0.15%	0.27%	0.43%	0.4%	0.0%	0.0%	0.0%	0.43%	1.56%	0.68%	0.58%	0.68%	0.0%	0.0%	0.57%	0.24%	0.0%	0.68%	0.0%	0.0%	0.37%	0.0%	0.0%	0.17%	0.0%	0.0%	0.70%	0.0%	0.0%	0.16%	0.0%	0.0%	0.47%	0.48%	0.20%	0.39%					
27	"10. ""Аграрная партия России"""	1086	50	51	22	54	30	29	0	2	38	11	41	10	36	87	38	13	15	24	6	7	21	24	10	15	25	22	6	28	25	29	83	18	19	60	49	29	59					
		6.65%	4.55%	3.94%	6.02%	11.76%	12.0%	7.37%	0.0%	1.70%	8.22%	17.18%	5.62%	2.94%	12.24%	33.98%	10.82%	7.51%	3.65%	10.81%	4.13%	3.70%	10.39%	8.88%	6.71%	4.09%	4.47%	7.23%	2.84%	9.82%	9.02%	10.06%	13.36%	10.77%	8.79%	4.77%	3.92%	3.02%	4.71%					
28	"11. ""Истинные патриоты России"""	34	3	4	0	0	0	1	0	0	1	1	2	4	2	0	1	0	1	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	2	1	3	3					
		0.20%	0.27%	0.30%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.21%	1.56%	0.27%	1.17%	0.68%	0.0%	0.28%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.34%	0.0%	0.0%	0.0%	0.15%	0.08%	0.31%	0.23%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	192	8	10	5	5	0	2	2	0	6	1	18	4	3	3	5	3	6	1	3	0	1	6	0	3	2	7	0	1	4	3	8	1	1	14	17	13	26					
		1.17%	0.72%	0.77%	1.36%	1.08%	0.0%	0.50%	2.40%	0.0%	1.29%	1.56%	2.46%	1.17%	1.02%	1.17%	1.42%	1.73%	1.46%	0.45%	2.06%	0.0%	0.49%	2.22%	0.0%	0.81%	0.35%	2.30%	0.0%	0.35%	1.44%	1.04%	1.28%	0.59%	0.46%	1.11%	1.36%	1.35%	2.07%					
30	"13. ""Демократическая партия России"""	77	5	5	2	3	0	1	0	0	2	1	1	1	5	1	0	0	2	3	0	2	0	3	5	2	2	3	0	3	2	1	2	0	3	6	6	1	4					
		0.47%	0.45%	0.38%	0.54%	0.65%	0.0%	0.25%	0.0%	0.0%	0.43%	1.56%	0.13%	0.29%	1.70%	0.39%	0.0%	0.0%	0.48%	1.35%	0.0%	1.05%	0.0%	1.11%	3.35%	0.54%	0.35%	0.98%	0.0%	1.05%	0.72%	0.34%	0.32%	0.0%	1.38%	0.47%	0.48%	0.10%	0.31%					
31	"14. ""Великая Россия - Евразийский Союз"""	65	3	5	3	4	0	2	0	1	3	0	2	0	0	0	1	0	5	2	0	1	0	2	1	0	3	2	1	3	4	0	4	0	0	3	6	2	2					
		0.39%	0.27%	0.38%	0.82%	0.87%	0.0%	0.50%	0.0%	0.85%	0.64%	0.0%	0.27%	0.0%	0.0%	0.0%	0.28%	0.0%	1.21%	0.90%	0.0%	0.52%	0.0%	0.74%	0.67%	0.0%	0.53%	0.65%	0.47%	1.05%	1.44%	0.0%	0.64%	0.0%	0.0%	0.23%	0.48%	0.20%	0.15%					
32	"15. ""Партия СЛОН"""	36	2	2	1	2	0	0	0	0	0	0	1	2	4	1	1	1	0	0	3	0	0	1	0	1	0	0	0	0	0	1	2	0	2	2	4	3	0					
		0.22%	0.18%	0.15%	0.27%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.58%	1.36%	0.39%	0.28%	0.57%	0.0%	0.0%	2.06%	0.0%	0.0%	0.37%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.32%	0.0%	0.92%	0.15%	0.32%	0.31%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	676	58	57	12	16	2	16	5	2	26	1	66	16	7	7	3	3	12	9	4	1	5	5	9	3	15	9	2	3	12	6	20	2	3	81	72	46	60					
		4.14%	5.28%	4.41%	3.28%	3.48%	0.8%	4.07%	6.02%	1.70%	5.62%	1.56%	9.05%	4.71%	2.38%	2.73%	0.85%	1.73%	2.92%	4.05%	2.75%	0.52%	2.47%	1.85%	6.04%	0.81%	2.68%	2.96%	0.94%	1.05%	4.33%	2.08%	3.22%	1.19%	1.38%	6.44%	5.76%	4.79%	4.79%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	100	4	3	2	2	2	1	1	1	1	0	3	4	5	1	1	1	6	0	0	2	0	2	1	3	0	6	0	7	3	2	6	0	1	8	10	4	7					
		0.61%	0.36%	0.23%	0.54%	0.43%	0.8%	0.25%	1.20%	0.85%	0.21%	0.0%	0.41%	1.17%	1.70%	0.39%	0.28%	0.57%	1.46%	0.0%	0.0%	1.05%	0.0%	0.74%	0.67%	0.81%	0.0%	1.97%	0.0%	2.45%	1.08%	0.69%	0.96%	0.0%	0.46%	0.63%	0.8%	0.41%	0.55%					
35	"18. ""ЛДПР"""	1647	97	133	39	25	36	39	15	9	75	10	80	23	30	13	27	14	28	19	15	6	7	19	13	32	55	33	15	18	32	16	43	9	7	164	170	83	198					
		10.08%	8.83%	10.29%	10.68%	5.44%	14.4%	9.92%	18.07%	7.69%	16.23%	15.62%	10.97%	6.78%	10.20%	5.07%	7.69%	8.09%	6.82%	8.55%	10.34%	3.17%	3.46%	7.03%	8.72%	8.74%	9.83%	10.85%	7.10%	6.31%	11.55%	5.55%	6.92%	5.38%	3.24%	13.04%	13.6%	8.65%	15.81%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	352	33	29	8	8	6	5	1	2	9	1	29	14	3	3	2	0	11	0	2	7	3	3	6	8	5	3	1	3	4	6	9	0	7	35	34	18	34					
		2.15%	3.00%	2.24%	2.19%	1.74%	2.4%	1.27%	1.20%	1.70%	1.94%	1.56%	3.97%	4.12%	1.02%	1.17%	0.56%	0.0%	2.68%	0.0%	1.37%	3.70%	1.48%	1.11%	4.02%	2.18%	0.89%	0.98%	0.47%	1.05%	1.44%	2.08%	1.44%	0.0%	3.24%	2.78%	2.72%	1.87%	2.71%					
37	"20. ""Политическая партия ""Единая Россия"""	6512	510	590	154	203	110	169	43	57	142	22	190	172	96	41	166	85	190	76	46	109	119	111	59	193	274	91	154	92	111	108	264	93	72	428	416	315	441					
		39.89%	46.44%	45.66%	42.19%	44.22%	44.0%	43.00%	51.80%	48.71%	30.73%	34.37%	26.06%	50.73%	32.65%	16.01%	47.29%	49.13%	46.34%	34.23%	31.72%	57.67%	58.91%	41.11%	39.59%	52.73%	49.01%	29.93%	72.98%	32.28%	40.07%	37.5%	42.51%	55.68%	33.33%	34.04%	33.28%	32.84%	35.22%					
38	"21. ""Российская Конституционно-демократическая партия"""	70	2	10	0	4	1	0	0	1	3	0	1	3	0	3	0	0	1	2	1	1	0	1	0	0	2	3	0	1	0	0	2	0	2	3	6	5	12					
		0.42%	0.18%	0.77%	0.0%	0.87%	0.4%	0.0%	0.0%	0.85%	0.64%	0.0%	0.13%	0.88%	0.0%	1.17%	0.0%	0.0%	0.24%	0.90%	0.68%	0.52%	0.0%	0.37%	0.0%	0.0%	0.35%	0.98%	0.0%	0.35%	0.0%	0.0%	0.32%	0.0%	0.92%	0.23%	0.48%	0.52%	0.95%					
39	"22. ""Развитие предпринимательства"""	41	4	2	0	1	0	2	1	1	1	0	1	0	2	0	1	1	0	0	0	1	1	0	0	0	5	2	0	2	0	1	0	0	0	3	3	2	4					
		0.25%	0.36%	0.15%	0.0%	0.21%	0.0%	0.50%	1.20%	0.85%	0.21%	0.0%	0.13%	0.0%	0.68%	0.0%	0.28%	0.57%	0.0%	0.0%	0.0%	0.52%	0.49%	0.0%	0.0%	0.0%	0.89%	0.65%	0.0%	0.70%	0.0%	0.34%	0.0%	0.0%	0.0%	0.23%	0.24%	0.20%	0.31%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2500	166	190	42	44	30	54	8	15	65	1	142	36	39	33	46	23	55	38	13	16	16	41	17	51	97	56	8	47	25	52	92	16	27	223	236	253	187					
		15.31%	15.11%	14.70%	11.50%	9.58%	12.0%	13.74%	9.63%	12.82%	14.06%	1.56%	19.47%	10.61%	13.26%	12.89%	13.10%	13.29%	13.41%	17.11%	8.96%	8.46%	7.92%	15.18%	11.40%	13.93%	17.35%	18.42%	3.79%	16.49%	9.02%	18.05%	14.81%	9.58%	12.5%	17.74%	18.88%	26.38%	14.93%					
																																												
41	Против всех	295	15	17	4	3	5	9	0	2	6	3	21	3	4	6	6	1	0	2	3	8	6	4	2	3	9	10	2	5	3	6	6	0	2	32	32	23	32					
		1.80%	1.36%	1.31%	1.09%	0.65%	2.0%	2.29%	0.0%	1.70%	1.29%	4.68%	2.88%	0.88%	1.36%	2.34%	1.70%	0.57%	0.0%	0.90%	2.06%	4.23%	2.97%	1.48%	1.34%	0.81%	1.61%	3.28%	0.94%	1.75%	1.08%	2.08%	0.96%	0.0%	0.92%	2.54%	2.56%	2.39%	2.55%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
