Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Ясненская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	374	5	7	1	1	2	7	2	10	1	3	3	11	3	3	10	1	32	30	30	28	33	21	37	18	26	26	23					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	47	0	0	0	0	0	3	0	4	0	0	0	0	0	0	1	0	2	1	4	2	6	0	7	0	4	6	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	28	0	3	0	0	0	1	2	0	0	0	1	2	3	0	1	0	4	0	3	0	1	3	1	0	0	3	0					
14	Число погашенных открепительных удостоверений	327	5	7	1	1	2	4	2	6	1	3	3	11	3	3	9	1	30	29	26	26	27	21	30	18	22	20	16					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	"1. ""ЕДИНЕНИЕ"""	266	5	12	1	1	3	2	2	12	3	7	3	7	8	11	9	6	16	8	12	27	13	5	28	25	9	13	18					
		1.74%	1.87%	3.14%	1.58%	2.77%	3.19%	0.63%	2.53%	2.75%	4.05%	5.22%	2.38%	1.82%	6.55%	10.37%	2.19%	9.23%	1.48%	0.73%	1.12%	2.34%	1.00%	0.59%	1.90%	2.39%	0.87%	1.16%	1.82%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	434	4	3	4	0	1	4	0	4	1	1	5	1	0	2	2	0	35	22	32	45	46	25	55	49	38	35	20					
		2.84%	1.50%	0.78%	6.34%	0.0%	1.06%	1.27%	0.0%	0.91%	1.35%	0.74%	3.96%	0.26%	0.0%	1.88%	0.48%	0.0%	3.25%	2.02%	3.00%	3.91%	3.54%	2.97%	3.75%	4.70%	3.70%	3.12%	2.02%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	352	4	10	1	2	3	4	6	7	2	6	4	6	4	2	6	4	23	37	28	22	37	32	36	27	15	14	10					
		2.30%	1.50%	2.62%	1.58%	5.55%	3.19%	1.27%	7.59%	1.60%	2.70%	4.47%	3.17%	1.56%	3.27%	1.88%	1.46%	6.15%	2.13%	3.40%	2.63%	1.91%	2.85%	3.80%	2.45%	2.59%	1.46%	1.25%	1.01%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	562	7	2	0	1	3	2	2	0	0	4	2	6	1	1	4	2	33	43	38	66	57	47	59	43	52	42	45					
		3.68%	2.63%	0.52%	0.0%	2.77%	3.19%	0.63%	2.53%	0.0%	0.0%	2.98%	1.58%	1.56%	0.81%	0.94%	0.97%	3.07%	3.06%	3.95%	3.57%	5.73%	4.39%	5.58%	4.02%	4.12%	5.06%	3.75%	4.55%					
22	"5. ""За Русь Святую"""	56	2	0	0	0	1	2	0	0	2	3	0	0	0	0	0	0	0	3	3	1	7	3	10	7	4	5	3					
		0.36%	0.75%	0.0%	0.0%	0.0%	1.06%	0.63%	0.0%	0.0%	2.70%	2.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.28%	0.08%	0.53%	0.35%	0.68%	0.67%	0.38%	0.44%	0.30%					
23	"6. ""Объединенная Российская партия ""Русь"""	43	3	3	0	0	0	1	1	1	1	0	1	0	1	0	1	1	3	3	3	4	1	1	2	5	2	5	0					
		0.28%	1.12%	0.78%	0.0%	0.0%	0.0%	0.31%	1.26%	0.22%	1.35%	0.0%	0.79%	0.0%	0.81%	0.0%	0.24%	1.53%	0.27%	0.27%	0.28%	0.34%	0.07%	0.11%	0.13%	0.47%	0.19%	0.44%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	118	0	0	0	0	1	1	1	0	0	0	1	0	0	1	5	0	4	12	7	8	9	4	10	35	4	7	8					
		0.77%	0.0%	0.0%	0.0%	0.0%	1.06%	0.31%	1.26%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.94%	1.21%	0.0%	0.37%	1.10%	0.65%	0.69%	0.69%	0.47%	0.68%	3.35%	0.38%	0.62%	0.80%					
25	"8. ""Народно-республиканская партия России"""	26	1	2	0	0	0	0	0	1	0	0	0	0	0	1	2	0	1	2	2	1	2	0	2	3	0	3	3					
		0.17%	0.37%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.48%	0.0%	0.09%	0.18%	0.18%	0.08%	0.15%	0.0%	0.13%	0.28%	0.0%	0.26%	0.30%					
26	"9. ""Российская экологическая партия ""Зеленые"""	57	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	3	3	2	5	4	14	5	4	9					
		0.37%	0.0%	0.78%	0.0%	0.0%	1.06%	0.0%	1.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.28%	0.26%	0.15%	0.59%	0.27%	1.34%	0.48%	0.35%	0.91%					
27	"10. ""Аграрная партия России"""	1364	52	89	11	18	21	65	21	168	13	51	54	133	25	19	102	27	41	36	62	67	50	43	78	28	27	39	24					
		8.94%	19.54%	23.35%	17.46%	50.0%	22.34%	20.76%	26.58%	38.62%	17.56%	38.05%	42.85%	34.72%	20.49%	17.92%	24.87%	41.53%	3.81%	3.31%	5.82%	5.82%	3.85%	5.11%	5.32%	2.68%	2.63%	3.48%	2.42%					
28	"11. ""Истинные патриоты России"""	30	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	1	2	0	6	1	0	7	2	3	2					
		0.19%	0.37%	0.0%	0.0%	0.0%	1.06%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.09%	0.18%	0.0%	0.46%	0.11%	0.0%	0.67%	0.19%	0.26%	0.20%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	117	1	1	0	0	1	4	0	6	0	0	1	1	0	1	7	0	4	6	6	4	16	4	9	10	10	14	11					
		0.76%	0.37%	0.26%	0.0%	0.0%	1.06%	1.27%	0.0%	1.37%	0.0%	0.0%	0.79%	0.26%	0.0%	0.94%	1.70%	0.0%	0.37%	0.55%	0.56%	0.34%	1.23%	0.47%	0.61%	0.95%	0.97%	1.25%	1.11%					
30	"13. ""Демократическая партия России"""	24	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	3	2	1	2	4	2	2	0	1					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	1.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.88%	0.0%	0.0%	0.0%	0.0%	0.28%	0.17%	0.07%	0.23%	0.27%	0.19%	0.19%	0.0%	0.10%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	3	1	0	0	2	0	0	8	0	5	1					
		0.16%	0.37%	0.0%	0.0%	0.0%	1.06%	0.0%	0.0%	0.22%	0.0%	0.74%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.27%	0.09%	0.0%	0.0%	0.15%	0.0%	0.0%	0.76%	0.0%	0.44%	0.10%					
32	"15. ""Партия СЛОН"""	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	3	1	3	2	2	1	9	2	2	0					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.27%	0.09%	0.26%	0.15%	0.23%	0.06%	0.86%	0.19%	0.17%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1070	25	25	0	0	0	6	3	7	1	4	5	8	3	0	28	0	74	108	116	95	104	83	111	27	78	88	71					
		7.01%	9.39%	6.56%	0.0%	0.0%	0.0%	1.91%	3.79%	1.60%	1.35%	2.98%	3.96%	2.08%	2.45%	0.0%	6.82%	0.0%	6.87%	9.93%	10.90%	8.26%	8.01%	9.86%	7.57%	2.59%	7.60%	7.86%	7.18%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	36	1	2	1	0	0	2	0	0	1	0	1	1	0	0	3	0	4	0	2	3	2	1	3	4	3	2	0					
		0.23%	0.37%	0.52%	1.58%	0.0%	0.0%	0.63%	0.0%	0.0%	1.35%	0.0%	0.79%	0.26%	0.0%	0.0%	0.73%	0.0%	0.37%	0.0%	0.18%	0.26%	0.15%	0.11%	0.20%	0.38%	0.29%	0.17%	0.0%					
35	"18. ""ЛДПР"""	2780	33	16	4	1	9	97	6	26	14	15	8	25	4	4	30	3	226	201	212	221	234	133	286	259	216	257	240					
		18.23%	12.40%	4.19%	6.34%	2.77%	9.57%	30.99%	7.59%	5.97%	18.91%	11.19%	6.34%	6.52%	3.27%	3.77%	7.31%	4.61%	21.00%	18.49%	19.92%	19.21%	18.02%	15.81%	19.50%	24.85%	21.05%	22.96%	24.29%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	222	2	8	1	0	0	5	1	5	0	0	1	5	3	2	4	0	21	23	19	23	16	7	15	18	13	14	16					
		1.45%	0.75%	2.09%	1.58%	0.0%	0.0%	1.59%	1.26%	1.14%	0.0%	0.0%	0.79%	1.30%	2.45%	1.88%	0.97%	0.0%	1.95%	2.11%	1.78%	2.0%	1.23%	0.83%	1.02%	1.72%	1.26%	1.25%	1.61%					
37	"20. ""Политическая партия ""Единая Россия"""	4956	56	162	25	7	32	70	21	127	25	37	28	137	51	43	108	15	369	330	316	351	482	252	506	255	399	415	337					
		32.51%	21.05%	42.51%	39.68%	19.44%	34.04%	22.36%	26.58%	29.19%	33.78%	27.61%	22.22%	35.77%	41.80%	40.56%	26.34%	23.07%	34.29%	30.35%	29.69%	30.52%	37.13%	29.96%	34.51%	24.47%	38.88%	37.08%	34.10%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	3	4	5	0	5	2	1	2	2	4	4					
		0.23%	0.0%	0.26%	0.0%	0.0%	0.0%	0.31%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.27%	0.36%	0.46%	0.0%	0.38%	0.23%	0.06%	0.19%	0.19%	0.35%	0.40%					
39	"22. ""Развитие предпринимательства"""	42	1	2	2	0	2	0	1	0	0	0	0	0	1	0	2	0	3	2	3	3	1	2	3	8	2	2	2					
		0.27%	0.37%	0.52%	3.17%	0.0%	2.12%	0.0%	1.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.48%	0.0%	0.27%	0.18%	0.28%	0.26%	0.07%	0.23%	0.20%	0.76%	0.19%	0.17%	0.20%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1665	53	32	7	3	10	28	7	49	8	1	10	40	16	13	80	6	139	183	126	140	136	140	160	38	74	74	92					
		10.92%	19.92%	8.39%	11.11%	8.33%	10.63%	8.94%	8.86%	11.26%	10.81%	0.74%	7.93%	10.44%	13.11%	12.26%	19.51%	9.23%	12.91%	16.83%	11.84%	12.17%	10.47%	16.64%	10.91%	3.64%	7.21%	6.61%	9.31%					
																																		
41	Против всех	755	7	8	5	3	3	7	5	5	3	2	1	4	2	3	9	0	56	45	58	51	52	39	62	148	58	59	60					
		4.95%	2.63%	2.09%	7.93%	8.33%	3.19%	2.23%	6.32%	1.14%	4.05%	1.49%	0.79%	1.04%	1.63%	2.83%	2.19%	0.0%	5.20%	4.13%	5.45%	4.43%	4.00%	4.63%	4.22%	14.20%	5.65%	5.27%	6.07%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
