Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Гиагинская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32					
		0.62%	1.09%	0.36%	0.90%	0.66%	1.12%	0.69%	0.23%	0.55%	0.37%	0.43%	0.25%	0.0%	1.58%	0.42%	1.15%	0.53%	0.31%	0.58%	0.0%	0.34%	0.0%	0.60%	0.68%	0.0%	0.26%	1.88%					
25	"8. ""Народно-республиканская партия России"""	30	1	4	1	2	1	0	1	1	5	0	0	0	1	2	1	0	0	2	0	1	1	1	0	1	3	1					
		0.24%	0.09%	0.48%	0.10%	0.22%	0.11%	0.0%	0.23%	0.13%	0.93%	0.0%	0.0%	0.0%	1.58%	0.42%	0.19%	0.0%	0.0%	0.58%	0.0%	0.17%	0.98%	0.30%	0.0%	0.4%	0.39%	0.94%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	1	4	1	2	1	1	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0					
		0.13%	0.09%	0.48%	0.10%	0.22%	0.11%	0.17%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%	0.29%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	635	70	30	47	46	26	23	24	46	25	23	8	1	2	18	27	27	11	19	1	65	21	38	6	8	19	4					
		5.16%	6.36%	3.67%	4.70%	5.13%	2.92%	4.01%	5.59%	6.38%	4.66%	10.08%	2.03%	0.84%	3.17%	3.86%	5.20%	4.77%	3.42%	5.52%	1.88%	11.05%	20.58%	11.51%	4.13%	3.2%	2.51%	3.77%					
28	"11. ""Истинные патриоты России"""	24	5	2	3	1	1	3	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	1					
		0.19%	0.45%	0.24%	0.30%	0.11%	0.11%	0.52%	0.46%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.8%	0.13%	0.94%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	244	26	9	14	14	21	10	9	8	13	4	4	4	1	16	32	14	7	4	0	6	0	2	2	7	16	1					
		1.98%	2.36%	1.10%	1.40%	1.56%	2.36%	1.74%	2.09%	1.11%	2.42%	1.75%	1.01%	3.36%	1.58%	3.43%	6.16%	2.47%	2.18%	1.16%	0.0%	1.02%	0.0%	0.60%	1.37%	2.8%	2.12%	0.94%					
30	"13. ""Демократическая партия России"""	26	1	0	1	2	2	2	2	1	3	0	2	0	0	2	2	1	2	0	0	0	0	2	0	1	0	0					
		0.21%	0.09%	0.0%	0.10%	0.22%	0.22%	0.34%	0.46%	0.13%	0.55%	0.0%	0.50%	0.0%	0.0%	0.42%	0.38%	0.17%	0.62%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.4%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	1	0	5	1	0	1	0	0	0	1	1	0	0	0	0	4	1	1	0	0	0	1	0	0	2	0					
		0.15%	0.09%	0.0%	0.50%	0.11%	0.0%	0.17%	0.0%	0.0%	0.0%	0.43%	0.25%	0.0%	0.0%	0.0%	0.0%	0.70%	0.31%	0.29%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.26%	0.0%					
32	"15. ""Партия СЛОН"""	10	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	2	1					
		0.08%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.18%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.98%	0.0%	0.68%	0.0%	0.26%	0.94%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1112	110	82	89	115	120	66	55	47	40	16	19	3	7	48	51	72	16	15	1	37	0	30	12	11	46	4					
		9.03%	10.0%	10.03%	8.90%	12.83%	13.49%	11.51%	12.82%	6.52%	7.46%	7.01%	4.82%	2.52%	11.11%	10.30%	9.82%	12.74%	4.98%	4.36%	1.88%	6.29%	0.0%	9.09%	8.27%	4.4%	6.10%	3.77%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	39	3	3	0	3	2	4	0	0	1	1	2	0	0	0	1	0	1	4	1	2	0	2	2	1	6	0					
		0.31%	0.27%	0.36%	0.0%	0.33%	0.22%	0.69%	0.0%	0.0%	0.18%	0.43%	0.50%	0.0%	0.0%	0.0%	0.19%	0.0%	0.31%	1.16%	1.88%	0.34%	0.0%	0.60%	1.37%	0.4%	0.79%	0.0%					
35	"18. ""ЛДПР"""	1749	162	116	139	139	172	113	83	108	77	29	39	25	3	56	52	64	42	50	6	53	4	44	7	25	126	15					
		14.21%	14.72%	14.19%	13.91%	15.51%	19.34%	19.72%	19.34%	15.0%	14.36%	12.71%	9.89%	21.00%	4.76%	12.01%	10.01%	11.32%	13.08%	14.53%	11.32%	9.01%	3.92%	13.33%	4.82%	10.0%	16.71%	14.15%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	188	19	8	13	16	12	8	7	9	9	5	8	1	4	9	6	9	4	5	1	14	0	5	0	8	8	0					
		1.52%	1.72%	0.97%	1.30%	1.78%	1.34%	1.39%	1.63%	1.25%	1.67%	2.19%	2.03%	0.84%	6.34%	1.93%	1.15%	1.59%	1.24%	1.45%	1.88%	2.38%	0.0%	1.51%	0.0%	3.2%	1.06%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4324	309	314	385	257	236	178	148	292	153	76	137	51	14	185	184	234	141	123	24	216	52	91	80	112	279	53					
		35.13%	28.09%	38.43%	38.53%	28.68%	26.54%	31.06%	34.49%	40.55%	28.54%	33.33%	34.77%	42.85%	22.22%	39.69%	35.45%	41.41%	43.92%	35.75%	45.28%	36.73%	50.98%	27.57%	55.17%	44.8%	37.00%	50.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	1	0	1	1	1	0	0	0	1	1	2	0	0	2	0	5	1	0	0	0	0	1	0	0	0	0					
		0.13%	0.09%	0.0%	0.10%	0.11%	0.11%	0.0%	0.0%	0.0%	0.18%	0.43%	0.50%	0.0%	0.0%	0.42%	0.0%	0.88%	0.31%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	25	10	0	1	0	0	0	0	2	2	0	3	0	0	1	0	1	1	0	0	1	0	0	0	0	3	0					
		0.20%	0.90%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.27%	0.37%	0.0%	0.76%	0.0%	0.0%	0.21%	0.0%	0.17%	0.31%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2263	239	126	198	146	118	95	40	124	147	52	123	20	18	66	101	81	46	73	12	144	21	70	11	33	148	11					
		18.38%	21.72%	15.42%	19.81%	16.29%	13.27%	16.57%	9.32%	17.22%	27.42%	22.80%	31.21%	16.80%	28.57%	14.16%	19.46%	14.33%	14.33%	21.22%	22.64%	24.48%	20.58%	21.21%	7.58%	13.2%	19.62%	10.37%					
																																	
41	Против всех	501	51	43	45	50	65	15	22	28	21	7	11	5	1	16	18	5	7	12	0	11	1	11	4	14	33	5					
		4.07%	4.63%	5.26%	4.50%	5.58%	7.31%	2.61%	5.12%	3.88%	3.91%	3.07%	2.79%	4.20%	1.58%	3.43%	3.46%	0.88%	2.18%	3.48%	0.0%	1.87%	0.98%	3.33%	2.75%	5.6%	4.37%	4.71%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
