Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Северная																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	150	5	3	5	3	3	5	3	3	3	3	3	5	3	3	3	3	3	3	3	3	3	3	4	3	5	3	3	15	15	5	4	3	3	3	4	3	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	66	5	1	3	3	0	0	0	0	0	0	0	5	1	3	0	3	0	1	1	0	3	0	2	2	2	0	0	11	5	1	2	0	3	0	4	3	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	55	0	0	2	1	5	0	0	4	0	1	0	1	0	0	1	1	4	1	2	5	2	1	2	1	0	0	0	9	3	0	2	0	2	0	1	1	3					
14	Число погашенных неиспользованных открепительных удостоверений	84	0	2	2	0	3	5	3	3	3	3	3	0	2	0	3	0	3	2	2	3	0	3	2	1	3	3	3	4	10	4	2	3	0	3	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	290	20	3	11	3	5	3	15	1	4	9	2	3	1	2	3	0	3	2	4	8	6	8	11	10	18	10	2	35	27	8	9	3	7	6	16	9	3					
		2.98%	5.19%	2.27%	2.09%	1.94%	1.71%	0.93%	6.41%	1.12%	3.74%	5.81%	1.20%	0.73%	1.61%	2.15%	1.46%	0.00%	1.59%	1.74%	2.88%	4.68%	2.55%	7.34%	4.12%	5.65%	4.12%	6.10%	1.42%	2.28%	3.84%	2.40%	2.65%	3.03%	4.55%	9.84%	4.36%	4.59%	1.35%					
19	2.Всероссийская политическая партия «Гражданская Сила»	27	0	0	0	0	1	0	0	1	0	0	2	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	8	3	1	4	0	0	0	0	2	0					
		0.28%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	1.12%	0.00%	0.00%	1.20%	0.00%	0.00%	1.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.43%	0.00%	0.37%	0.00%	0.00%	0.00%	0.71%	0.52%	0.43%	0.30%	1.18%	0.00%	0.00%	0.00%	0.00%	1.02%	0.00%					
20	3.Политическая партия «Демократическая партия России»	12	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	3	0	1	1	0	0	0	0	1	0					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.92%	0.00%	0.00%	0.23%	0.61%	0.00%	0.20%	0.00%	0.30%	0.29%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1335	29	14	52	9	33	70	5	19	14	11	8	38	8	12	24	19	51	39	14	44	46	48	31	7	59	3	16	247	99	53	55	6	18	8	72	16	38					
		13.73%	7.53%	10.61%	9.87%	5.81%	11.30%	21.60%	2.14%	21.35%	13.08%	7.10%	4.82%	9.27%	12.90%	12.90%	11.65%	8.26%	26.98%	33.91%	10.07%	25.73%	19.57%	44.04%	11.61%	3.95%	13.50%	1.83%	11.35%	16.09%	14.08%	15.87%	16.22%	6.06%	11.69%	13.11%	19.62%	8.16%	17.12%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	24	0	0	0	0	1	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	4	0	0	0	0	4	4	0	1	0	0	0	1	1	1					
		0.25%	0.00%	0.00%	0.00%	0.00%	0.34%	0.31%	0.85%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	1.83%	1.50%	0.00%	0.00%	0.00%	0.00%	0.26%	0.57%	0.00%	0.29%	0.00%	0.00%	0.00%	0.27%	0.51%	0.45%					
23	6.Политическая партия «Партия социальной справедливости»	23	1	0	1	0	3	0	0	1	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	2	0	1	1	4	1	0	1	0	0	2	1	0					
		0.24%	0.26%	0.00%	0.19%	0.00%	1.03%	0.00%	0.00%	1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	1.08%	0.97%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.71%	0.07%	0.57%	0.30%	0.00%	1.01%	0.00%	0.00%	0.54%	0.51%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	666	20	8	11	9	11	13	16	2	7	10	3	14	2	2	3	22	8	2	4	13	20	5	24	17	48	14	13	133	75	23	19	20	10	5	28	15	17					
		6.85%	5.19%	6.06%	2.09%	5.81%	3.77%	4.01%	6.84%	2.25%	6.54%	6.45%	1.81%	3.41%	3.23%	2.15%	1.46%	9.57%	4.23%	1.74%	2.88%	7.60%	8.51%	4.59%	8.99%	9.60%	10.98%	8.54%	9.22%	8.66%	10.67%	6.89%	5.60%	20.20%	6.49%	8.20%	7.63%	7.65%	7.66%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1049	27	6	47	2	25	20	34	9	11	10	27	39	7	13	36	45	20	17	20	19	17	12	23	31	60	27	13	171	77	37	72	4	11	5	38	12	5					
		10.79%	7.01%	4.55%	8.92%	1.29%	8.56%	6.17%	14.53%	10.11%	10.28%	6.45%	16.27%	9.51%	11.29%	13.98%	17.48%	19.57%	10.58%	14.78%	14.39%	11.11%	7.23%	11.01%	8.61%	17.51%	13.73%	16.46%	9.22%	11.14%	10.95%	11.08%	21.24%	4.04%	7.14%	8.20%	10.35%	6.12%	2.25%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	85	0	3	3	0	0	2	3	0	0	0	0	3	0	2	1	3	0	2	0	1	0	1	3	0	2	0	0	24	13	5	7	2	2	0	2	0	1					
		0.87%	0.00%	2.27%	0.57%	0.00%	0.00%	0.62%	1.28%	0.00%	0.00%	0.00%	0.00%	0.73%	0.00%	2.15%	0.49%	1.30%	0.00%	1.74%	0.00%	0.58%	0.00%	0.92%	1.12%	0.00%	0.46%	0.00%	0.00%	1.56%	1.85%	1.50%	2.06%	2.02%	1.30%	0.00%	0.54%	0.00%	0.45%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6081	278	95	393	130	211	208	158	56	70	115	121	304	42	60	127	135	104	53	93	82	143	31	168	111	240	108	94	887	395	204	166	60	103	37	205	137	157					
		62.56%	72.21%	71.97%	74.57%	83.87%	72.26%	64.20%	67.52%	62.92%	65.42%	74.19%	72.89%	74.15%	67.74%	64.52%	61.65%	58.70%	55.03%	46.09%	66.91%	47.95%	60.85%	28.44%	62.92%	62.71%	54.92%	65.85%	66.67%	57.79%	56.19%	61.08%	48.97%	60.61%	66.88%	60.66%	55.86%	69.90%	70.72%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	34	0	0	3	0	0	0	0	0	0	0	1	4	1	0	3	0	0	0	2	0	1	0	2	1	1	1	0	9	1	0	1	1	1	0	0	1	0					
		0.35%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.98%	1.61%	0.00%	1.46%	0.00%	0.00%	0.00%	1.44%	0.00%	0.43%	0.00%	0.75%	0.56%	0.23%	0.61%	0.00%	0.59%	0.14%	0.00%	0.29%	1.01%	0.65%	0.00%	0.00%	0.51%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
