Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
"Наименование Избирательной комиссии:    Орск, Советская"																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1852					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	435	5	5	3	5	5	5	5	5	10	5	10	5	5	10	10	10	10	15	70	5	10	5	10	10	15	15	10	25	25	5	10	10	5	10	2	15	10	10	5	5	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	258	2	0	0	1	3	1	0	1	6	0	2	0	4	7	10	4	4	10	47	3	8	4	2	5	10	14	7	23	17	1	3	10	4	7	1	12	2	10	0	1	5	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	212	0	1	62	4	5	0	3	4	1	0	4	1	4	3	0	3	1	14	6	1	7	2	6	2	11	6	6	7	3	1	3	7	4	4	0	5	6	4	2	2	2	5					
14	Число погашенных неиспользованных открепительных удостоверений	177	3	5	3	4	2	4	5	4	4	5	8	5	1	3	0	6	6	5	23	2	2	1	8	5	5	1	3	2	8	4	7	0	1	3	1	3	8	0	5	4	5	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	1.Политическая партия «Аграрная партия России»	698	9	2	6	13	11	2	13	11	19	3	13	0	7	22	23	27	13	21	28	10	8	11	29	20	27	35	16	24	34	13	23	53	9	19	4	6	17	12	26	5	38	16					
		2.33%	4.43%	0.81%	0.92%	2.67%	1.90%	0.51%	2.45%	1.88%	2.34%	0.73%	1.68%	0.00%	1.36%	2.02%	1.97%	2.63%	1.54%	1.79%	2.63%	2.72%	0.81%	2.44%	2.45%	3.46%	3.42%	2.90%	2.07%	1.81%	3.16%	3.10%	3.53%	5.03%	1.81%	2.30%	1.64%	0.64%	2.21%	1.74%	3.71%	2.29%	4.98%	2.25%					
19	2.Всероссийская политическая партия «Гражданская Сила»	195	0	0	7	5	7	1	2	1	3	2	6	0	6	14	7	7	9	5	12	10	4	3	9	6	6	11	1	9	8	4	1	8	0	1	0	6	2	2	3	0	1	6					
		0.65%	0.00%	0.00%	1.08%	1.03%	1.21%	0.25%	0.38%	0.17%	0.37%	0.49%	0.78%	0.00%	1.17%	1.29%	0.60%	0.68%	1.07%	0.43%	1.13%	2.72%	0.40%	0.67%	0.76%	1.04%	0.76%	0.91%	0.13%	0.68%	0.74%	0.95%	0.15%	0.76%	0.00%	0.12%	0.00%	0.64%	0.26%	0.29%	0.43%	0.00%	0.13%	0.85%					
20	3.Политическая партия «Демократическая партия России»	27	0	0	3	0	0	0	0	0	2	0	0	0	1	0	0	1	0	2	3	0	0	1	0	1	2	0	1	1	1	2	0	1	0	1	0	0	2	1	1	0	0	0					
		0.09%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.10%	0.00%	0.17%	0.28%	0.00%	0.00%	0.22%	0.00%	0.17%	0.25%	0.00%	0.13%	0.08%	0.09%	0.48%	0.00%	0.09%	0.00%	0.12%	0.00%	0.00%	0.26%	0.14%	0.14%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2796	11	10	8	57	54	37	62	50	68	42	76	11	44	102	118	114	97	109	84	25	91	46	143	82	90	124	84	122	79	41	61	88	45	113	30	78	66	52	44	18	44	76					
		9.31%	5.42%	4.05%	1.23%	11.73%	9.34%	9.41%	11.68%	8.53%	8.37%	10.24%	9.83%	4.35%	8.58%	9.38%	10.11%	11.12%	11.52%	9.28%	7.90%	6.79%	9.18%	10.22%	12.07%	14.19%	11.39%	10.28%	10.88%	9.19%	7.34%	9.76%	9.37%	8.35%	9.04%	13.70%	12.30%	8.30%	8.58%	7.54%	6.29%	8.26%	5.77%	10.70%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	299	0	0	3	6	4	2	3	7	10	2	4	1	6	10	6	20	6	13	16	9	5	1	19	9	5	8	5	27	15	7	5	5	6	5	1	8	14	6	1	2	2	15					
		0.99%	0.00%	0.00%	0.46%	1.23%	0.69%	0.51%	0.56%	1.19%	1.23%	0.49%	0.52%	0.40%	1.17%	0.92%	0.51%	1.95%	0.71%	1.11%	1.51%	2.45%	0.50%	0.22%	1.60%	1.56%	0.63%	0.66%	0.65%	2.03%	1.39%	1.67%	0.77%	0.47%	1.20%	0.61%	0.41%	0.85%	1.82%	0.87%	0.14%	0.92%	0.26%	2.11%					
23	6.Политическая партия «Партия социальной справедливости»	57	0	0	6	2	0	0	1	2	2	0	3	0	1	2	4	0	3	1	1	0	1	0	3	3	0	0	2	2	0	1	4	3	3	0	0	4	1	0	0	0	1	1					
		0.19%	0.00%	0.00%	0.92%	0.41%	0.00%	0.00%	0.19%	0.34%	0.25%	0.00%	0.39%	0.00%	0.19%	0.18%	0.34%	0.00%	0.36%	0.09%	0.09%	0.00%	0.10%	0.00%	0.25%	0.52%	0.00%	0.00%	0.26%	0.15%	0.00%	0.24%	0.61%	0.28%	0.60%	0.00%	0.00%	0.43%	0.13%	0.00%	0.00%	0.00%	0.13%	0.14%					
24	7.Политическая партия «Либерально-демократическая партия России»	3131	11	6	233	32	66	52	51	48	77	39	78	43	54	128	111	113	84	134	108	31	105	40	93	42	58	135	72	168	134	48	66	109	35	55	6	85	63	62	65	24	80	87					
		10.43%	5.42%	2.43%	35.90%	6.58%	11.42%	13.23%	9.60%	8.19%	9.48%	9.51%	10.09%	16.99%	10.53%	11.78%	9.51%	11.02%	9.98%	11.41%	10.16%	8.42%	10.60%	8.89%	7.85%	7.27%	7.34%	11.19%	9.33%	12.66%	12.45%	11.43%	10.14%	10.34%	7.03%	6.67%	2.46%	9.04%	8.19%	8.99%	9.29%	11.01%	10.48%	12.25%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2766	1	3	24	64	58	35	48	55	99	31	57	17	33	116	126	106	102	155	120	27	51	58	114	56	91	137	66	124	102	39	38	123	53	74	5	91	64	48	42	17	25	71					
		9.21%	0.49%	1.21%	3.70%	13.17%	10.03%	8.91%	9.04%	9.39%	12.19%	7.56%	7.37%	6.72%	6.43%	10.67%	10.80%	10.34%	12.11%	13.20%	11.29%	7.34%	5.15%	12.89%	9.62%	9.69%	11.52%	11.36%	8.55%	9.34%	9.48%	9.29%	5.84%	11.67%	10.64%	8.97%	2.05%	9.68%	8.32%	6.96%	6.00%	7.80%	3.28%	10.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	287	1	1	2	6	6	3	5	3	7	3	9	7	3	11	19	17	14	9	10	4	9	2	13	5	7	10	3	16	12	2	9	12	1	5	1	6	6	1	4	0	12	11					
		0.96%	0.49%	0.40%	0.31%	1.23%	1.04%	0.76%	0.94%	0.51%	0.86%	0.73%	1.16%	2.77%	0.58%	1.01%	1.63%	1.66%	1.66%	0.77%	0.94%	1.09%	0.91%	0.44%	1.10%	0.87%	0.89%	0.83%	0.39%	1.21%	1.12%	0.48%	1.38%	1.14%	0.20%	0.61%	0.41%	0.64%	0.78%	0.14%	0.57%	0.00%	1.57%	1.55%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19225	166	222	342	293	362	258	342	400	514	281	522	172	356	663	733	603	491	706	669	245	705	282	735	337	499	714	520	801	671	255	431	635	339	542	193	645	519	496	506	149	503	408					
		64.05%	81.77%	89.88%	52.70%	60.29%	62.63%	65.65%	64.41%	68.26%	63.30%	68.54%	67.53%	67.98%	69.40%	60.99%	62.81%	58.83%	58.31%	60.14%	62.94%	66.58%	71.14%	62.67%	62.03%	58.30%	63.16%	59.20%	67.36%	60.36%	62.36%	60.71%	66.21%	60.25%	68.07%	65.70%	79.10%	68.62%	67.49%	71.88%	72.29%	68.35%	65.92%	57.46%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	233	0	1	5	5	8	2	1	2	6	2	4	0	1	10	14	6	5	8	6	4	5	4	14	9	2	20	0	24	8	5	5	6	6	1	2	5	9	4	3	1	4	6					
		0.78%	0.00%	0.40%	0.77%	1.03%	1.38%	0.51%	0.19%	0.34%	0.74%	0.49%	0.52%	0.00%	0.19%	0.92%	1.20%	0.59%	0.59%	0.68%	0.56%	1.09%	0.50%	0.89%	1.18%	1.56%	0.25%	1.66%	0.00%	1.81%	0.74%	1.19%	0.77%	0.57%	1.20%	0.12%	0.82%	0.53%	1.17%	0.58%	0.43%	0.46%	0.52%	0.85%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
