		8.34%	8.75%	8.34%	8.93%	11.25%	9.48%	8.77%	10.11%	8.62%	6.91%	7.22%	8.80%	6.67%	7.58%	8.13%	8.91%	7.17%	8.59%	9.28%	5.69%	7.71%	9.49%	8.94%	8.39%	8.18%	11.80%	6.10%	8.62%	6.98%	6.25%	10.33%	7.82%	7.76%	5.17%	5.36%	7.18%	8.95%	7.66%	8.11%	4.87%	8.28%	7.65%	9.43%	10.00%	9.93%	6.36%	10.63%	10.50%	9.34%	7.40%	8.63%	9.36%	7.30%	9.80%	8.58%	9.72%	8.29%	9.07%	5.32%	7.17%	7.61%	9.43%									
20	Зюганов Геннадий Андреевич	6762	174	244	166	115	142	170	124	179	226	260	154	46	173	157	154	266	203	85	18	130	71	81	78	124	80	17	65	18	33	63	48	138	152	154	84	118	34	40	43	169	35	57	20	27	53	26	117	229	139	172	199	94	64	69	169	109	158	83	29	32	85									
		19.37%	17.92%	23.95%	17.24%	17.48%	15.83%	19.12%	16.94%	18.38%	23.32%	22.91%	19.92%	17.04%	21.49%	15.96%	16.14%	23.86%	19.17%	25.45%	14.63%	17.91%	12.96%	16.84%	13.36%	20.29%	21.45%	10.37%	14.01%	13.95%	11.46%	23.25%	19.75%	20.20%	19.64%	17.93%	21.54%	20.31%	12.41%	15.44%	16.10%	18.90%	19.13%	15.36%	5.71%	17.88%	22.46%	16.25%	32.32%	19.26%	21.89%	22.48%	24.18%	34.31%	25.10%	11.84%	21.61%	29.14%	28.11%	17.66%	13.00%	16.24%	17.82%									
21	Миронов Сергей Михайлович	2329	82	57	61	46	71	65	47	79	57	73	33	24	54	72	59	100	85	16	6	26	43	43	49	36	28	6	28	6	13	16	27	59	48	67	40	40	8	19	16	53	9	14	7	8	11	9	21	97	43	53	56	14	11	28	38	26	21	37	17	7	44									
		6.67%	8.44%	5.59%	6.33%	6.99%	7.92%	7.31%	6.42%	8.11%	5.88%	6.43%	4.27%	8.89%	6.71%	7.32%	6.18%	8.97%	8.03%	4.79%	4.88%	3.58%	7.85%	8.94%	8.39%	5.89%	7.51%	3.66%	6.03%	4.65%	4.51%	5.90%	11.11%	8.64%	6.20%	7.80%	10.26%	6.88%	2.92%	7.34%	5.99%	5.93%	4.92%	3.77%	2.00%	5.30%	4.66%	5.63%	5.80%	8.16%	6.77%	6.93%	6.80%	5.11%	4.31%	4.80%	4.86%	6.95%	3.74%	7.87%	7.62%	3.55%	9.22%									
22	Прохоров Михаил Дмитриевич	2164	50	92	80	27	58	74	51	55	66	96	84	16	55	71	81	78	81	18	6	43	36	26	31	31	17	9	24	6	14	13	8	29	63	50	24	34	8	6	17	52	10	19	31	8	4	1	11	80	29	41	42	17	3	26	41	11	27	31	8	20	24									
		6.20%	5.15%	9.03%	8.31%	4.10%	6.47%	8.32%	6.97%	5.65%	6.81%	8.46%	10.87%	5.93%	6.83%	7.22%	8.49%	6.99%	7.65%	5.39%	4.88%	5.92%	6.57%	5.41%	5.31%	5.07%	4.56%	5.49%	5.17%	4.65%	4.86%	4.80%	3.29%	4.25%	8.14%	5.82%	6.15%	5.85%	2.92%	2.32%	6.37%	5.82%	5.46%	5.12%	8.86%	5.30%	1.69%	0.63%	3.04%	6.73%	4.57%	5.36%	5.10%	6.20%	1.18%	4.46%	5.24%	2.94%	4.80%	6.60%	3.59%	10.15%	5.03%									
23	Путин Владимир Владимирович	20347	572	526	564	384	528	495	424	563	546	611	425	164	446	596	565	578	556	180	84	464	343	286	372	361	202	122	301	90	207	149	141	399	467	538	209	332	199	173	178	537	108	242	249	90	149	106	174	665	368	427	445	128	149	405	446	187	298	287	153	121	273									
		58.29%	58.91%	51.62%	58.57%	58.36%	58.86%	55.68%	57.92%	57.80%	56.35%	53.83%	54.98%	60.74%	55.40%	60.57%	59.22%	51.84%	52.50%	53.89%	68.29%	63.91%	62.59%	59.46%	63.70%	59.08%	54.16%	74.39%	64.87%	69.77%	71.88%	54.98%	58.02%	58.42%	60.34%	62.63%	53.59%	57.14%	72.63%	66.80%	66.67%	60.07%	59.02%	65.23%	71.14%	59.60%	63.14%	66.25%	48.07%	55.93%	57.95%	55.82%	54.07%	46.72%	58.43%	69.47%	57.03%	50.00%	53.02%	61.06%	68.61%	61.42%	57.23%									
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
