Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Саянская городская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041					
		1.68%	0.29%	2.01%	1.90%	1.99%	2.56%	0.62%	0.95%	2.15%	1.49%	0.95%	2.23%	1.62%	1.40%	2.04%	2.96%	1.94%	0.96%	2.51%	0.71%	1.33%	1.50%	2.02%	2.06%	1.54%	1.47%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	434	3	21	20	11	13	24	26	18	12	19	18	23	14	19	17	18	37	16	15	15	21	13	16	19	6					
		2.35%	0.88%	2.64%	3.17%	1.68%	1.85%	3.01%	2.74%	1.54%	1.63%	2.26%	2.01%	2.49%	2.46%	2.04%	2.96%	2.92%	5.92%	2.51%	2.66%	2.22%	3.16%	2.19%	1.57%	1.39%	2.94%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	702	2	32	30	21	23	40	42	38	18	27	55	45	21	32	26	19	21	34	22	21	26	23	26	51	7					
		3.80%	0.59%	4.03%	4.76%	3.22%	3.27%	5.02%	4.43%	3.27%	2.45%	3.21%	6.15%	4.88%	3.69%	3.43%	4.53%	3.08%	3.36%	5.33%	3.90%	3.11%	3.91%	3.88%	2.55%	3.74%	3.43%					
22	"5. ""За Русь Святую"""	66	0	4	1	3	3	5	2	4	3	7	4	3	5	2	0	1	4	1	4	1	3	1	0	5	0					
		0.35%	0.0%	0.50%	0.15%	0.46%	0.42%	0.62%	0.21%	0.34%	0.40%	0.83%	0.44%	0.32%	0.87%	0.21%	0.0%	0.16%	0.64%	0.15%	0.71%	0.14%	0.45%	0.16%	0.0%	0.36%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	2	2	1	0	2	3	1	1	0	0	0	2	2	0	3	2	1	0	0	0	0	0	5	1	1					
		0.15%	0.59%	0.25%	0.15%	0.0%	0.28%	0.37%	0.10%	0.08%	0.0%	0.0%	0.0%	0.21%	0.35%	0.0%	0.52%	0.32%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.07%	0.49%					
24	"7. ""Новый курс - Автомобильная Россия"""	157	0	9	7	11	8	6	11	8	9	8	6	3	3	10	7	6	1	5	3	8	8	3	7	9	1					
		0.85%	0.0%	1.13%	1.11%	1.68%	1.13%	0.75%	1.16%	0.68%	1.22%	0.95%	0.67%	0.32%	0.52%	1.07%	1.22%	0.97%	0.16%	0.78%	0.53%	1.18%	1.20%	0.50%	0.68%	0.66%	0.49%					
25	"8. ""Народно-республиканская партия России"""	25	0	2	1	0	0	0	2	2	0	1	1	3	0	0	2	1	0	0	1	0	2	0	1	4	2					
		0.13%	0.0%	0.25%	0.15%	0.0%	0.0%	0.0%	0.21%	0.17%	0.0%	0.11%	0.11%	0.32%	0.0%	0.0%	0.34%	0.16%	0.0%	0.0%	0.17%	0.0%	0.30%	0.0%	0.09%	0.29%	0.98%					
26	"9. ""Российская экологическая партия ""Зеленые"""	57	0	1	2	4	1	2	1	6	1	4	5	5	1	6	0	0	2	1	2	1	2	3	1	6	0					
		0.30%	0.0%	0.12%	0.31%	0.61%	0.14%	0.25%	0.10%	0.51%	0.13%	0.47%	0.55%	0.54%	0.17%	0.64%	0.0%	0.0%	0.32%	0.15%	0.35%	0.14%	0.30%	0.50%	0.09%	0.44%	0.0%					
27	"10. ""Аграрная партия России"""	378	3	14	21	11	11	19	16	19	10	18	18	13	15	25	17	17	11	16	11	10	14	11	29	20	9					
		2.05%	0.88%	1.76%	3.33%	1.68%	1.56%	2.38%	1.69%	1.63%	1.36%	2.14%	2.01%	1.40%	2.63%	2.68%	2.96%	2.75%	1.76%	2.51%	1.95%	1.48%	2.10%	1.85%	2.85%	1.46%	4.41%					
28	"11. ""Истинные патриоты России"""	26	0	0	2	1	0	1	2	2	1	0	1	3	1	1	2	2	0	0	1	1	3	1	0	0	1					
		0.14%	0.0%	0.0%	0.31%	0.15%	0.0%	0.12%	0.21%	0.17%	0.13%	0.0%	0.11%	0.32%	0.17%	0.10%	0.34%	0.32%	0.0%	0.0%	0.17%	0.14%	0.45%	0.16%	0.0%	0.0%	0.49%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	607	4	30	13	18	29	33	40	40	17	30	32	20	21	33	18	23	20	19	12	21	30	20	43	32	9					
		3.29%	1.18%	3.77%	2.06%	2.76%	4.13%	4.14%	4.22%	3.44%	2.31%	3.57%	3.57%	2.16%	3.69%	3.54%	3.14%	3.73%	3.2%	2.98%	2.13%	3.11%	4.51%	3.37%	4.22%	2.34%	4.41%					
30	"13. ""Демократическая партия России"""	51	0	0	1	3	1	2	1	2	2	0	3	5	1	3	2	2	2	2	2	2	4	1	3	7	0					
		0.27%	0.0%	0.0%	0.15%	0.46%	0.14%	0.25%	0.10%	0.17%	0.27%	0.0%	0.33%	0.54%	0.17%	0.32%	0.34%	0.32%	0.32%	0.31%	0.35%	0.29%	0.60%	0.16%	0.29%	0.51%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	39	0	3	0	1	0	1	3	1	1	0	3	2	3	2	1	2	0	0	2	1	0	1	3	9	0					
		0.21%	0.0%	0.37%	0.0%	0.15%	0.0%	0.12%	0.31%	0.08%	0.13%	0.0%	0.33%	0.21%	0.52%	0.21%	0.17%	0.32%	0.0%	0.0%	0.35%	0.14%	0.0%	0.16%	0.29%	0.66%	0.0%					
32	"15. ""Партия СЛОН"""	21	0	2	1	0	0	3	0	0	0	0	3	0	1	2	1	1	0	2	1	0	0	2	1	1	0					
		0.11%	0.0%	0.25%	0.15%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.17%	0.21%	0.17%	0.16%	0.0%	0.31%	0.17%	0.0%	0.0%	0.33%	0.09%	0.07%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	927	3	35	29	28	33	37	48	48	45	26	45	49	33	45	25	38	38	34	40	44	31	43	69	54	7					
		5.02%	0.88%	4.40%	4.60%	4.30%	4.70%	4.64%	5.07%	4.13%	6.13%	3.09%	5.03%	5.31%	5.79%	4.83%	4.36%	6.16%	6.08%	5.33%	7.10%	6.51%	4.66%	7.26%	6.78%	3.96%	3.43%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	65	1	4	0	3	2	4	3	0	1	3	3	6	1	1	2	3	2	1	4	4	4	3	4	3	3					
		0.35%	0.29%	0.50%	0.0%	0.46%	0.28%	0.50%	0.31%	0.0%	0.13%	0.35%	0.33%	0.65%	0.17%	0.10%	0.34%	0.48%	0.32%	0.15%	0.71%	0.59%	0.60%	0.50%	0.39%	0.22%	1.47%					
35	"18. ""ЛДПР"""	2667	16	119	79	99	92	112	133	174	93	128	90	92	62	161	78	95	115	102	116	88	75	88	213	204	43					
		14.46%	4.73%	14.98%	12.53%	15.20%	13.10%	14.07%	14.05%	14.97%	12.67%	15.25%	10.06%	9.97%	10.89%	17.29%	13.61%	15.42%	18.4%	16.01%	20.60%	13.03%	11.29%	14.86%	20.94%	14.97%	21.07%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	217	4	11	6	5	7	14	10	17	7	7	10	11	8	14	10	3	8	7	11	8	7	7	11	10	4					
		1.17%	1.18%	1.38%	0.95%	0.76%	0.99%	1.75%	1.05%	1.46%	0.95%	0.83%	1.11%	1.19%	1.40%	1.50%	1.74%	0.48%	1.28%	1.09%	1.95%	1.18%	1.05%	1.18%	1.08%	0.73%	1.96%					
37	"20. ""Политическая партия ""Единая Россия"""	7952	266	326	248	283	305	331	458	549	347	405	374	402	242	402	234	236	220	223	215	308	293	226	363	639	57					
		43.13%	78.69%	41.05%	39.36%	43.47%	43.44%	41.58%	48.41%	47.24%	47.27%	48.27%	41.83%	43.60%	42.53%	43.17%	40.83%	38.31%	35.2%	35.00%	38.18%	45.62%	44.12%	38.17%	35.69%	46.91%	27.94%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	0	1	2	0	1	1	0	1	0	1	1	2	3	2	1	2	0	0	1	0	0	2	2	4	0					
		0.14%	0.0%	0.12%	0.31%	0.0%	0.14%	0.12%	0.0%	0.08%	0.0%	0.11%	0.11%	0.21%	0.52%	0.21%	0.17%	0.32%	0.0%	0.0%	0.17%	0.0%	0.0%	0.33%	0.19%	0.29%	0.0%					
39	"22. ""Развитие предпринимательства"""	43	0	0	2	3	1	3	0	5	1	2	4	3	3	3	0	2	0	2	2	1	3	3	0	0	0					
		0.23%	0.0%	0.0%	0.31%	0.46%	0.14%	0.37%	0.0%	0.43%	0.13%	0.23%	0.44%	0.32%	0.52%	0.32%	0.0%	0.32%	0.0%	0.31%	0.35%	0.14%	0.45%	0.50%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2364	10	103	104	84	102	107	88	133	107	85	126	143	80	85	80	91	97	94	54	93	90	85	138	160	25					
		12.82%	2.95%	12.97%	16.50%	12.90%	14.52%	13.44%	9.30%	11.44%	14.57%	10.13%	14.09%	15.50%	14.05%	9.12%	13.96%	14.77%	15.52%	14.75%	9.59%	13.77%	13.55%	14.35%	13.56%	11.74%	12.25%					
																																
41	Против всех	789	11	32	25	33	29	24	33	50	35	34	54	33	26	36	24	24	24	38	31	23	18	31	41	67	13					
		4.27%	3.25%	4.03%	3.96%	5.06%	4.13%	3.01%	3.48%	4.30%	4.76%	4.05%	6.04%	3.57%	4.56%	3.86%	4.18%	3.89%	3.84%	5.96%	5.50%	3.40%	2.71%	5.23%	4.03%	4.91%	6.37%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
