Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																															
Дата голосования: 18.09.2016																																															
																																															
Наименование Избирательной комиссии:    Исетская																																															
																																															
Сводная таблица итогов голосования по федеральному избирательному округу																																															
																																															
		Сумма	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936									
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1935	40	40	10	5	30	5	30	30	40	200	200	200	200	140	40	50	10	5	20	50	10	10	60	60	10	5	10	70	70	20	10	5	5	200	15	30									
12	"Число открепительных удостоверений, выданных на избирательном участке до дня голосования"	257	2	4	0	0	5	0	4	4	8	21	37	29	12	14	7	6	0	1	2	2	0	0	6	6	10	3	0	12	13	1	1	2	0	19	11	15									
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	85	2	1	0	3	0	0	2	1	1	12	5	10	0	0	3	6	0	1	0	0	0	0	2	4	5	3	1	1	5	0	1	1	1	3	2	9									
14	Число погашенных неиспользованных открепительных удостоверений	1678	38	36	10	5	25	5	26	26	32	179	163	171	188	126	33	44	10	4	18	48	10	10	54	54	0	2	10	58	57	19	9	3	5	181	4	15									
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	37	3	1	0	0	2	0	0	0	0	6	9	2	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	2	0	1	1	0	5	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
19	"1. ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	31	2	0	0	0	1	0	0	0	1	2	2	5	1	2	1	0	0	0	0	1	0	0	1	1	0	0	0	2	1	1	0	0	0	4	2	1									
		0.17%	0.34%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.28%	0.13%	0.10%	0.24%	0.14%	0.20%	0.30%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.13%	0.12%	0.00%	0.00%	0.00%	0.23%	0.11%	0.38%	0.00%	0.00%	0.00%	0.26%	2.41%	1.05%									
20	2. Политическая партия КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ	47	2	0	1	0	1	0	0	1	1	3	4	7	2	2	1	2	1	0	1	1	0	0	2	3	0	0	0	3	4	1	0	0	1	2	0	1									
		0.25%	0.34%	0.00%	0.43%	0.00%	0.19%	0.00%	0.00%	0.30%	0.28%	0.20%	0.20%	0.33%	0.28%	0.20%	0.30%	0.45%	0.46%	0.00%	0.40%	0.18%	0.00%	0.00%	0.26%	0.36%	0.00%	0.00%	0.00%	0.34%	0.43%	0.38%	0.00%	0.00%	0.70%	0.13%	0.00%	1.05%									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	81	1	0	0	0	1	0	0	0	1	43	5	6	1	2	0	1	0	1	0	1	0	0	1	2	0	0	0	1	1	0	2	1	0	5	4	1									
		0.43%	0.17%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.28%	2.87%	0.26%	0.28%	0.14%	0.20%	0.00%	0.23%	0.00%	1.64%	0.00%	0.18%	0.00%	0.00%	0.13%	0.24%	0.00%	0.00%	0.00%	0.11%	0.11%	0.00%	1.18%	1.08%	0.00%	0.32%	4.82%	1.05%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	15198	487	420	189	84	425	66	376	269	291	1110	1598	1692	593	829	275	362	179	51	205	456	95	90	640	679	98	133	74	717	782	220	136	76	119	1278	46	58									
		81.11%	81.99%	82.03%	81.47%	83.17%	81.42%	78.57%	89.10%	81.76%	81.74%	74.00%	81.66%	80.00%	81.57%	81.51%	81.85%	82.27%	82.87%	83.61%	82.00%	82.01%	82.61%	84.91%	81.74%	81.12%	94.23%	87.50%	92.50%	81.48%	83.55%	82.71%	80.00%	81.72%	83.80%	81.51%	55.42%	61.05%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	28	0	0	0	1	1	1	1	1	0	2	3	6	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	3	2	0									
		0.15%	0.00%	0.00%	0.00%	0.99%	0.19%	1.19%	0.24%	0.30%	0.00%	0.13%	0.15%	0.28%	0.14%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.13%	0.12%	0.00%	0.00%	0.00%	0.11%	0.11%	0.00%	0.00%	0.00%	0.00%	0.19%	2.41%	0.00%									
24	"6. Политическая партия ""Гражданская Платформа"""	19	0	0	0	0	0	0	0	0	0	1	4	5	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	2	0	0									
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.20%	0.24%	0.14%	0.10%	0.00%	0.00%	0.46%	0.00%	0.00%	0.18%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.11%	0.11%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	963	30	28	12	5	27	4	29	17	18	59	101	107	37	52	17	22	11	3	17	28	6	5	40	43	6	9	2	45	43	13	8	5	7	77	17	13									
		5.14%	5.05%	5.47%	5.17%	4.95%	5.17%	4.76%	6.87%	5.17%	5.06%	3.93%	5.16%	5.06%	5.09%	5.11%	5.06%	5.00%	5.09%	4.92%	6.80%	5.04%	5.22%	4.72%	5.11%	5.14%	5.77%	5.92%	2.50%	5.11%	4.59%	4.89%	4.71%	5.38%	4.93%	4.91%	20.48%	13.68%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	21	0	0	1	0	1	0	0	1	0	2	2	3	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	2	0	0	0	0	3	0	0									
		0.11%	0.00%	0.00%	0.43%	0.00%	0.19%	0.00%	0.00%	0.30%	0.00%	0.13%	0.10%	0.14%	0.14%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.13%	0.12%	0.00%	0.00%	0.00%	0.11%	0.21%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	48	1	1	0	0	1	0	1	1	1	23	2	3	1	1	1	1	0	0	3	1	0	0	1	0	0	0	0	1	0	0	0	0	0	2	1	1									
		0.26%	0.17%	0.20%	0.00%	0.00%	0.19%	0.00%	0.24%	0.30%	0.28%	1.53%	0.10%	0.14%	0.14%	0.10%	0.30%	0.23%	0.00%	0.00%	1.20%	0.18%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	1.20%	1.05%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	15	0	0	0	0	0	0	0	0	1	0	2	3	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	2	0	0									
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.10%	0.14%	0.14%	0.10%	0.30%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.38%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	41	2	1	0	0	2	1	0	1	0	3	4	3	1	2	1	1	0	0	2	1	2	0	1	2	0	0	0	2	1	0	3	0	0	2	0	3									
		0.22%	0.34%	0.20%	0.00%	0.00%	0.38%	1.19%	0.00%	0.30%	0.00%	0.20%	0.20%	0.14%	0.14%	0.20%	0.30%	0.23%	0.00%	0.00%	0.80%	0.18%	1.74%	0.00%	0.13%	0.24%	0.00%	0.00%	0.00%	0.23%	0.11%	0.00%	1.76%	0.00%	0.00%	0.13%	0.00%	3.16%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	753	24	21	10	4	21	4	14	13	14	60	80	85	30	42	14	17	8	2	10	22	5	4	32	34	0	9	0	36	34	10	7	4	5	63	4	11									
		4.02%	4.04%	4.10%	4.31%	3.96%	4.02%	4.76%	3.32%	3.95%	3.93%	4.00%	4.09%	4.02%	4.13%	4.13%	4.17%	3.86%	3.70%	3.28%	4.00%	3.96%	4.35%	3.77%	4.09%	4.06%	0.00%	5.92%	0.00%	4.09%	3.63%	3.76%	4.12%	4.30%	3.52%	4.02%	4.82%	11.58%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	41	1	1	1	0	1	0	0	0	0	22	1	2	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2	1	2									
		0.22%	0.17%	0.20%	0.43%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	1.47%	0.05%	0.09%	0.14%	0.20%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.11%	0.11%	0.00%	0.00%	0.00%	0.00%	0.13%	1.20%	2.11%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1409	44	40	18	7	40	8	1	25	28	170	149	160	56	79	25	33	16	4	12	41	7	7	60	64	0	1	4	68	65	20	14	7	10	123	1	2									
		7.52%	7.41%	7.81%	7.76%	6.93%	7.66%	9.52%	0.24%	7.60%	7.87%	11.33%	7.61%	7.57%	7.70%	7.77%	7.44%	7.50%	7.41%	6.56%	4.80%	7.37%	6.09%	6.60%	7.66%	7.65%	0.00%	0.66%	5.00%	7.73%	6.94%	7.52%	8.24%	7.53%	7.04%	7.84%	1.20%	2.11%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
