Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Доволенская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214					
		0.11%	0.19%	0.00%	0.38%	1.30%	0.00%	0.20%	0.11%	0.00%	0.00%	1.74%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2059	72	1	62	34	94	239	173	173	10	59	11	57	9	73	171	9	59	17	28	68	131	31	122	41	82	16	53	53	74	37					
		19.93%	13.79%	2.22%	23.75%	44.16%	18.54%	23.55%	19.57%	20.84%	11.24%	34.30%	12.79%	9.13%	7.14%	21.22%	20.41%	15.00%	28.50%	16.83%	14.66%	40.24%	27.07%	27.68%	20.78%	26.62%	20.81%	11.51%	14.52%	13.91%	18.50%	22.29%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	47	3	0	0	0	0	3	0	5	0	0	0	5	0	0	2	0	3	0	0	0	3	0	7	0	2	0	0	2	11	1					
		0.45%	0.57%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.60%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.24%	0.00%	1.45%	0.00%	0.00%	0.00%	0.62%	0.00%	1.19%	0.00%	0.51%	0.00%	0.00%	0.52%	2.75%	0.60%					
23	6.Политическая партия «Партия социальной справедливости»	11	0	0	1	0	1	1	0	3	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2					
		0.11%	0.00%	0.00%	0.38%	0.00%	0.20%	0.10%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.99%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.20%					
24	7.Политическая партия «Либерально-демократическая партия России»	908	47	8	13	5	59	79	51	72	8	18	15	42	10	49	59	10	13	8	11	11	56	8	61	26	58	9	31	25	31	15					
		8.79%	9.00%	17.78%	4.98%	6.49%	11.64%	7.78%	5.77%	8.67%	8.99%	10.47%	17.44%	6.73%	7.94%	14.24%	7.04%	16.67%	6.28%	7.92%	5.76%	6.51%	11.57%	7.14%	10.39%	16.88%	14.72%	6.47%	8.49%	6.56%	7.75%	9.04%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	457	16	0	9	3	33	77	56	37	11	3	4	14	2	18	30	8	9	0	3	4	26	0	28	1	16	5	13	20	10	1					
		4.42%	3.07%	0.00%	3.45%	3.90%	6.51%	7.59%	6.33%	4.46%	12.36%	1.74%	4.65%	2.24%	1.59%	5.23%	3.58%	13.33%	4.35%	0.00%	1.57%	2.37%	5.37%	0.00%	4.77%	0.65%	4.06%	3.60%	3.56%	5.25%	2.50%	0.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	49	1	0	0	2	2	4	6	8	1	1	0	1	0	2	3	0	1	0	0	1	1	0	6	0	1	2	1	2	2	1					
		0.47%	0.19%	0.00%	0.00%	2.60%	0.39%	0.39%	0.68%	0.96%	1.12%	0.58%	0.00%	0.16%	0.00%	0.58%	0.36%	0.00%	0.48%	0.00%	0.00%	0.59%	0.21%	0.00%	1.02%	0.00%	0.25%	1.44%	0.27%	0.52%	0.50%	0.60%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6265	344	34	149	31	289	566	572	506	52	78	54	451	104	175	533	31	111	74	132	78	234	67	340	78	217	104	249	267	248	97					
		60.65%	65.90%	75.56%	57.09%	40.26%	57.00%	55.76%	64.71%	60.96%	58.43%	45.35%	62.79%	72.28%	82.54%	50.87%	63.60%	51.67%	53.62%	73.27%	69.11%	46.15%	48.35%	59.82%	57.92%	50.65%	55.08%	74.82%	68.22%	70.08%	62.00%	58.43%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	34	1	0	0	0	2	7	5	1	0	0	0	6	1	1	3	0	0	0	0	0	1	0	0	0	0	0	4	1	1	0					
		0.33%	0.19%	0.00%	0.00%	0.00%	0.39%	0.69%	0.57%	0.12%	0.00%	0.00%	0.00%	0.96%	0.79%	0.29%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	1.10%	0.26%	0.25%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
