Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Старомайнская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	2470	155	150	150	105	75	95	125	75	95	107	80	45	50	130	90	50	145	65	65	135	85	65	197	70	66					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2322	155	115	150	105	75	94	125	75	95	107	80	45	47	115	69	50	100	51	65	129	85	65	193	66	66					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	377	28	44	51	20	7	17	15	20	9	17	5	8	6	21	4	0	17	3	3	22	6	14	14	22	4					
14	Число погашенных неиспользованных открепительных удостоверений	148	0	35	0	0	0	1	0	0	0	0	0	0	3	15	21	0	45	14	0	6	0	0	4	4	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	30	10	12	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	247	19	19	9	19	6	7	9	31	5	6	4	7	5	11	1	2	16	4	17	11	1	4	8	20	6					
		2.37%	1.76%	1.56%	0.85%	2.53%	2.14%	4.64%	2.92%	9.54%	1.63%	2.62%	1.37%	4.19%	1.66%	2.67%	0.53%	1.32%	4.97%	1.51%	7.80%	1.47%	0.42%	2.26%	1.38%	4.19%	3.49%					
19	2.Всероссийская политическая партия «Гражданская Сила»	23	5	5	4	1	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	0	1	1	1	0					
		0.22%	0.46%	0.41%	0.38%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.60%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.56%	0.17%	0.21%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	1	1	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0					
		0.08%	0.09%	0.08%	0.00%	0.00%	0.36%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.33%	0.24%	0.00%	0.66%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	681	107	78	71	28	6	9	27	7	14	13	19	9	18	16	9	12	24	34	15	39	15	4	29	59	19					
		6.54%	9.92%	6.41%	6.70%	3.73%	2.14%	5.96%	8.77%	2.15%	4.56%	5.68%	6.51%	5.39%	5.98%	3.88%	4.76%	7.89%	7.45%	12.83%	6.88%	5.21%	6.33%	2.26%	5.00%	12.37%	11.05%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	1	2	3	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0					
		0.11%	0.09%	0.16%	0.28%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	1	3	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0					
		0.10%	0.09%	0.25%	0.09%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.13%	0.84%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	780	107	119	104	32	21	16	33	49	22	10	21	13	17	21	10	6	17	20	13	34	24	8	34	10	19					
		7.49%	9.92%	9.79%	9.82%	4.26%	7.47%	10.60%	10.71%	15.08%	7.17%	4.37%	7.19%	7.78%	5.65%	5.10%	5.29%	3.95%	5.28%	7.55%	5.96%	4.54%	10.13%	4.52%	5.86%	2.10%	11.05%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	894	124	142	136	17	18	2	31	18	38	13	12	4	11	46	22	6	19	34	12	29	17	14	58	55	16					
		8.58%	11.49%	11.68%	12.84%	2.26%	6.41%	1.32%	10.06%	5.54%	12.38%	5.68%	4.11%	2.40%	3.65%	11.17%	11.64%	3.95%	5.90%	12.83%	5.50%	3.87%	7.17%	7.91%	10.00%	11.53%	9.30%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	51	11	8	8	1	0	2	0	1	4	0	2	0	2	0	0	0	0	1	0	2	0	1	5	1	2					
		0.49%	1.02%	0.66%	0.76%	0.13%	0.00%	1.32%	0.00%	0.31%	1.30%	0.00%	0.68%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.27%	0.00%	0.56%	0.86%	0.21%	1.16%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7629	691	831	709	648	227	115	208	214	222	184	230	132	245	317	145	120	241	170	154	629	178	145	443	322	109					
		73.24%	64.04%	68.34%	66.95%	86.28%	80.78%	76.16%	67.53%	65.85%	72.31%	80.35%	78.77%	79.04%	81.40%	76.94%	76.72%	78.95%	74.84%	64.15%	70.64%	83.98%	75.11%	81.92%	76.38%	67.51%	63.37%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	22	3	2	2	2	0	0	0	2	2	0	2	1	1	0	0	0	2	1	0	0	0	0	0	1	1					
		0.21%	0.28%	0.16%	0.19%	0.27%	0.00%	0.00%	0.00%	0.62%	0.65%	0.00%	0.68%	0.60%	0.33%	0.00%	0.00%	0.00%	0.62%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.58%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
