Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Старомайнская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510					
		18.88%	21.57%	21.72%	21.58%	15.23%	16.15%	12.97%	13.15%	15.88%	21.48%	16.38%	21.57%	18.65%	23.36%	17.87%	22.49%	23.70%	13.06%	18.38%	27.27%	17.67%	23.23%	18.43%	11.88%	13.64%	10.75%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1193	167	171	167	22	16	56	75	27	68	15	33	69	38	28	28	12	37	29	19	22	6	26	23	7	32					
		12.65%	16.37%	14.68%	16.31%	14.57%	6.15%	19.11%	11.21%	11.59%	11.97%	8.47%	16.18%	10.55%	17.76%	13.53%	11.24%	8.89%	13.81%	7.11%	12.34%	8.27%	3.87%	11.98%	11.39%	1.99%	17.20%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	63	12	10	10	1	2	3	1	0	0	0	1	1	0	4	6	0	1	5	0	2	2	0	1	0	1					
		0.67%	1.18%	0.86%	0.98%	0.66%	0.77%	1.02%	0.15%	0.00%	0.00%	0.00%	0.49%	0.15%	0.00%	1.93%	2.41%	0.00%	0.37%	1.23%	0.00%	0.75%	1.29%	0.00%	0.50%	0.00%	0.54%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1480	202	219	193	8	36	36	59	27	79	15	21	86	33	25	58	9	20	44	26	38	35	64	26	90	31					
		15.69%	19.80%	18.80%	18.85%	5.30%	13.85%	12.29%	8.82%	11.59%	13.91%	8.47%	10.29%	13.15%	15.42%	12.08%	23.29%	6.67%	7.46%	10.78%	16.88%	14.29%	22.58%	29.49%	12.87%	25.57%	16.67%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	69	10	14	9	1	0	0	1	1	8	1	1	4	1	1	0	0	2	5	0	1	0	3	2	3	1					
		0.73%	0.98%	1.20%	0.88%	0.66%	0.00%	0.00%	0.15%	0.43%	1.41%	0.56%	0.49%	0.61%	0.47%	0.48%	0.00%	0.00%	0.75%	1.23%	0.00%	0.38%	0.00%	1.38%	0.99%	0.85%	0.54%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4691	392	474	408	95	163	154	441	136	280	113	99	359	87	111	99	81	170	246	67	151	71	83	123	190	98					
		49.74%	38.43%	40.69%	39.84%	62.91%	62.69%	52.56%	65.92%	58.37%	49.30%	63.84%	48.53%	54.89%	40.65%	53.62%	39.76%	60.00%	63.43%	60.29%	43.51%	56.77%	45.81%	38.25%	60.89%	53.98%	52.69%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	48	8	6	7	0	1	0	3	2	3	0	1	3	1	1	0	1	0	3	0	1	1	0	1	3	2					
		0.51%	0.78%	0.52%	0.68%	0.00%	0.38%	0.00%	0.45%	0.86%	0.53%	0.00%	0.49%	0.46%	0.47%	0.48%	0.00%	0.74%	0.00%	0.74%	0.00%	0.38%	0.65%	0.00%	0.50%	0.85%	1.08%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
