Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Лоухская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285					
35	"18. ""ЛДПР"""	1411	200	173	76	56	6	204	34	25	151	65	17	47	22	53	134	116	26	6					
		16.60%	17.66%	18.36%	19.43%	14.62%	15.78%	14.70%	15.04%	10.91%	19.61%	18.73%	17.17%	20.43%	12.42%	20.15%	16.28%	15.20%	11.15%	9.37%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	217	41	24	11	16	0	32	3	3	22	9	1	5	4	5	21	17	3	0					
		2.55%	3.62%	2.54%	2.81%	4.17%	0.0%	2.30%	1.32%	1.31%	2.85%	2.59%	1.01%	2.17%	2.25%	1.90%	2.55%	2.22%	1.28%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	3582	432	372	187	189	13	662	120	142	292	133	28	88	74	107	294	306	124	19					
		42.15%	38.16%	39.49%	47.82%	49.34%	34.21%	47.72%	53.09%	62.00%	37.92%	38.32%	28.28%	38.26%	41.80%	40.68%	35.72%	40.10%	53.21%	29.68%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	1	1	3	1	0	6	1	0	3	0	2	1	0	0	0	3	1	0					
		0.27%	0.08%	0.10%	0.76%	0.26%	0.0%	0.43%	0.44%	0.0%	0.38%	0.0%	2.02%	0.43%	0.0%	0.0%	0.0%	0.39%	0.42%	0.0%					
39	"22. ""Развитие предпринимательства"""	8	3	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0					
		0.09%	0.26%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.28%	0.0%	0.43%	0.0%	0.0%	0.12%	0.13%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	869	120	90	15	14	7	121	14	12	101	60	10	27	25	23	101	86	24	19					
		10.22%	10.60%	9.55%	3.83%	3.65%	18.42%	8.72%	6.19%	5.24%	13.11%	17.29%	10.10%	11.73%	14.12%	8.74%	12.27%	11.27%	10.30%	29.68%					
																									
41	Против всех	437	60	43	8	11	2	95	8	4	33	16	7	14	11	15	46	55	7	2					
		5.14%	5.30%	4.56%	2.04%	2.87%	5.26%	6.84%	3.53%	1.74%	4.28%	4.61%	7.07%	6.08%	6.21%	5.70%	5.58%	7.20%	3.00%	3.12%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
