Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Хвойнинская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512					
31	"14. ""Великая Россия - Евразийский Союз"""	12	1	2	0	0	1	0	0	1	0	0	2	1	0	0	1	1	0	0	0	2					
		0.15%	0.09%	0.25%	0.0%	0.0%	0.68%	0.0%	0.0%	0.65%	0.0%	0.0%	0.33%	0.31%	0.0%	0.0%	0.41%	0.34%	0.0%	0.0%	0.0%	0.26%					
32	"15. ""Партия СЛОН"""	6	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0					
		0.07%	0.09%	0.12%	0.12%	0.0%	0.0%	0.0%	1.33%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	397	59	49	51	14	9	3	1	10	3	4	42	5	5	5	6	17	8	36	8	62					
		5.27%	5.34%	6.12%	6.24%	3.33%	6.12%	4.68%	1.33%	6.53%	2.94%	2.79%	7.07%	1.57%	2.87%	3.26%	2.5%	5.80%	3.98%	4.74%	4.06%	8.07%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	2	2	1	1	0	0	0	2	0	0	2	0	0	0	4	0	3	5	0	1					
		0.30%	0.18%	0.25%	0.12%	0.23%	0.0%	0.0%	0.0%	1.30%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	1.66%	0.0%	1.49%	0.65%	0.0%	0.13%					
35	"18. ""ЛДПР"""	996	125	111	117	47	11	8	15	24	17	8	57	11	26	29	36	29	32	112	37	144					
		13.24%	11.33%	13.87%	14.32%	11.19%	7.48%	12.5%	20.0%	15.68%	16.66%	5.59%	9.59%	3.45%	14.94%	18.95%	15.0%	9.89%	15.92%	14.75%	18.78%	18.75%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	244	33	21	22	13	5	2	1	6	0	4	22	11	1	4	7	4	7	35	6	40					
		3.24%	2.99%	2.62%	2.69%	3.09%	3.40%	3.12%	1.33%	3.92%	0.0%	2.79%	3.70%	3.45%	0.57%	2.61%	2.91%	1.36%	3.48%	4.61%	3.04%	5.20%					
37	"20. ""Политическая партия ""Единая Россия"""	3493	540	383	407	231	62	24	34	74	64	73	285	122	44	58	130	133	94	332	90	313					
		46.44%	48.95%	47.87%	49.81%	55.0%	42.17%	37.5%	45.33%	48.36%	62.74%	51.04%	47.97%	38.36%	25.28%	37.90%	54.16%	45.39%	46.76%	43.74%	45.68%	40.75%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	6	4	2	3	0	0	0	1	2	0	1	2	0	0	0	1	1	1	2	1					
		0.35%	0.54%	0.5%	0.24%	0.71%	0.0%	0.0%	0.0%	0.65%	1.96%	0.0%	0.16%	0.62%	0.0%	0.0%	0.0%	0.34%	0.49%	0.13%	1.01%	0.13%					
39	"22. ""Развитие предпринимательства"""	15	3	2	1	4	0	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0					
		0.19%	0.27%	0.25%	0.12%	0.95%	0.0%	0.0%	0.0%	0.0%	1.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.50%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	788	131	90	88	19	16	15	2	10	2	25	66	20	21	15	14	16	19	129	27	63					
		10.47%	11.87%	11.25%	10.77%	4.52%	10.88%	23.43%	2.66%	6.53%	1.96%	17.48%	11.11%	6.28%	12.06%	9.80%	5.83%	5.46%	9.45%	16.99%	13.70%	8.20%					
																											
41	Против всех	184	29	14	17	6	6	4	2	9	1	6	9	3	7	0	7	8	10	17	5	24					
		2.44%	2.62%	1.75%	2.08%	1.42%	4.08%	6.25%	2.66%	5.88%	0.98%	4.19%	1.51%	0.94%	4.02%	0.0%	2.91%	2.73%	4.97%	2.23%	2.53%	3.12%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
