Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Приозерская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №676	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1123	4	33	30	62	34	25	58	60	32	28	20	20	15	11	37	33	89	21	28	25	29	28	30	25	37	25	25	37	27	37	8	31	17	15	20	42	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	581	0	4	11	44	20	12	26	22	19	9	6	9	2	1	26	17	79	6	26	18	29	20	20	17	9	12	8	15	11	15	1	18	4	13	1	18	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	667	9	9	45	19	8	11	10	34	69	23	15	6	4	3	31	18	17	9	19	16	14	17	24	14	25	8	3	11	13	93	10	32	8	3	5	10	2					
14	Число погашенных неиспользованных открепительных удостоверений	542	4	29	19	18	14	13	32	38	13	19	14	11	13	10	11	16	10	15	2	7	0	8	10	8	28	13	17	22	16	22	7	13	13	2	19	24	12					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	6062	6	121	160	390	181	192	419	501	277	129	89	94	54	25	185	142	149	64	130	129	132	163	193	129	214	150	127	248	130	257	38	183	81	61	86	302	131					
		25.77%	25.00%	23.96%	28.17%	26.28%	26.54%	32.60%	31.29%	31.27%	31.62%	25.15%	26.02%	23.86%	23.89%	20.33%	22.81%	18.66%	20.78%	13.20%	24.16%	18.99%	22.22%	27.08%	25.36%	25.44%	24.54%	27.42%	28.29%	33.60%	24.62%	30.41%	24.84%	25.31%	20.66%	17.94%	17.59%	26.84%	21.91%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3833	3	118	98	286	126	84	187	219	122	86	55	74	47	22	123	123	163	78	119	121	89	81	132	93	139	95	77	92	79	101	27	99	73	45	94	157	106					
		16.30%	12.50%	23.37%	17.25%	19.27%	18.48%	14.26%	13.97%	13.67%	13.93%	16.76%	16.08%	18.78%	20.80%	17.89%	15.17%	16.16%	22.73%	16.08%	22.12%	17.82%	14.98%	13.46%	17.35%	18.34%	15.94%	17.37%	17.15%	12.47%	14.96%	11.95%	17.65%	13.69%	18.62%	13.24%	19.22%	13.96%	17.73%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	285	0	4	9	23	9	5	16	11	10	5	4	7	0	1	9	7	12	5	7	9	8	15	4	5	8	8	4	10	3	14	2	6	3	4	8	19	11					
		1.21%	0.00%	0.79%	1.58%	1.55%	1.32%	0.85%	1.19%	0.69%	1.14%	0.97%	1.17%	1.78%	0.00%	0.81%	1.11%	0.92%	1.67%	1.03%	1.30%	1.33%	1.35%	2.49%	0.53%	0.99%	0.92%	1.46%	0.89%	1.36%	0.57%	1.66%	1.31%	0.83%	0.77%	1.18%	1.64%	1.69%	1.84%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3775	9	77	87	235	140	96	221	308	172	99	52	66	26	17	127	129	94	88	67	112	142	81	89	45	126	65	96	140	117	160	32	110	34	53	63	145	55					
		16.05%	37.50%	15.25%	15.32%	15.84%	20.53%	16.30%	16.50%	19.23%	19.63%	19.30%	15.20%	16.75%	11.50%	13.82%	15.66%	16.95%	13.11%	18.14%	12.45%	16.49%	23.91%	13.46%	11.70%	8.88%	14.45%	11.88%	21.38%	18.97%	22.16%	18.93%	20.92%	15.21%	8.67%	15.59%	12.88%	12.89%	9.20%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	937	0	19	24	76	33	23	74	76	34	20	8	11	13	4	25	24	22	18	21	11	20	27	14	12	19	26	9	47	41	78	10	41	10	6	11	14	16					
		3.98%	0.00%	3.76%	4.23%	5.12%	4.84%	3.90%	5.53%	4.74%	3.88%	3.90%	2.34%	2.79%	5.75%	3.25%	3.08%	3.15%	3.07%	3.71%	3.90%	1.62%	3.37%	4.49%	1.84%	2.37%	2.18%	4.75%	2.00%	6.37%	7.77%	9.23%	6.54%	5.67%	2.55%	1.76%	2.25%	1.24%	2.68%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7903	5	148	165	447	164	173	386	454	233	158	122	128	80	51	321	310	255	213	183	275	185	207	313	204	340	185	125	184	135	208	41	262	176	163	196	447	261					
		33.60%	20.83%	29.31%	29.05%	30.12%	24.05%	29.37%	28.83%	28.34%	26.60%	30.80%	35.67%	32.49%	35.40%	41.46%	39.58%	40.74%	35.56%	43.92%	34.01%	40.50%	31.14%	34.39%	41.13%	40.24%	38.99%	33.82%	27.84%	24.93%	25.57%	24.62%	26.80%	36.24%	44.90%	47.94%	40.08%	39.73%	43.65%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	158	1	1	6	10	8	4	7	12	11	4	1	1	0	0	4	6	2	1	1	6	6	6	4	3	6	4	1	7	7	7	1	8	0	1	0	8	3					
		0.67%	4.17%	0.20%	1.06%	0.67%	1.17%	0.68%	0.52%	0.75%	1.26%	0.78%	0.29%	0.25%	0.00%	0.00%	0.49%	0.79%	0.28%	0.21%	0.19%	0.88%	1.01%	0.99%	0.53%	0.59%	0.69%	0.73%	0.22%	0.95%	1.33%	0.83%	0.65%	1.11%	0.00%	0.29%	0.00%	0.71%	0.50%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
