Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Котласская городская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6291	287	212	37	323	307	346	168	206	159	7	307	393	137	299	283	116	138	192	71	219	126	25	72	153	149	222	71	255	347	305	282	21	56					
		20.92%	23.62%	17.31%	15.68%	20.73%	20.67%	20.25%	22.58%	23.02%	21.06%	5.19%	24.31%	23.50%	17.47%	22.70%	21.10%	18.13%	17.67%	21.26%	20.40%	19.91%	19.24%	17.73%	15.79%	20.59%	15.72%	20.71%	15.67%	21.41%	25.67%	23.48%	22.31%	20.19%	19.93%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1090	55	24	5	68	65	88	27	50	28	6	52	69	41	43	69	21	33	34	4	28	20	5	14	30	38	33	4	31	23	44	31	2	5					
		3.63%	4.53%	1.96%	2.12%	4.36%	4.38%	5.15%	3.63%	5.59%	3.71%	4.44%	4.12%	4.13%	5.23%	3.26%	5.15%	3.28%	4.23%	3.77%	1.15%	2.55%	3.05%	3.55%	3.07%	4.04%	4.01%	3.08%	0.88%	2.60%	1.70%	3.39%	2.45%	1.92%	1.78%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8727	331	431	95	453	414	498	166	212	189	63	333	429	218	339	363	179	246	264	111	338	218	35	144	195	280	281	157	375	437	409	385	29	110					
		29.03%	27.24%	35.18%	40.25%	29.08%	27.88%	29.14%	22.31%	23.69%	25.03%	46.67%	26.37%	25.66%	27.81%	25.74%	27.07%	27.97%	31.50%	29.24%	31.90%	30.73%	33.28%	24.82%	31.58%	26.24%	29.54%	26.21%	34.66%	31.49%	32.32%	31.49%	30.46%	27.88%	39.15%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	210	11	4	0	11	14	7	7	9	7	0	7	11	4	11	10	7	4	7	1	10	4	0	4	4	10	7	2	7	8	3	12	2	5					
		0.70%	0.91%	0.33%	0.00%	0.71%	0.94%	0.41%	0.94%	1.01%	0.93%	0.00%	0.55%	0.66%	0.51%	0.84%	0.75%	1.09%	0.51%	0.78%	0.29%	0.91%	0.61%	0.00%	0.88%	0.54%	1.05%	0.65%	0.44%	0.59%	0.59%	0.23%	0.95%	1.92%	1.78%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
