Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Котласская городская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419					
		11.64%	14.91%	10.37%	6.49%	13.36%	11.13%	9.95%	9.03%	8.96%	12.00%	1.38%	15.80%	15.97%	9.19%	13.67%	12.99%	12.31%	11.57%	12.09%	9.17%	7.90%	10.30%	7.22%	7.81%	11.79%	9.18%	11.93%	9.62%	9.48%	14.32%	15.79%	9.30%	2.34%	8.64%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	211	6	3	0	16	12	14	1	17	4	1	11	9	7	4	16	4	5	7	6	4	3	1	8	4	4	7	1	6	6	8	14	0	2					
		0.65%	0.51%	0.23%	0.00%	1.04%	0.81%	0.92%	0.17%	1.38%	0.47%	0.69%	0.73%	0.55%	1.04%	0.30%	1.22%	0.51%	0.48%	0.85%	1.10%	0.39%	0.42%	0.56%	1.52%	0.47%	0.39%	0.59%	0.19%	0.44%	0.41%	0.54%	0.90%	0.00%	0.56%					
23	6.Политическая партия «Партия социальной справедливости»	91	5	2	1	3	6	3	3	3	4	0	2	4	0	0	6	2	5	1	3	2	1	1	0	3	6	6	1	8	2	1	6	1	0					
		0.28%	0.43%	0.15%	0.32%	0.19%	0.41%	0.20%	0.50%	0.24%	0.47%	0.00%	0.13%	0.25%	0.00%	0.00%	0.46%	0.26%	0.48%	0.12%	0.55%	0.20%	0.14%	0.56%	0.00%	0.35%	0.58%	0.51%	0.19%	0.58%	0.14%	0.07%	0.39%	0.78%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3262	114	140	21	133	153	145	81	126	68	57	141	138	64	143	137	107	101	86	71	101	75	18	51	88	110	121	60	128	122	130	183	19	30					
		10.12%	9.71%	10.67%	6.82%	8.63%	10.38%	9.49%	13.55%	10.26%	7.93%	39.31%	9.32%	8.51%	9.48%	10.57%	10.41%	13.72%	9.66%	10.40%	13.03%	9.97%	10.58%	10.00%	9.71%	10.27%	10.63%	10.24%	11.54%	9.33%	8.24%	8.70%	11.81%	14.84%	8.36%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3229	151	142	10	208	181	183	73	135	108	5	164	164	76	137	111	62	102	75	33	89	47	20	50	113	101	162	30	116	110	115	117	7	32					
		10.01%	12.86%	10.82%	3.25%	13.49%	12.28%	11.98%	12.21%	10.99%	12.59%	3.45%	10.84%	10.11%	11.26%	10.13%	8.43%	7.95%	9.75%	9.07%	6.06%	8.79%	6.63%	11.11%	9.52%	13.19%	9.76%	13.71%	5.77%	8.45%	7.43%	7.69%	7.55%	5.47%	8.91%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	223	12	8	1	12	4	14	1	14	11	0	15	11	9	9	11	8	7	2	2	8	3	0	4	4	7	8	3	6	6	10	10	0	3					
		0.69%	1.02%	0.61%	0.32%	0.78%	0.27%	0.92%	0.17%	1.14%	1.28%	0.00%	0.99%	0.68%	1.33%	0.67%	0.84%	1.03%	0.67%	0.24%	0.37%	0.79%	0.42%	0.00%	0.76%	0.47%	0.68%	0.68%	0.58%	0.44%	0.41%	0.67%	0.65%	0.00%	0.84%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18978	613	773	234	853	850	875	352	706	466	73	806	881	406	769	755	445	624	479	353	659	465	121	339	476	637	647	333	884	908	906	971	86	233					
		58.85%	52.21%	58.92%	75.97%	55.32%	57.67%	57.26%	58.86%	57.49%	54.31%	50.34%	53.27%	54.32%	60.15%	56.84%	57.37%	57.05%	59.66%	57.92%	64.77%	65.05%	65.59%	67.22%	64.57%	55.54%	61.55%	54.74%	64.04%	64.43%	61.35%	60.60%	62.69%	67.19%	64.90%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	457	19	8	3	27	17	49	4	24	19	1	26	32	13	23	21	8	12	12	5	9	6	1	7	16	22	14	4	7	8	15	20	1	4					
		1.42%	1.62%	0.61%	0.97%	1.75%	1.15%	3.21%	0.67%	1.95%	2.21%	0.69%	1.72%	1.97%	1.93%	1.70%	1.60%	1.03%	1.15%	1.45%	0.92%	0.89%	0.85%	0.56%	1.33%	1.87%	2.13%	1.18%	0.77%	0.51%	0.54%	1.00%	1.29%	0.78%	1.11%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
