Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Можгинская городская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823					
		21.19%	20.61%	21.96%	21.16%	19.93%	25.81%	19.82%	23.11%	22.63%	18.96%	21.74%	19.02%	21.82%	21.07%	21.20%	21.66%	17.27%	20.87%	23.02%	22.60%	21.09%	22.03%	19.50%	12.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	394	8	11	22	15	17	11	14	11	19	21	14	18	20	17	25	10	16	29	22	28	27	18	1					
		1.97%	1.06%	1.63%	1.80%	1.26%	2.28%	1.64%	1.70%	1.21%	2.06%	2.26%	1.57%	2.64%	2.38%	2.21%	3.59%	1.45%	1.93%	2.47%	1.87%	2.49%	2.41%	1.66%	1.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8071	277	251	511	520	293	278	331	405	410	376	346	285	344	273	273	286	303	472	465	443	416	467	46					
		40.32%	36.59%	37.24%	41.92%	43.55%	39.38%	41.43%	40.27%	44.70%	44.42%	40.47%	38.70%	41.73%	40.95%	35.50%	39.17%	41.51%	36.55%	40.24%	39.51%	39.41%	37.11%	43.16%	46.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	134	13	3	9	7	4	4	5	5	7	2	9	3	4	6	6	1	9	4	4	11	8	10	0					
		0.67%	1.72%	0.45%	0.74%	0.59%	0.54%	0.60%	0.61%	0.55%	0.76%	0.22%	1.01%	0.44%	0.48%	0.78%	0.86%	0.15%	1.09%	0.34%	0.34%	0.98%	0.71%	0.92%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
