Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Нефтегорская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342					
		2.12%	1.60%	1.56%	0.90%	0.93%	3.01%	2.25%	2.29%	1.07%	1.34%	3.20%	1.75%	2.28%	1.40%	4.16%	0.0%	2.33%	1.68%	2.52%	2.73%	2.47%	1.67%					
37	"20. ""Политическая партия ""Единая Россия"""	3988	198	140	32	158	41	114	80	28	126	171	210	236	13	31	37	396	408	469	391	338	371					
		31.40%	39.67%	31.39%	29.09%	29.69%	24.69%	32.11%	22.92%	30.10%	42.42%	39.13%	26.38%	29.91%	18.30%	21.52%	52.11%	30.81%	32.79%	33.78%	30.54%	27.86%	32.68%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	3	1	0	0	0	0	0	0	0	0	2	3	0	1	0	5	4	4	1	3	2					
		0.22%	0.60%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.38%	0.0%	0.69%	0.0%	0.38%	0.32%	0.28%	0.07%	0.24%	0.17%					
39	"22. ""Развитие предпринимательства"""	57	0	0	1	1	0	1	2	0	1	0	8	2	0	0	0	7	9	11	1	5	8					
		0.44%	0.0%	0.0%	0.90%	0.18%	0.0%	0.28%	0.57%	0.0%	0.33%	0.0%	1.00%	0.25%	0.0%	0.0%	0.0%	0.54%	0.72%	0.79%	0.07%	0.41%	0.70%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2464	95	96	30	90	34	69	88	21	47	85	219	208	15	51	9	234	203	245	216	227	182					
		19.40%	19.03%	21.52%	27.27%	16.91%	20.48%	19.43%	25.21%	22.58%	15.82%	19.45%	27.51%	26.36%	21.12%	35.41%	12.67%	18.21%	16.31%	17.65%	16.87%	18.71%	16.03%					
																												
41	Против всех	602	12	13	3	21	2	21	11	3	19	13	35	52	3	6	4	84	60	59	69	57	55					
		4.74%	2.40%	2.91%	2.72%	3.94%	1.20%	5.91%	3.15%	3.22%	6.39%	2.97%	4.39%	6.59%	4.22%	4.16%	5.63%	6.53%	4.82%	4.25%	5.39%	4.69%	4.84%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
