Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Волоконовская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	503	14	22	20	27	14	28	28	22	2	5	7	5	17	11	10	0	4	34	22	7	6	34	22	0	4	10	12	2	6	21	6	9	7	12	20	12	4	5	12					
		2.19%	2.48%	1.55%	1.64%	1.61%	1.46%	2.47%	3.67%	2.29%	0.38%	1.78%	1.81%	2.31%	3.10%	2.43%	1.53%	0.00%	2.19%	5.23%	11.52%	2.12%	3.43%	2.40%	1.56%	0.00%	1.77%	1.45%	4.21%	0.65%	1.82%	3.24%	1.60%	1.19%	2.52%	2.34%	3.57%	3.05%	1.49%	2.60%	2.18%					
19	2.Всероссийская политическая партия «Гражданская Сила»	52	0	3	8	4	2	4	10	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	4	0	0	3	1	0	1	1	0	0	0	0	3	2	0	0	1					
		0.23%	0.00%	0.21%	0.66%	0.24%	0.21%	0.35%	1.31%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.28%	0.00%	0.00%	0.44%	0.35%	0.00%	0.30%	0.15%	0.00%	0.00%	0.00%	0.00%	0.53%	0.51%	0.00%	0.00%	0.18%					
20	3.Политическая партия «Демократическая партия России»	28	2	2	1	2	1	2	3	0	0	0	0	0	0	1	0	0	0	4	0	0	0	3	1	0	0	0	0	0	0	0	0	0	3	1	0	1	0	1	0					
		0.12%	0.35%	0.14%	0.08%	0.12%	0.10%	0.18%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.21%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.08%	0.20%	0.00%	0.25%	0.00%	0.52%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3519	75	276	261	308	135	216	140	185	58	17	48	31	53	94	113	10	21	116	18	21	18	176	247	10	39	111	43	44	48	73	23	50	32	120	91	70	19	28	81					
		15.33%	13.30%	19.40%	21.43%	18.42%	14.08%	19.05%	18.37%	19.25%	10.90%	6.05%	12.44%	14.35%	9.65%	20.75%	17.28%	7.04%	11.48%	17.85%	9.42%	6.36%	10.29%	12.40%	17.49%	3.11%	17.26%	16.11%	15.09%	14.38%	14.55%	11.27%	6.15%	6.61%	11.51%	23.44%	16.22%	17.77%	7.06%	14.58%	14.73%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	50	0	5	0	6	5	6	1	3	0	0	0	2	0	1	4	0	0	0	0	0	0	3	9	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0					
		0.22%	0.00%	0.35%	0.00%	0.36%	0.52%	0.53%	0.13%	0.31%	0.00%	0.00%	0.00%	0.93%	0.00%	0.22%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.15%	0.00%	0.13%	0.00%	0.00%	0.18%	0.00%	0.37%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	50	2	1	1	3	2	0	0	1	1	1	0	0	0	1	0	1	0	31	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0					
		0.22%	0.35%	0.07%	0.08%	0.18%	0.21%	0.00%	0.00%	0.10%	0.19%	0.36%	0.00%	0.00%	0.00%	0.22%	0.00%	0.70%	0.00%	4.77%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.52%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1665	35	149	118	92	114	104	64	73	30	8	18	15	46	41	41	7	4	28	4	12	13	135	141	15	6	41	19	21	27	35	16	24	12	20	43	30	12	13	39					
		7.25%	6.21%	10.47%	9.69%	5.50%	11.89%	9.17%	8.40%	7.60%	5.64%	2.85%	4.66%	6.94%	8.38%	9.05%	6.27%	4.93%	2.19%	4.31%	2.09%	3.64%	7.43%	9.51%	9.99%	4.66%	2.65%	5.95%	6.67%	6.86%	8.18%	5.40%	4.28%	3.17%	4.32%	3.91%	7.66%	7.61%	4.46%	6.77%	7.09%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	839	20	83	52	43	48	48	39	41	8	6	15	1	23	26	37	0	2	0	10	8	2	46	33	9	3	32	15	7	10	15	7	18	1	21	38	21	18	4	29					
		3.65%	3.55%	5.83%	4.27%	2.57%	5.01%	4.23%	5.12%	4.27%	1.50%	2.14%	3.89%	0.46%	4.19%	5.74%	5.66%	0.00%	1.09%	0.00%	5.24%	2.42%	1.14%	3.24%	2.34%	2.80%	1.33%	4.64%	5.26%	2.29%	3.03%	2.31%	1.87%	2.38%	0.36%	4.10%	6.77%	5.33%	6.69%	2.08%	5.27%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	133	0	12	7	9	15	5	4	5	7	0	1	0	3	2	4	1	0	0	4	1	1	7	11	1	1	6	2	2	1	2	0	0	0	5	2	5	4	1	2					
		0.58%	0.00%	0.84%	0.57%	0.54%	1.56%	0.44%	0.52%	0.52%	1.32%	0.00%	0.26%	0.00%	0.55%	0.44%	0.61%	0.70%	0.00%	0.00%	2.09%	0.30%	0.57%	0.49%	0.78%	0.31%	0.44%	0.87%	0.70%	0.65%	0.30%	0.31%	0.00%	0.00%	0.00%	0.98%	0.36%	1.27%	1.49%	0.52%	0.36%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15723	411	853	731	1161	613	708	454	617	416	235	270	160	398	271	427	123	148	420	129	277	132	996	928	266	173	477	192	228	229	495	319	600	216	322	354	250	207	136	381					
		68.48%	72.87%	59.94%	60.02%	69.44%	63.92%	62.43%	59.58%	64.20%	78.20%	83.63%	69.95%	74.07%	72.50%	59.82%	65.29%	86.62%	80.87%	64.62%	67.54%	83.94%	75.43%	70.19%	65.72%	82.61%	76.55%	69.23%	67.37%	74.51%	69.39%	76.39%	85.29%	79.26%	77.70%	62.89%	63.10%	63.45%	76.95%	70.83%	69.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	68	0	4	5	8	1	2	2	4	0	2	1	0	5	2	5	0	1	0	0	0	3	3	5	1	0	2	0	0	4	3	0	0	0	0	3	0	0	0	2					
		0.30%	0.00%	0.28%	0.41%	0.48%	0.10%	0.18%	0.26%	0.42%	0.00%	0.71%	0.26%	0.00%	0.91%	0.44%	0.76%	0.00%	0.55%	0.00%	0.00%	0.00%	1.71%	0.21%	0.35%	0.31%	0.00%	0.29%	0.00%	0.00%	1.21%	0.46%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.36%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
