Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Волоконовская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1590	32	127	49	97	72	94	69	84	26	14	31	15	32	35	56	2	2	18	5	9	141	129	11	4	86	22	15	33	49	16	53	8	17	44	34	18	9	32					
		6.60%	5.00%	8.25%	3.96%	6.07%	7.35%	7.52%	7.69%	8.55%	5.11%	5.13%	7.89%	7.01%	5.16%	7.00%	8.10%	1.32%	1.28%	2.05%	2.84%	3.02%	8.28%	7.01%	3.50%	2.00%	12.89%	7.12%	4.92%	9.79%	8.18%	4.78%	7.71%	3.10%	3.39%	7.50%	8.52%	6.79%	4.46%	5.43%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1996	57	181	119	146	134	116	76	103	35	8	25	13	19	37	36	8	10	26	4	10	165	194	10	10	60	23	28	36	53	13	37	11	10	41	31	16	13	82					
		8.29%	8.91%	11.76%	9.63%	9.13%	13.69%	9.28%	8.47%	10.49%	6.88%	2.93%	6.36%	6.07%	3.06%	7.40%	5.21%	5.30%	6.41%	2.96%	2.27%	3.36%	9.69%	10.55%	3.18%	5.00%	8.99%	7.44%	9.18%	10.68%	8.85%	3.88%	5.39%	4.26%	1.99%	6.98%	7.77%	6.04%	6.44%	13.92%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	147	0	16	8	8	9	8	3	10	4	3	0	1	0	5	6	0	2	2	0	0	10	23	1	0	4	1	2	3	3	0	3	1	1	1	1	2	1	5					
		0.61%	0.00%	1.04%	0.65%	0.50%	0.92%	0.64%	0.33%	1.02%	0.79%	1.10%	0.00%	0.47%	0.00%	1.00%	0.87%	0.00%	1.28%	0.23%	0.00%	0.00%	0.59%	1.25%	0.32%	0.00%	0.60%	0.32%	0.66%	0.89%	0.50%	0.00%	0.44%	0.39%	0.20%	0.17%	0.25%	0.75%	0.50%	0.85%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4298	105	387	290	338	220	251	178	245	71	31	49	28	63	82	92	17	19	72	6	23	291	300	22	16	137	36	47	63	100	29	104	46	128	142	81	46	26	117					
		17.85%	16.41%	25.15%	23.46%	21.14%	22.47%	20.08%	19.84%	24.95%	13.95%	11.36%	12.47%	13.08%	10.16%	16.40%	13.31%	11.26%	12.18%	8.21%	3.41%	7.72%	17.09%	16.31%	7.01%	8.00%	20.54%	11.65%	15.41%	18.69%	16.69%	8.66%	15.14%	17.83%	25.55%	24.19%	20.30%	17.36%	12.87%	19.86%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	159	1	17	5	12	9	12	3	15	6	2	1	4	4	1	4	1	0	0	0	0	12	17	0	0	4	2	1	1	6	1	3	1	7	6	0	0	0	1					
		0.66%	0.16%	1.10%	0.40%	0.75%	0.92%	0.96%	0.33%	1.53%	1.18%	0.73%	0.25%	1.87%	0.65%	0.20%	0.58%	0.66%	0.00%	0.00%	0.00%	0.00%	0.70%	0.92%	0.00%	0.00%	0.60%	0.65%	0.33%	0.30%	1.00%	0.30%	0.44%	0.39%	1.40%	1.02%	0.00%	0.00%	0.00%	0.17%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	15367	436	788	758	977	523	763	557	509	319	205	269	152	457	333	484	123	105	745	161	241	1055	1160	240	156	353	221	208	197	376	274	478	188	310	347	237	171	150	341					
		63.83%	68.13%	51.20%	61.33%	61.10%	53.42%	61.04%	62.10%	51.83%	62.67%	75.09%	68.45%	71.03%	73.71%	66.60%	70.04%	81.46%	67.31%	84.95%	91.48%	80.87%	61.95%	63.08%	76.43%	78.00%	52.92%	71.52%	68.20%	58.46%	62.77%	81.79%	69.58%	72.87%	61.88%	59.11%	59.40%	64.53%	74.26%	57.89%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	63	1	2	1	6	4	2	1	4	4	1	5	0	1	0	1	0	0	2	0	0	3	4	0	0	4	1	1	1	3	0	1	2	1	3	2	1	0	1					
		0.26%	0.16%	0.13%	0.08%	0.38%	0.41%	0.16%	0.11%	0.41%	0.79%	0.37%	1.27%	0.00%	0.16%	0.00%	0.14%	0.00%	0.00%	0.23%	0.00%	0.00%	0.18%	0.22%	0.00%	0.00%	0.60%	0.32%	0.33%	0.30%	0.50%	0.00%	0.15%	0.78%	0.20%	0.51%	0.50%	0.38%	0.00%	0.17%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
