Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Питерская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	70	0	10	0	10	4	1	9	3	3	0	2	2	7	8	0	1	2	0	5	0	1	2					
		0.56%	0.0%	0.47%	0.0%	1.22%	0.59%	0.54%	1.38%	0.70%	0.54%	0.0%	0.26%	1.29%	0.73%	1.21%	0.0%	1.04%	0.39%	0.0%	0.96%	0.0%	0.33%	0.51%					
37	"20. ""Политическая партия ""Единая Россия"""	9132	1411	1327	552	565	489	123	515	296	451	41	617	119	669	469	86	83	398	102	260	117	203	239					
		73.51%	86.40%	62.47%	88.17%	69.24%	72.23%	67.58%	79.47%	69.15%	82.29%	91.11%	82.37%	76.77%	69.97%	70.95%	73.50%	86.45%	77.73%	95.32%	50.29%	86.66%	67.89%	61.12%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	0	1	0	2	2	0	1	2	1	0	0	0	2	0	0	0	0	0	1	1	0	0					
		0.10%	0.0%	0.04%	0.0%	0.24%	0.29%	0.0%	0.15%	0.46%	0.18%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.74%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	16	2	7	1	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0					
		0.12%	0.12%	0.32%	0.15%	0.0%	0.14%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1317	139	287	62	111	65	30	42	28	25	0	60	4	192	53	12	4	66	1	64	4	30	38					
		10.60%	8.51%	13.51%	9.90%	13.60%	9.60%	16.48%	6.48%	6.54%	4.56%	0.0%	8.01%	2.58%	20.08%	8.01%	10.25%	4.16%	12.89%	0.93%	12.37%	2.96%	10.03%	9.71%					
																													
41	Против всех	174	11	57	1	10	13	1	1	9	8	0	11	4	2	9	1	2	7	0	20	1	0	6					
		1.40%	0.67%	2.68%	0.15%	1.22%	1.92%	0.54%	0.15%	2.10%	1.45%	0.0%	1.46%	2.58%	0.20%	1.36%	0.85%	2.08%	1.36%	0.0%	3.86%	0.74%	0.0%	1.53%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
