Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Знаменская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105					
		0.70%	0.00%	0.32%	1.40%	0.00%	0.64%	0.72%	0.54%	0.32%	0.73%	0.00%	0.00%	0.98%	0.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.44%	7.25%	1.04%	1.22%	0.92%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
