Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Поспелихинская 																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284					
		0.09%	0.08%	0.0%	0.0%	0.14%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.22%	0.12%	0.44%	0.0%	0.14%	0.34%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	633	60	50	62	65	62	47	15	47	27	3	30	3	23	0	25	29	11	13	41	16	4					
		4.90%	5.11%	4.54%	5.80%	4.84%	5.74%	5.88%	5.47%	5.47%	4.44%	2.52%	5.70%	2.65%	4.38%	0.0%	5.72%	3.71%	2.47%	3.81%	5.81%	5.51%	1.76%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	2	3	0	1	2	3	1	1	0	0	0	0	3	0	1	3	0	1	0	0	0					
		0.16%	0.17%	0.27%	0.0%	0.07%	0.18%	0.37%	0.36%	0.11%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.22%	0.38%	0.0%	0.29%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1857	159	205	150	253	168	118	33	109	67	36	54	18	72	17	61	57	42	46	126	48	18					
		14.38%	13.56%	18.65%	14.04%	18.85%	15.55%	14.76%	12.04%	12.68%	11.01%	30.25%	10.26%	15.92%	13.74%	16.03%	13.95%	7.30%	9.43%	13.48%	17.87%	16.55%	7.96%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	244	24	18	39	23	23	11	5	15	5	1	12	0	11	1	10	6	11	1	11	10	7					
		1.88%	2.04%	1.63%	3.65%	1.71%	2.12%	1.37%	1.82%	1.74%	0.82%	0.84%	2.28%	0.0%	2.09%	0.94%	2.28%	0.76%	2.47%	0.29%	1.56%	3.44%	3.09%					
37	"20. ""Политическая партия ""Единая Россия"""	3894	378	304	305	444	325	267	55	291	142	25	88	22	149	30	176	240	205	108	203	89	48					
		30.15%	32.25%	27.66%	28.55%	33.08%	30.09%	33.41%	20.07%	33.87%	23.35%	21.00%	16.73%	19.46%	28.43%	28.30%	40.27%	30.76%	46.06%	31.67%	28.79%	30.68%	21.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	4	3	3	2	2	2	0	1	1	1	1	0	2	1	1	4	0	1	0	0	0					
		0.22%	0.34%	0.27%	0.28%	0.14%	0.18%	0.25%	0.0%	0.11%	0.16%	0.84%	0.19%	0.0%	0.38%	0.94%	0.22%	0.51%	0.0%	0.29%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	39	3	4	4	5	4	3	0	0	0	1	2	0	2	2	2	3	1	0	0	1	2					
		0.30%	0.25%	0.36%	0.37%	0.37%	0.37%	0.37%	0.0%	0.0%	0.0%	0.84%	0.38%	0.0%	0.38%	1.88%	0.45%	0.38%	0.22%	0.0%	0.0%	0.34%	0.88%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3426	379	309	293	348	305	154	52	183	248	34	186	30	129	29	97	263	80	62	93	72	80					
		26.53%	32.33%	28.11%	27.43%	25.93%	28.24%	19.27%	18.97%	21.30%	40.78%	28.57%	35.36%	26.54%	24.61%	27.35%	22.19%	33.71%	17.97%	18.18%	13.19%	24.82%	35.39%					
																												
41	Против всех	366	31	39	36	41	40	29	8	23	11	1	12	4	10	2	14	24	9	12	9	6	5					
		2.83%	2.64%	3.54%	3.37%	3.05%	3.70%	3.62%	2.91%	2.67%	1.80%	0.84%	2.28%	3.53%	1.90%	1.88%	3.20%	3.07%	2.02%	3.51%	1.27%	2.06%	2.21%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
