Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Суражская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	290	10	15	15	15	15	15	15	15	5	5	5	5	10	5	5	5	5	5	5	5	5	10	5	5	10	5	10	5	10	10	5	5	5	10	5	5	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	62	6	6	14	11	2	6	5	2	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	57	1	9	1	1	1	2	2	0	1	2	3	0	3	1	1	0	0	0	3	1	0	3	0	0	1	1	2	2	4	2	1	2	1	3	2	1	0					
14	Число погашенных открепительных удостоверений	228	4	9	1	4	13	9	10	13	5	5	5	5	7	5	5	5	5	5	5	5	5	7	5	5	10	5	10	5	10	8	5	5	5	10	4	4	0					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	123	3	5	5	4	6	9	10	6	0	5	1	6	5	3	1	5	0	3	1	2	2	0	2	2	2	0	6	2	5	3	4	0	4	3	7	0	1					
		1.03%	0.47%	0.78%	0.74%	0.60%	1.10%	1.46%	1.78%	0.88%	0.0%	3.90%	0.82%	2.52%	1.40%	1.42%	0.80%	1.95%	0.0%	0.86%	0.38%	0.86%	1.33%	0.0%	1.04%	1.62%	0.62%	0.0%	2.01%	0.93%	1.31%	0.61%	1.47%	0.0%	1.23%	0.78%	2.88%	0.0%	1.03%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	98	9	10	7	11	9	5	4	7	0	1	0	1	5	1	1	1	0	1	2	2	0	1	1	0	0	0	2	0	0	5	2	0	2	3	1	2	2					
		0.82%	1.41%	1.57%	1.04%	1.66%	1.65%	0.81%	0.71%	1.03%	0.0%	0.78%	0.0%	0.42%	1.40%	0.47%	0.80%	0.39%	0.0%	0.28%	0.77%	0.86%	0.0%	0.36%	0.52%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	1.03%	0.73%	0.0%	0.61%	0.78%	0.41%	0.74%	2.06%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	225	14	13	11	10	8	3	6	10	0	6	0	2	10	1	4	6	9	8	10	12	0	5	2	7	4	0	6	5	4	12	5	0	16	14	2	0	0					
		1.89%	2.20%	2.05%	1.64%	1.51%	1.46%	0.48%	1.06%	1.47%	0.0%	4.68%	0.0%	0.84%	2.80%	0.47%	3.22%	2.34%	4.94%	2.31%	3.86%	5.19%	0.0%	1.81%	1.04%	5.69%	1.25%	0.0%	2.01%	2.32%	1.04%	2.47%	1.84%	0.0%	4.95%	3.67%	0.82%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	136	13	8	18	13	7	11	8	8	2	1	1	3	2	2	0	0	1	0	2	2	2	3	2	0	0	0	1	2	0	9	9	0	0	2	4	0	0					
		1.14%	2.04%	1.26%	2.69%	1.96%	1.28%	1.79%	1.42%	1.18%	2.5%	0.78%	0.82%	1.26%	0.56%	0.94%	0.0%	0.0%	0.54%	0.0%	0.77%	0.86%	1.33%	1.09%	1.04%	0.0%	0.0%	0.0%	0.33%	0.93%	0.0%	1.85%	3.32%	0.0%	0.0%	0.52%	1.64%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	63	2	5	1	2	10	1	3	1	1	0	1	2	1	2	4	1	0	5	0	0	0	0	1	0	1	0	4	1	0	1	1	0	3	2	1	6	0					
		0.53%	0.31%	0.78%	0.14%	0.30%	1.83%	0.16%	0.53%	0.14%	1.25%	0.0%	0.82%	0.84%	0.28%	0.94%	3.22%	0.39%	0.0%	1.44%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.31%	0.0%	1.34%	0.46%	0.0%	0.20%	0.36%	0.0%	0.92%	0.52%	0.41%	2.24%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	0	3	2	1	0	3	0	0	0	1	1	0	0	2	2	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0					
		0.16%	0.0%	0.47%	0.29%	0.15%	0.0%	0.48%	0.0%	0.0%	0.0%	0.78%	0.82%	0.0%	0.0%	0.94%	1.61%	0.39%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	27	1	0	1	1	2	4	2	3	0	0	0	0	2	0	1	1	0	0	2	1	0	1	0	0	0	0	2	0	0	1	1	0	0	0	1	0	0					
		0.22%	0.15%	0.0%	0.14%	0.15%	0.36%	0.65%	0.35%	0.44%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.80%	0.39%	0.0%	0.0%	0.77%	0.43%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.20%	0.36%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	17	1	3	0	0	2	2	1	1	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0					
		0.14%	0.15%	0.47%	0.0%	0.0%	0.36%	0.32%	0.17%	0.14%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.36%	0.0%	0.81%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	1	2	0	3	0	1	1	2	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0					
		0.16%	0.15%	0.31%	0.0%	0.45%	0.0%	0.16%	0.17%	0.29%	1.25%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.43%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.39%	0.26%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	506	15	20	18	18	15	16	13	24	1	3	7	19	11	7	2	21	4	16	37	14	5	9	11	3	13	3	26	14	20	14	32	6	14	23	16	11	5					
		4.26%	2.35%	3.15%	2.69%	2.72%	2.75%	2.61%	2.31%	3.54%	1.25%	2.34%	5.78%	7.98%	3.08%	3.31%	1.61%	8.20%	2.19%	4.62%	14.28%	6.06%	3.33%	3.27%	5.72%	2.43%	4.07%	3.57%	8.72%	6.51%	5.24%	2.88%	11.80%	2.73%	4.33%	6.03%	6.58%	4.11%	5.15%					
28	"11. ""Истинные патриоты России"""	6	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.15%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	167	7	8	11	15	7	6	11	5	2	2	2	2	6	3	2	4	0	3	8	3	3	2	5	1	1	0	15	0	3	9	0	0	2	8	4	7	0					
		1.40%	1.10%	1.26%	1.64%	2.27%	1.28%	0.97%	1.96%	0.73%	2.5%	1.56%	1.65%	0.84%	1.68%	1.42%	1.61%	1.56%	0.0%	0.86%	3.08%	1.29%	2.0%	0.72%	2.60%	0.81%	0.31%	0.0%	5.03%	0.0%	0.78%	1.85%	0.0%	0.0%	0.61%	2.09%	1.64%	2.62%	0.0%					
30	"13. ""Демократическая партия России"""	29	0	4	2	0	1	0	0	2	0	0	2	2	1	0	0	0	0	0	2	0	0	1	2	0	1	0	1	0	0	2	1	0	2	0	1	2	0					
		0.24%	0.0%	0.63%	0.29%	0.0%	0.18%	0.0%	0.0%	0.29%	0.0%	0.0%	1.65%	0.84%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.36%	1.04%	0.0%	0.31%	0.0%	0.33%	0.0%	0.0%	0.41%	0.36%	0.0%	0.61%	0.0%	0.41%	0.74%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	4	0	0	0	1	2	0	3	1	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	1	0	0	1	1	2	0	0	0	0	0	0	0					
		0.18%	0.62%	0.0%	0.0%	0.0%	0.18%	0.32%	0.0%	0.44%	1.25%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.46%	0.26%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	15	0	0	0	2	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	1	0	0	2	1	1	0	0					
		0.12%	0.0%	0.0%	0.0%	0.30%	0.0%	0.32%	0.0%	0.0%	1.25%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.31%	0.0%	0.0%	0.93%	0.0%	0.20%	0.0%	0.0%	0.61%	0.26%	0.41%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	548	33	38	47	45	29	46	39	48	6	3	2	8	12	7	3	6	2	14	9	4	2	9	8	2	7	1	20	5	24	6	6	0	6	32	4	7	8					
		4.62%	5.18%	5.99%	7.02%	6.81%	5.32%	7.50%	6.95%	7.09%	7.5%	2.34%	1.65%	3.36%	3.36%	3.31%	2.41%	2.34%	1.09%	4.04%	3.47%	1.73%	1.33%	3.27%	4.16%	1.62%	2.19%	1.19%	6.71%	2.32%	6.29%	1.23%	2.21%	0.0%	1.85%	8.39%	1.64%	2.62%	8.24%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	2	0	1	3	1	5	0	3	1	0	0	2	1	3	0	1	0	0	0	0	0	0	0	1	1	0	1	3	2	2	1	0	1	1	2	13	2					
		0.44%	0.31%	0.0%	0.14%	0.45%	0.18%	0.81%	0.0%	0.44%	1.25%	0.0%	0.0%	0.84%	0.28%	1.42%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.31%	0.0%	0.33%	1.39%	0.52%	0.41%	0.36%	0.0%	0.30%	0.26%	0.82%	4.86%	2.06%					
35	"18. ""ЛДПР"""	1535	98	70	111	89	71	83	83	101	11	19	19	32	49	48	32	30	19	39	16	22	16	24	34	7	26	5	55	18	28	84	27	16	47	58	24	13	11					
		12.95%	15.40%	11.04%	16.59%	13.48%	13.02%	13.53%	14.79%	14.91%	13.75%	14.84%	15.70%	13.44%	13.72%	22.74%	25.80%	11.71%	10.43%	11.27%	6.17%	9.52%	10.66%	8.72%	17.70%	5.69%	8.15%	5.95%	18.45%	8.37%	7.34%	17.31%	9.96%	7.30%	14.55%	15.22%	9.87%	4.86%	11.34%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	296	17	13	25	21	15	13	17	12	4	3	5	4	9	2	10	5	0	10	5	5	1	9	2	5	4	3	4	7	7	12	8	3	6	15	6	8	1					
		2.49%	2.67%	2.05%	3.73%	3.18%	2.75%	2.12%	3.03%	1.77%	5.0%	2.34%	4.13%	1.68%	2.52%	0.94%	8.06%	1.95%	0.0%	2.89%	1.93%	2.16%	0.66%	3.27%	1.04%	4.06%	1.25%	3.57%	1.34%	3.25%	1.83%	2.47%	2.95%	1.36%	1.85%	3.93%	2.46%	2.99%	1.03%					
37	"20. ""Политическая партия ""Единая Россия"""	4133	246	235	235	234	219	211	205	272	15	42	37	111	123	72	37	84	36	144	76	42	39	140	48	63	67	12	91	68	117	178	85	146	102	124	97	56	24					
		34.87%	38.67%	37.06%	35.12%	35.45%	40.18%	34.42%	36.54%	40.17%	18.75%	32.81%	30.57%	46.63%	34.45%	34.12%	29.83%	32.81%	19.78%	41.61%	29.34%	18.18%	26.0%	50.90%	25.0%	51.21%	21.00%	14.28%	30.53%	31.62%	30.70%	36.70%	31.36%	66.66%	31.57%	32.54%	39.91%	20.97%	24.74%					
38	"21. ""Российская Конституционно-демократическая партия"""	42	6	0	0	2	2	0	1	1	1	0	0	0	3	1	1	0	0	0	1	0	0	2	1	0	0	0	1	2	3	1	3	2	0	3	4	0	1					
		0.35%	0.94%	0.0%	0.0%	0.30%	0.36%	0.0%	0.17%	0.14%	1.25%	0.0%	0.0%	0.0%	0.84%	0.47%	0.80%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.72%	0.52%	0.0%	0.0%	0.0%	0.33%	0.93%	0.78%	0.20%	1.10%	0.91%	0.0%	0.78%	1.64%	0.0%	1.03%					
39	"22. ""Развитие предпринимательства"""	33	1	2	1	0	0	0	3	1	1	3	0	0	0	0	0	0	1	1	1	1	0	1	1	1	4	3	0	1	3	1	1	0	0	1	0	0	0					
		0.27%	0.15%	0.31%	0.14%	0.0%	0.0%	0.0%	0.53%	0.14%	1.25%	2.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.28%	0.38%	0.43%	0.0%	0.36%	0.52%	0.81%	1.25%	3.57%	0.0%	0.46%	0.78%	0.20%	0.36%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2967	127	160	138	134	111	140	106	116	26	33	40	30	85	41	16	78	110	80	53	105	74	53	49	27	161	54	47	66	139	121	67	18	96	60	60	123	23					
		25.03%	19.96%	25.23%	20.62%	20.30%	20.36%	22.83%	18.89%	17.13%	32.5%	25.78%	33.05%	12.60%	23.80%	19.43%	12.90%	30.46%	60.43%	23.12%	20.46%	45.45%	49.33%	19.27%	25.52%	21.95%	50.47%	64.28%	15.77%	30.69%	36.48%	24.94%	24.72%	8.21%	29.72%	15.74%	24.69%	46.06%	23.71%					
																																												
41	Против всех	491	28	28	30	45	25	39	35	34	4	5	0	6	11	11	3	6	0	14	21	5	2	12	7	1	12	1	8	4	10	5	10	4	15	18	4	9	19					
		4.14%	4.40%	4.41%	4.48%	6.81%	4.58%	6.36%	6.23%	5.02%	5.0%	3.90%	0.0%	2.52%	3.08%	5.21%	2.41%	2.34%	0.0%	4.04%	8.10%	2.16%	1.33%	4.36%	3.64%	0.81%	3.76%	1.19%	2.68%	1.86%	2.62%	1.03%	3.69%	1.82%	4.64%	4.72%	1.64%	3.37%	19.58%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
