Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Горячеключевская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1099					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	568	37	30	26	37	13	22	27	47	31	39	1	4	0	0	7	8	8	10	20	9	16	21	18	22	15	11	1	29	2	5	2	3	8	28	11					
		1.88%	2.04%	2.96%	2.31%	2.15%	1.32%	1.33%	2.06%	2.83%	1.80%	2.94%	0.22%	3.70%	0.00%	0.00%	3.18%	1.92%	3.05%	0.97%	2.53%	0.94%	1.68%	1.97%	2.70%	2.10%	2.19%	2.04%	0.23%	2.24%	1.20%	2.66%	0.68%	0.98%	1.07%	2.60%	0.72%					
19	2.Всероссийская политическая партия «Гражданская Сила»	255	23	16	7	17	13	27	25	9	21	9	2	0	6	0	0	0	2	5	2	7	10	6	3	3	2	4	3	7	0	3	3	0	4	13	3					
		0.85%	1.27%	1.58%	0.62%	0.99%	1.32%	1.64%	1.91%	0.54%	1.22%	0.68%	0.44%	0.00%	1.18%	0.00%	0.00%	0.00%	0.76%	0.49%	0.25%	0.73%	1.05%	0.56%	0.45%	0.29%	0.29%	0.74%	0.69%	0.54%	0.00%	1.60%	1.02%	0.00%	0.54%	1.21%	0.20%					
20	3.Политическая партия «Демократическая партия России»	57	4	1	4	2	2	0	0	3	7	1	0	1	0	0	0	2	3	1	2	2	1	5	2	1	0	1	1	1	1	0	0	1	1	4	3					
		0.19%	0.22%	0.10%	0.36%	0.12%	0.20%	0.00%	0.00%	0.18%	0.41%	0.08%	0.00%	0.93%	0.00%	0.00%	0.00%	0.48%	1.15%	0.10%	0.25%	0.21%	0.10%	0.47%	0.30%	0.10%	0.00%	0.19%	0.23%	0.08%	0.60%	0.00%	0.00%	0.33%	0.13%	0.37%	0.20%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4921	255	168	180	378	261	367	207	333	325	280	84	7	89	13	44	68	31	183	115	130	132	147	132	112	97	60	39	176	34	19	27	37	122	223	46					
		16.31%	14.05%	16.58%	16.01%	21.94%	26.55%	22.23%	15.81%	20.02%	18.90%	21.12%	18.46%	6.48%	17.52%	12.15%	20.00%	16.31%	11.83%	17.78%	14.56%	13.64%	13.85%	13.79%	19.82%	10.70%	14.18%	11.11%	8.92%	13.58%	20.36%	10.11%	9.22%	12.09%	16.35%	20.69%	3.01%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	125	7	7	6	8	6	6	10	5	6	10	7	0	0	1	0	1	1	11	2	2	2	3	0	6	2	2	0	3	0	0	1	3	2	2	3					
		0.41%	0.39%	0.69%	0.53%	0.46%	0.61%	0.36%	0.76%	0.30%	0.35%	0.75%	1.54%	0.00%	0.00%	0.93%	0.00%	0.24%	0.38%	1.07%	0.25%	0.21%	0.21%	0.28%	0.00%	0.57%	0.29%	0.37%	0.00%	0.23%	0.00%	0.00%	0.34%	0.98%	0.27%	0.19%	0.20%					
23	6.Политическая партия «Партия социальной справедливости»	54	3	2	1	3	2	3	2	2	4	1	4	0	0	0	0	1	0	2	3	2	2	1	2	0	3	1	2	1	0	0	0	0	4	2	1					
		0.18%	0.17%	0.20%	0.09%	0.17%	0.20%	0.18%	0.15%	0.12%	0.23%	0.08%	0.88%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.19%	0.38%	0.21%	0.21%	0.09%	0.30%	0.00%	0.44%	0.19%	0.46%	0.08%	0.00%	0.00%	0.00%	0.00%	0.54%	0.19%	0.07%					
24	7.Политическая партия «Либерально-демократическая партия России»	2643	173	92	115	163	48	167	124	165	154	124	18	9	0	5	15	28	24	82	34	90	77	83	48	98	40	51	33	135	13	7	32	21	78	105	192					
		8.76%	9.53%	9.08%	10.23%	9.46%	4.88%	10.12%	9.47%	9.92%	8.95%	9.35%	3.96%	8.33%	0.00%	4.67%	6.82%	6.71%	9.16%	7.97%	4.30%	9.44%	8.08%	7.79%	7.21%	9.36%	5.85%	9.44%	7.55%	10.42%	7.78%	3.72%	10.92%	6.86%	10.46%	9.74%	12.58%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2492	173	99	126	171	71	133	130	131	105	117	47	12	51	3	14	19	23	101	57	64	81	110	61	80	65	41	39	119	24	15	15	20	65	77	33					
		8.26%	9.53%	9.77%	11.21%	9.92%	7.22%	8.06%	9.93%	7.88%	6.10%	8.82%	10.33%	11.11%	10.04%	2.80%	6.36%	4.56%	8.78%	9.82%	7.22%	6.72%	8.50%	10.32%	9.16%	7.64%	9.50%	7.59%	8.92%	9.18%	14.37%	7.98%	5.12%	6.54%	8.71%	7.14%	2.16%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	281	23	6	15	22	17	13	8	25	5	9	5	1	0	1	1	6	3	9	8	11	7	12	10	6	5	4	0	21	2	2	1	3	7	3	10					
		0.93%	1.27%	0.59%	1.33%	1.28%	1.73%	0.79%	0.61%	1.50%	0.29%	0.68%	1.10%	0.93%	0.00%	0.93%	0.45%	1.44%	1.15%	0.87%	1.01%	1.15%	0.73%	1.13%	1.50%	0.57%	0.73%	0.74%	0.00%	1.62%	1.20%	1.06%	0.34%	0.98%	0.94%	0.28%	0.66%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17791	1054	559	614	865	492	846	744	906	993	703	278	70	362	80	129	266	157	597	529	611	578	618	367	668	445	339	297	774	83	128	204	214	429	592	1200					
		58.97%	58.07%	55.18%	54.63%	50.20%	50.05%	51.24%	56.84%	54.48%	57.73%	53.02%	61.10%	64.81%	71.26%	74.77%	58.64%	63.79%	59.92%	58.02%	66.96%	64.11%	60.65%	57.97%	55.11%	63.80%	65.06%	62.78%	67.96%	59.72%	49.70%	68.09%	69.62%	69.93%	57.51%	54.92%	78.64%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	288	25	14	14	29	14	23	15	15	12	9	4	2	0	1	2	4	1	6	7	5	13	17	4	8	2	4	4	6	3	3	1	0	7	9	5					
		0.95%	1.38%	1.38%	1.25%	1.68%	1.42%	1.39%	1.15%	0.90%	0.70%	0.68%	0.88%	1.85%	0.00%	0.93%	0.91%	0.96%	0.38%	0.58%	0.89%	0.52%	1.36%	1.59%	0.60%	0.76%	0.29%	0.74%	0.92%	0.46%	1.80%	1.60%	0.34%	0.00%	0.94%	0.83%	0.33%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
