Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    ТИК Губахинского МР																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926					
14	Число погашенных неиспользованных открепительных удостоверений	290	21	15	13	2	13	14	12	28	27	23	18	8	17	11	17	0	11	8	10	4	8	5	0	3	1	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	25	2	1	4	0	0	0	1	2	2	2	1	0	2	2	0	0	2	0	0	2	0	0	2	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	376	14	25	10	0	12	21	22	35	31	30	36	4	15	27	29	5	7	14	5	11	4	0	0	13	5	1					
		2.05%	1.60%	2.22%	1.66%	0.00%	1.61%	2.35%	2.32%	2.99%	2.40%	2.55%	2.80%	1.37%	1.65%	2.16%	2.07%	1.45%	1.46%	1.15%	2.26%	2.12%	1.82%	0.00%	0.00%	2.43%	3.09%	1.61%					
19	2.Всероссийская политическая партия «Гражданская Сила»	135	5	12	2	0	9	7	7	9	11	11	14	0	13	12	7	1	1	3	1	0	1	0	3	5	0	1					
		0.74%	0.57%	1.07%	0.33%	0.00%	1.21%	0.78%	0.74%	0.77%	0.85%	0.94%	1.09%	0.00%	1.43%	0.96%	0.50%	0.29%	0.21%	0.25%	0.45%	0.00%	0.45%	0.00%	1.06%	0.94%	0.00%	1.61%					
20	3.Политическая партия «Демократическая партия России»	20	0	2	0	1	1	0	0	1	1	2	1	1	3	2	1	0	0	1	0	3	0	0	0	0	0	0					
		0.11%	0.00%	0.18%	0.00%	0.56%	0.13%	0.00%	0.00%	0.09%	0.08%	0.17%	0.08%	0.34%	0.33%	0.16%	0.07%	0.00%	0.00%	0.08%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1649	90	109	53	3	86	101	94	107	90	132	108	21	93	101	106	23	46	118	24	74	9	12	17	24	8	0					
		8.98%	10.31%	9.68%	8.82%	1.68%	11.53%	11.31%	9.93%	9.16%	6.96%	11.23%	8.39%	7.22%	10.25%	8.07%	7.57%	6.65%	9.60%	9.70%	10.86%	14.29%	4.09%	6.86%	6.01%	4.49%	4.94%	0.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	456	19	25	10	2	15	17	24	22	53	28	49	11	24	44	22	4	18	29	0	12	3	10	1	9	4	1					
		2.48%	2.18%	2.22%	1.66%	1.12%	2.01%	1.90%	2.53%	1.88%	4.10%	2.38%	3.81%	3.78%	2.65%	3.52%	1.57%	1.16%	3.76%	2.38%	0.00%	2.32%	1.36%	5.71%	0.35%	1.69%	2.47%	1.61%					
23	6.Политическая партия «Партия социальной справедливости»	46	2	1	1	0	3	2	2	2	5	4	8	0	2	1	3	0	1	2	1	0	0	1	2	3	0	0					
		0.25%	0.23%	0.09%	0.17%	0.00%	0.40%	0.22%	0.21%	0.17%	0.39%	0.34%	0.62%	0.00%	0.22%	0.08%	0.21%	0.00%	0.21%	0.16%	0.45%	0.00%	0.00%	0.57%	0.71%	0.56%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2597	118	154	102	11	111	111	139	166	185	148	224	38	119	178	214	37	58	183	23	49	30	28	50	88	25	8					
		14.15%	13.52%	13.68%	16.97%	6.15%	14.88%	12.43%	14.68%	14.21%	14.31%	12.60%	17.40%	13.06%	13.12%	14.23%	15.29%	10.69%	12.11%	15.04%	10.41%	9.46%	13.64%	16.00%	17.67%	16.48%	15.43%	12.90%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1447	59	110	34	3	59	66	94	98	115	129	92	9	92	88	113	28	40	104	12	32	12	7	11	35	5	0					
		7.88%	6.76%	9.77%	5.66%	1.68%	7.91%	7.39%	9.93%	8.39%	8.89%	10.98%	7.15%	3.09%	10.14%	7.03%	8.07%	8.09%	8.35%	8.55%	5.43%	6.18%	5.45%	4.00%	3.89%	6.55%	3.09%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	167	12	8	10	0	6	5	6	7	14	8	21	6	10	9	11	2	4	19	1	2	1	1	0	2	1	1					
		0.91%	1.37%	0.71%	1.66%	0.00%	0.80%	0.56%	0.63%	0.60%	1.08%	0.68%	1.63%	2.06%	1.10%	0.72%	0.79%	0.58%	0.84%	1.56%	0.45%	0.39%	0.45%	0.57%	0.00%	0.37%	0.62%	1.61%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11051	534	657	362	157	426	537	529	693	752	657	715	194	501	761	868	244	290	724	152	327	156	114	198	344	111	48					
		60.21%	61.17%	58.35%	60.23%	87.71%	57.10%	60.13%	55.86%	59.33%	58.16%	55.91%	55.56%	66.67%	55.24%	60.83%	62.00%	70.52%	60.54%	59.49%	68.78%	63.13%	70.91%	65.14%	69.96%	64.42%	68.52%	77.42%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	220	12	12	7	2	9	20	22	13	14	16	13	2	24	12	16	2	4	9	0	2	1	1	1	4	1	1					
		1.20%	1.37%	1.07%	1.16%	1.12%	1.21%	2.24%	2.32%	1.11%	1.08%	1.36%	1.01%	0.69%	2.65%	0.96%	1.14%	0.58%	0.84%	0.74%	0.00%	0.39%	0.45%	0.57%	0.35%	0.75%	0.62%	1.61%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
