Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Балтийская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	365	15	20	17	10	10	20	15	15	15	25	47	15	30	20	13	25	20	10	20	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	297	15	13	17	5	8	18	14	13	9	16	41	14	30	16	13	16	16	3	20	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	193	13	8	7	2	4	15	7	7	3	7	1	6	8	3	7	4	2	18	10	61					
14	Число погашенных неиспользованных открепительных удостоверений	68	0	7	0	5	2	2	1	2	6	9	6	1	0	4	0	9	4	7	0	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	2	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2003	39	114	91	69	102	140	127	127	90	99	202	82	216	48	106	103	84	34	105	25					
		11.38%	10.54%	9.98%	11.07%	14.29%	14.17%	12.80%	12.43%	13.80%	15.15%	11.42%	14.20%	11.88%	13.66%	9.56%	7.33%	8.60%	9.14%	10.83%	10.39%	5.23%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3389	85	264	190	80	111	160	173	170	87	151	217	115	270	111	365	311	210	50	208	61					
		19.26%	22.97%	23.12%	23.11%	16.56%	15.42%	14.63%	16.93%	18.48%	14.65%	17.42%	15.25%	16.67%	17.08%	22.11%	25.24%	25.96%	22.85%	15.92%	20.57%	12.76%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	350	8	18	19	9	21	24	21	27	6	22	26	11	40	12	20	24	13	5	22	2					
		1.99%	2.16%	1.58%	2.31%	1.86%	2.92%	2.19%	2.05%	2.93%	1.01%	2.54%	1.83%	1.59%	2.53%	2.39%	1.38%	2.00%	1.41%	1.59%	2.18%	0.42%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4327	85	224	208	118	201	347	337	281	193	244	371	200	423	110	255	223	189	67	211	40					
		24.59%	22.97%	19.61%	25.30%	24.43%	27.92%	31.72%	32.97%	30.54%	32.49%	28.14%	26.07%	28.99%	26.76%	21.91%	17.63%	18.61%	20.57%	21.34%	20.87%	8.37%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	598	18	16	22	18	29	58	30	29	25	29	54	43	69	18	36	32	28	12	31	1					
		3.40%	4.86%	1.40%	2.68%	3.73%	4.03%	5.30%	2.94%	3.15%	4.21%	3.34%	3.79%	6.23%	4.36%	3.59%	2.49%	2.67%	3.05%	3.82%	3.07%	0.21%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6467	128	464	277	162	234	335	321	255	178	316	517	223	532	190	605	478	368	136	403	345					
		36.75%	34.59%	40.63%	33.70%	33.54%	32.50%	30.62%	31.41%	27.72%	29.97%	36.45%	36.33%	32.32%	33.65%	37.85%	41.84%	39.90%	40.04%	43.31%	39.86%	72.18%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	144	2	15	5	1	8	11	3	14	2	6	12	3	10	2	20	11	5	3	9	2					
		0.82%	0.54%	1.31%	0.61%	0.21%	1.11%	1.01%	0.29%	1.52%	0.34%	0.69%	0.84%	0.43%	0.63%	0.40%	1.38%	0.92%	0.54%	0.96%	0.89%	0.42%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
