Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Брюховецкая																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	80	5	4	4	4	6	1	4	4	2	3	0	4	0	1	1	2	2	4	2	0	2	2	0	0	3	3	1	4	0	1	0	0	3	2	1	1	1	0	0	3					
14	Число погашенных открепительных удостоверений	320	31	8	10	12	8	6	6	4	5	8	4	5	5	5	5	12	13	4	3	10	3	5	5	4	14	14	13	10	7	10	10	5	10	4	8	8	5	5	6	10					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	289	7	9	19	6	11	4	8	6	10	8	3	2	2	7	5	13	15	3	8	14	3	1	1	1	7	21	16	17	8	3	2	1	8	5	10	10	1	4	7	3					
		1.08%	0.65%	0.63%	1.39%	0.51%	0.79%	0.70%	0.93%	0.65%	0.66%	1.17%	2.0%	2.19%	2.5%	1.78%	3.62%	1.18%	1.25%	1.29%	1.70%	1.42%	1.33%	0.37%	0.43%	0.45%	0.65%	2.13%	1.62%	1.37%	0.96%	0.8%	0.74%	0.43%	1.14%	1.97%	1.14%	1.11%	0.49%	2.66%	1.86%	0.76%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	305	10	16	20	9	28	4	12	18	24	3	0	2	0	3	2	12	19	0	4	15	4	5	2	3	10	15	4	7	19	0	1	2	5	1	9	7	0	1	4	5					
		1.15%	0.93%	1.12%	1.46%	0.77%	2.02%	0.70%	1.40%	1.95%	1.58%	0.43%	0.0%	2.19%	0.0%	0.76%	1.44%	1.09%	1.58%	0.0%	0.85%	1.52%	1.77%	1.88%	0.86%	1.37%	0.93%	1.52%	0.40%	0.56%	2.28%	0.0%	0.37%	0.86%	0.71%	0.39%	1.02%	0.77%	0.0%	0.66%	1.06%	1.26%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	414	18	16	23	15	23	10	10	12	16	6	1	4	2	18	4	30	19	10	6	15	5	2	4	7	15	14	19	13	12	4	5	7	5	4	15	7	5	1	6	6					
		1.56%	1.67%	1.12%	1.68%	1.29%	1.66%	1.75%	1.17%	1.30%	1.05%	0.87%	0.66%	4.39%	2.5%	4.59%	2.89%	2.74%	1.58%	4.32%	1.28%	1.52%	2.22%	0.75%	1.72%	3.21%	1.40%	1.42%	1.93%	1.05%	1.44%	1.06%	1.86%	3.03%	0.71%	1.58%	1.71%	0.77%	2.47%	0.66%	1.59%	1.52%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	351	27	22	27	17	26	4	18	20	31	10	5	0	0	1	0	12	15	1	7	5	5	3	0	3	4	19	9	9	5	6	4	1	3	1	12	12	3	0	3	1					
		1.32%	2.51%	1.54%	1.97%	1.46%	1.88%	0.70%	2.11%	2.17%	2.05%	1.46%	3.33%	0.0%	0.0%	0.25%	0.0%	1.09%	1.25%	0.43%	1.49%	0.50%	2.22%	1.13%	0.0%	1.37%	0.37%	1.93%	0.91%	0.72%	0.60%	1.6%	1.49%	0.43%	0.42%	0.39%	1.37%	1.33%	1.48%	0.0%	0.79%	0.25%					
22	"5. ""За Русь Святую"""	107	2	5	6	8	8	4	4	2	7	2	2	0	0	1	1	7	5	0	5	1	2	0	0	2	4	4	1	2	1	0	0	0	0	2	6	7	3	0	0	3					
		0.40%	0.18%	0.35%	0.43%	0.68%	0.57%	0.70%	0.46%	0.21%	0.46%	0.29%	1.33%	0.0%	0.0%	0.25%	0.72%	0.63%	0.41%	0.0%	1.06%	0.10%	0.88%	0.0%	0.0%	0.91%	0.37%	0.40%	0.10%	0.16%	0.12%	0.0%	0.0%	0.0%	0.0%	0.79%	0.68%	0.77%	1.48%	0.0%	0.0%	0.76%					
23	"6. ""Объединенная Российская партия ""Русь"""	80	2	1	7	2	3	4	3	2	5	0	0	3	2	0	2	0	3	1	0	2	0	0	2	1	6	3	3	1	4	1	0	2	2	0	4	7	1	0	0	1					
		0.30%	0.18%	0.07%	0.51%	0.17%	0.21%	0.70%	0.35%	0.21%	0.33%	0.0%	0.0%	3.29%	2.5%	0.0%	1.44%	0.0%	0.25%	0.43%	0.0%	0.20%	0.0%	0.0%	0.86%	0.45%	0.56%	0.30%	0.30%	0.08%	0.48%	0.26%	0.0%	0.86%	0.28%	0.0%	0.45%	0.77%	0.49%	0.0%	0.0%	0.25%					
24	"7. ""Новый курс - Автомобильная Россия"""	164	8	16	9	9	3	8	6	9	20	2	2	0	0	4	0	7	3	0	0	5	0	7	0	0	3	4	5	6	0	5	0	0	8	0	3	4	0	0	4	4					
		0.61%	0.74%	1.12%	0.65%	0.77%	0.21%	1.40%	0.70%	0.97%	1.32%	0.29%	1.33%	0.0%	0.0%	1.02%	0.0%	0.63%	0.25%	0.0%	0.0%	0.50%	0.0%	2.64%	0.0%	0.0%	0.28%	0.40%	0.50%	0.48%	0.0%	1.33%	0.0%	0.0%	1.14%	0.0%	0.34%	0.44%	0.0%	0.0%	1.06%	1.01%					
25	"8. ""Народно-республиканская партия России"""	65	0	8	2	3	2	0	2	3	0	0	1	0	1	3	0	0	7	0	0	4	1	1	0	2	3	3	1	0	4	0	1	4	3	0	1	0	2	2	1	0					
		0.24%	0.0%	0.56%	0.14%	0.25%	0.14%	0.0%	0.23%	0.32%	0.0%	0.0%	0.66%	0.0%	1.25%	0.76%	0.0%	0.0%	0.58%	0.0%	0.0%	0.40%	0.44%	0.37%	0.0%	0.91%	0.28%	0.30%	0.10%	0.0%	0.48%	0.0%	0.37%	1.73%	0.42%	0.0%	0.11%	0.0%	0.99%	1.33%	0.26%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	48	2	3	6	5	1	0	3	2	2	1	0	1	0	1	1	2	2	0	0	1	0	0	0	1	0	1	0	3	2	0	0	0	0	0	3	2	1	0	1	1					
		0.18%	0.18%	0.21%	0.43%	0.43%	0.07%	0.0%	0.35%	0.21%	0.13%	0.14%	0.0%	1.09%	0.0%	0.25%	0.72%	0.18%	0.16%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.45%	0.0%	0.10%	0.0%	0.24%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.22%	0.49%	0.0%	0.26%	0.25%					
27	"10. ""Аграрная партия России"""	1350	31	33	74	74	39	12	19	33	31	24	3	3	10	32	7	83	109	7	51	56	7	10	19	10	42	34	53	68	59	32	11	11	51	10	64	65	10	9	22	32					
		5.09%	2.88%	2.32%	5.42%	6.36%	2.82%	2.10%	2.22%	3.59%	2.05%	3.51%	2.0%	3.29%	12.5%	8.16%	5.07%	7.58%	9.11%	3.03%	10.89%	5.70%	3.11%	3.77%	8.18%	4.58%	3.94%	3.46%	5.39%	5.50%	7.08%	8.53%	4.10%	4.76%	7.28%	3.95%	7.31%	7.23%	4.95%	6.0%	5.85%	8.12%					
28	"11. ""Истинные патриоты России"""	14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	2	0	1	2	0	0	1	0					
		0.05%	0.09%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.12%	0.0%	0.0%	0.86%	0.28%	0.0%	0.11%	0.22%	0.0%	0.0%	0.26%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	295	11	20	18	13	19	7	18	16	7	3	0	1	1	3	0	16	16	3	2	13	0	1	4	1	4	14	11	13	7	4	4	2	3	4	12	14	1	1	4	4					
		1.11%	1.02%	1.40%	1.31%	1.11%	1.37%	1.22%	2.11%	1.74%	0.46%	0.43%	0.0%	1.09%	1.25%	0.76%	0.0%	1.46%	1.33%	1.29%	0.42%	1.32%	0.0%	0.37%	1.72%	0.45%	0.37%	1.42%	1.11%	1.05%	0.84%	1.06%	1.49%	0.86%	0.42%	1.58%	1.37%	1.55%	0.49%	0.66%	1.06%	1.01%					
30	"13. ""Демократическая партия России"""	53	1	1	2	4	0	0	1	3	1	5	0	0	0	1	0	1	4	0	0	2	0	0	1	0	3	8	1	0	2	0	1	0	0	0	2	9	0	0	0	0					
		0.19%	0.09%	0.07%	0.14%	0.34%	0.0%	0.0%	0.11%	0.32%	0.06%	0.73%	0.0%	0.0%	0.0%	0.25%	0.0%	0.09%	0.33%	0.0%	0.0%	0.20%	0.0%	0.0%	0.43%	0.0%	0.28%	0.81%	0.10%	0.0%	0.24%	0.0%	0.37%	0.0%	0.0%	0.0%	0.22%	1.00%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	36	0	3	0	0	1	0	2	0	5	1	0	0	3	0	0	3	0	0	0	1	2	0	2	0	2	1	0	1	1	0	0	0	0	1	0	1	2	0	2	2					
		0.13%	0.0%	0.21%	0.0%	0.0%	0.07%	0.0%	0.23%	0.0%	0.33%	0.14%	0.0%	0.0%	3.75%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.10%	0.88%	0.0%	0.86%	0.0%	0.18%	0.10%	0.0%	0.08%	0.12%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.11%	0.99%	0.0%	0.53%	0.50%					
32	"15. ""Партия СЛОН"""	19	1	2	4	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	1	1	0	0	0					
		0.07%	0.09%	0.14%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.14%	0.0%	1.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.11%	0.49%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3883	190	233	205	214	237	114	128	166	265	68	7	10	3	60	8	131	135	13	31	245	52	45	50	18	134	156	100	138	66	60	40	29	129	34	114	123	23	29	47	33					
		14.64%	17.70%	16.40%	15.01%	18.41%	17.17%	19.96%	15.00%	18.06%	17.52%	9.95%	4.66%	10.98%	3.75%	15.30%	5.79%	11.97%	11.28%	5.62%	6.62%	24.97%	23.11%	16.98%	21.55%	8.25%	12.59%	15.88%	10.17%	11.17%	7.92%	16.0%	14.92%	12.55%	18.42%	13.43%	13.02%	13.68%	11.38%	19.33%	12.5%	8.37%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	86	0	3	4	3	1	2	4	0	3	2	1	0	0	0	0	7	7	3	1	0	1	6	1	0	0	1	2	1	4	3	7	1	1	2	1	6	1	0	3	4					
		0.32%	0.0%	0.21%	0.29%	0.25%	0.07%	0.35%	0.46%	0.0%	0.19%	0.29%	0.66%	0.0%	0.0%	0.0%	0.0%	0.63%	0.58%	1.29%	0.21%	0.0%	0.44%	2.26%	0.43%	0.0%	0.0%	0.10%	0.20%	0.08%	0.48%	0.8%	2.61%	0.43%	0.14%	0.79%	0.11%	0.66%	0.49%	0.0%	0.79%	1.01%					
35	"18. ""ЛДПР"""	3154	135	147	142	149	149	67	94	110	175	115	32	5	2	60	25	120	142	36	54	103	46	42	34	31	112	98	98	155	130	39	34	20	60	36	85	127	35	25	44	41					
		11.89%	12.58%	10.35%	10.40%	12.82%	10.79%	11.73%	11.01%	11.96%	11.57%	16.83%	21.33%	5.49%	2.5%	15.30%	18.11%	10.96%	11.87%	15.58%	11.53%	10.49%	20.44%	15.84%	14.65%	14.22%	10.52%	9.97%	9.96%	12.55%	15.60%	10.4%	12.68%	8.65%	8.57%	14.22%	9.71%	14.12%	17.32%	16.66%	11.70%	10.40%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	299	4	17	8	13	22	0	10	10	15	7	3	1	2	8	1	18	14	4	4	11	3	2	1	2	9	5	15	23	8	8	4	3	6	2	7	9	2	3	7	8					
		1.12%	0.37%	1.19%	0.58%	1.11%	1.59%	0.0%	1.17%	1.08%	0.99%	1.02%	2.0%	1.09%	2.5%	2.04%	0.72%	1.64%	1.17%	1.73%	0.85%	1.12%	1.33%	0.75%	0.43%	0.91%	0.84%	0.50%	1.52%	1.86%	0.96%	2.13%	1.49%	1.29%	0.85%	0.79%	0.8%	1.00%	0.99%	2.0%	1.86%	2.03%					
37	"20. ""Политическая партия ""Единая Россия"""	10156	400	534	542	375	532	218	314	338	571	314	57	50	43	105	53	473	471	110	214	281	65	108	70	76	530	375	471	549	297	78	111	111	282	104	278	290	76	49	110	131					
		38.29%	37.27%	37.60%	39.70%	32.27%	38.55%	38.17%	36.81%	36.77%	37.76%	45.97%	38.0%	54.94%	53.75%	26.78%	38.40%	43.23%	39.38%	47.61%	45.72%	28.64%	28.88%	40.75%	30.17%	34.86%	49.81%	38.18%	47.91%	44.45%	35.65%	20.8%	41.41%	48.05%	40.28%	41.10%	31.77%	32.25%	37.62%	32.66%	29.25%	33.24%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	3	2	3	0	2	1	0	0	2	4	0	0	0	1	0	2	1	0	2	1	0	2	0	0	3	2	1	1	1	0	0	1	1	1	0	2	0	0	0	1					
		0.15%	0.27%	0.14%	0.21%	0.0%	0.14%	0.17%	0.0%	0.0%	0.13%	0.58%	0.0%	0.0%	0.0%	0.25%	0.0%	0.18%	0.08%	0.0%	0.42%	0.10%	0.0%	0.75%	0.0%	0.0%	0.28%	0.20%	0.10%	0.08%	0.12%	0.0%	0.0%	0.43%	0.14%	0.39%	0.0%	0.22%	0.0%	0.0%	0.0%	0.25%					
39	"22. ""Развитие предпринимательства"""	58	1	4	6	4	3	1	6	1	1	0	0	0	0	0	0	6	3	0	0	8	0	0	1	0	0	0	0	3	3	0	0	0	0	1	1	3	0	0	2	0					
		0.21%	0.09%	0.28%	0.43%	0.34%	0.21%	0.17%	0.70%	0.10%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.25%	0.0%	0.0%	0.81%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.24%	0.36%	0.0%	0.0%	0.0%	0.0%	0.39%	0.11%	0.33%	0.0%	0.0%	0.53%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3993	171	267	171	171	183	83	128	108	260	82	26	4	3	53	15	89	143	26	63	146	20	20	22	47	138	176	144	180	177	126	18	22	100	37	200	166	22	20	82	84					
		15.05%	15.93%	18.80%	12.52%	14.71%	13.26%	14.53%	15.00%	11.75%	17.19%	12.00%	17.33%	4.39%	3.75%	13.52%	10.86%	8.13%	11.95%	11.25%	13.46%	14.88%	8.88%	7.54%	9.48%	21.55%	12.96%	17.92%	14.64%	14.57%	21.24%	33.6%	6.71%	9.52%	14.28%	14.62%	22.85%	18.46%	10.89%	13.33%	21.80%	21.31%					
																																															
41	Против всех	834	34	41	50	48	70	19	33	46	38	17	4	2	2	23	7	41	44	10	11	27	5	10	6	9	29	18	12	21	9	6	7	8	21	4	34	14	8	4	20	22					
		3.14%	3.16%	2.88%	3.66%	4.13%	5.07%	3.32%	3.86%	5.00%	2.51%	2.48%	2.66%	2.19%	2.5%	5.86%	5.07%	3.74%	3.67%	4.32%	2.35%	2.75%	2.22%	3.77%	2.58%	4.12%	2.72%	1.83%	1.22%	1.70%	1.08%	1.6%	2.61%	3.46%	3.0%	1.58%	3.88%	1.55%	3.96%	2.66%	5.31%	5.58%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
