Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Советско-Гаванская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №826					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	172	7	8	8	8	3	15	10	13	9	11	5	2	1	2	0	1	8	8	8	6	6	24	0	1	0	0	1	0	0	0	1	5	0	0	0	0	0	0	1	0	0	0	0					
		0.84%	0.61%	0.75%	0.52%	0.74%	2.03%	1.00%	0.75%	1.13%	1.25%	1.24%	0.70%	0.74%	0.63%	0.38%	0.00%	0.23%	0.79%	1.69%	0.65%	0.51%	0.42%	1.55%	0.00%	1.54%	0.00%	0.00%	1.72%	0.00%	0.00%	0.00%	1.27%	5.95%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	5.56%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12817	679	680	924	617	91	878	801	664	480	577	428	167	100	328	140	303	657	301	833	798	970	965	36	40	14	9	36	60	17	24	25	26	4	14	17	24	7	10	3	5	13	25	27					
		62.44%	59.25%	63.61%	59.77%	57.34%	61.49%	58.65%	59.82%	57.49%	66.85%	65.12%	60.20%	61.62%	63.29%	61.77%	68.63%	70.47%	64.73%	63.77%	67.50%	67.91%	68.31%	62.18%	46.15%	61.54%	73.68%	47.37%	62.07%	90.91%	60.71%	88.89%	31.65%	30.95%	26.67%	77.78%	54.84%	53.33%	58.33%	66.67%	16.67%	29.41%	86.67%	10.00%	69.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	232	23	21	14	17	1	20	18	13	7	8	6	3	0	1	1	4	12	4	8	5	10	24	0	2	0	1	1	0	0	1	1	5	0	0	0	0	0	1	0	0	0	0	0					
		1.13%	2.01%	1.96%	0.91%	1.58%	0.68%	1.34%	1.34%	1.13%	0.97%	0.90%	0.84%	1.11%	0.00%	0.19%	0.49%	0.93%	1.18%	0.85%	0.65%	0.43%	0.70%	1.55%	0.00%	3.08%	0.00%	5.26%	1.72%	0.00%	0.00%	3.70%	1.27%	5.95%	0.00%	0.00%	0.00%	0.00%	0.00%	6.67%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
