7	Число избирательных бюллетеней в переносных ящиках для голосования	874	119	21	68	38	21	24	55	15	20	18	25	17	18	14	14	4	6	7	1	10	1	6	2	1	7	10	10	1	2	4	4	10	3	7	5	58	25	18	57	19	44	2	1	0	0	0	2	1	2	9	3	9	4	0	3	0	0	4	3	1	1	0	2	2	0	5	3	6	2									
8	Число бюллетеней в стационарных ящиках для голосования	5407	287	98	283	93	279	154	200	162	181	196	166	210	183	239	194	27	22	32	26	20	44	39	36	45	33	37	46	41	55	31	30	39	44	37	30	321	131	169	363	87	117	7	13	5	12	8	9	8	38	38	37	39	40	38	26	19	17	16	22	17	17	18	18	17	22	17	23	20	19									
9	Число недействительных избирательных бюллетеней	51	4	0	3	0	5	0	3	1	2	1	2	1	1	2	2	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	3	2	0	1	1	2	1	2	1	2	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0									
10	Число действительных избирательных бюллетеней	6230	402	119	348	131	295	178	252	176	199	213	189	226	200	251	206	31	28	39	27	30	44	45	38	45	40	46	55	42	57	35	31	47	47	43	34	377	155	185	419	104	160	9	14	5	12	8	11	9	40	47	39	48	43	37	29	19	17	19	25	18	18	18	20	19	22	22	26	26	21									
11	Число полученных открепительных  удостоверений	472	25	10	55	12	35	10	5	10	7	12	6	15	12	13	20	2	2	1	2	2	0	0	2	0	2	9	7	2	2	3	2	2	2	1	1	52	15	10	21	5	5	1	1	1	1	1	1	1	2	2	2	2	2	2	2	4	7	8	5	4	4	4	2	2	3	2	2	2	3									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	435	25	10	55	12	35	10	5	2	7	12	6	15	12	13	20	2	2	1	2	2	0	0	2	0	2	6	5	1	2	3	1	2	0	0	0	52	15	10	21	5	5	0	0	0	0	0	1	0	0	0	0	0	0	0	2	4	7	8	5	4	4	4	2	2	3	2	2	2	3									
13	Число избирателей, проголосовавших по открепительным удостоверениям	68	1	1	6	1	2	4	1	2	3	2	5	3	2	0	1	0	0	2	0	1	0	0	1	0	0	3	1	0	0	0	0	0	0	0	1	4	2	0	7	3	3	1	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0									
14	Число неиспользованных открепительных удостоверений	37	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	1	0	2	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	4	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																
19	Жириновский Владимир Вольфович	626	35	5	33	21	59	15	21	17	22	16	14	19	16	23	15	2	1	3	4	0	3	6	9	4	7	8	3	5	7	1	1	5	10	3	6	42	13	22	33	8	25	0	0	0	2	0	0	0	3	7	7	6	9	2	1	5	2	3	5	2	2	4	2	1	0	0	0	1	0									
		9.97%	8.62%	4.20%	9.40%	16.03%	19.67%	8.43%	8.24%	9.60%	10.95%	7.48%	7.33%	8.37%	7.96%	9.09%	7.21%	6.45%	3.57%	7.69%	14.81%	0.00%	6.67%	13.33%	23.68%	8.70%	17.50%	17.02%	5.36%	11.90%	12.28%	2.86%	2.94%	10.20%	21.28%	6.82%	17.14%	11.08%	8.33%	11.76%	7.86%	7.55%	15.53%	0.00%	0.00%	0.00%	16.67%	0.00%	0.00%	0.00%	7.50%	14.89%	17.50%	12.50%	20.45%	5.26%	3.45%	26.32%	11.76%	15.00%	20.00%	11.11%	11.11%	22.22%	10.00%	5.26%	0.00%	0.00%	0.00%	3.85%	0.00%									
20	Зюганов Геннадий Андреевич	1016	52	33	73	4	38	32	41	32	33	35	36	31	32	46	45	0	1	0	5	3	10	11	10	12	2	11	15	4	13	8	11	3	13	10	6	56	7	28	77	5	36	3	0	2	2	0	6	0	12	14	13	10	5	8	2	0	1	0	3	3	2	0	0	0	0	2	0	4	4									
		16.18%	12.81%	27.73%	20.80%	3.05%	12.67%	17.98%	16.08%	18.08%	16.42%	16.36%	18.85%	13.66%	15.92%	18.18%	21.63%	0.00%	3.57%	0.00%	18.52%	10.00%	22.22%	24.44%	26.32%	26.09%	5.00%	23.40%	26.79%	9.52%	22.81%	22.86%	32.35%	6.12%	27.66%	22.73%	17.14%	14.78%	4.49%	14.97%	18.33%	4.72%	22.36%	33.33%	0.00%	40.00%	16.67%	0.00%	54.55%	0.00%	30.00%	29.79%	32.50%	20.83%	11.36%	21.05%	6.90%	0.00%	5.88%	0.00%	12.00%	16.67%	11.11%	0.00%	0.00%	0.00%	0.00%	9.09%	0.00%	15.38%	19.05%									
21	Миронов Сергей Михайлович	181	18	4	7	5	3	5	8	8	4	11	6	11	7	4	6	1	4	1	0	3	2	2	0	0	1	0	1	0	0	0	1	1	1	2	1	11	3	3	13	3	5	0	0	0	0	0	0	0	0	2	2	0	2	5	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1									
		2.88%	4.43%	3.36%	1.99%	3.82%	1.00%	2.81%	3.14%	4.52%	1.99%	5.14%	3.14%	4.85%	3.48%	1.58%	2.88%	3.23%	14.29%	2.56%	0.00%	10.00%	4.44%	4.44%	0.00%	0.00%	2.50%	0.00%	1.79%	0.00%	0.00%	0.00%	2.94%	2.04%	2.13%	4.55%	2.86%	2.90%	1.92%	1.60%	3.10%	2.83%	3.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	4.26%	5.00%	0.00%	4.55%	13.16%	0.00%	0.00%	0.00%	5.00%	0.00%	0.00%	0.00%	0.00%	10.00%	0.00%	0.00%	0.00%	0.00%	0.00%	4.76%									
22	Прохоров Михаил Дмитриевич	262	9	0	10	5	7	6	12	11	5	10	10	17	16	24	12	0	0	2	1	1	0	3	0	1	0	2	2	2	5	1	0	2	2	3	2	9	2	5	34	4	9	0	0	0	0	0	0	0	1	1	0	3	2	1	3	0	0	0	0	0	0	0	2	0	0	0	1	2	0									
		4.17%	2.22%	0.00%	2.85%	3.82%	2.33%	3.37%	4.71%	6.21%	2.49%	4.67%	5.24%	7.49%	7.96%	9.49%	5.77%	0.00%	0.00%	5.13%	3.70%	3.33%	0.00%	6.67%	0.00%	2.17%	0.00%	4.26%	3.57%	4.76%	8.77%	2.86%	0.00%	4.08%	4.26%	6.82%	5.71%	2.37%	1.28%	2.67%	8.10%	3.77%	5.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.50%	2.13%	0.00%	6.25%	4.55%	2.63%	10.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	10.00%	0.00%	0.00%	0.00%	3.85%	7.69%	0.00%									
23	Путин Владимир Владимирович	4145	288	77	225	96	188	120	170	108	135	141	123	148	129	154	128	28	22	33	17	23	29	23	19	28	30	25	34	31	32	25	18	36	21	25	19	259	130	127	262	84	85	6	14	3	8	8	5	9	24	23	17	29	25	21	23	14	14	15	17	13	14	14	14	18	22	20	25	19	16									
		65.99%	70.94%	64.71%	64.10%	73.28%	62.67%	67.42%	66.67%	61.02%	67.16%	65.89%	64.40%	65.20%	64.18%	60.87%	61.54%	90.32%	78.57%	84.62%	62.96%	76.67%	64.44%	51.11%	50.00%	60.87%	75.00%	53.19%	60.71%	73.81%	56.14%	71.43%	52.94%	73.47%	44.68%	56.82%	54.29%	68.34%	83.33%	67.91%	62.38%	79.25%	52.80%	66.67%	100.00%	60.00%	66.67%	100.00%	45.45%	100.00%	60.00%	48.94%	42.50%	60.42%	56.82%	55.26%	79.31%	73.68%	82.35%	75.00%	68.00%	72.22%	77.78%	77.78%	70.00%	94.74%	100.00%	90.91%	96.15%	73.08%	76.19%									
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
