Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Екатериновская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	387	55	35	27	12	8	9	10	25	10	12	12	8	8	25	20	4	12	5	5	10	8	10	20	8	15	5	9					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	253	52	29	18	9	3	3	6	9	3	7	7	6	4	16	16	1	8	0	2	3	2	6	20	5	13	2	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	72	15	7	0	5	1	1	3	1	2	1	1	2	0	0	11	1	3	1	3	0	4	0	1	1	4	1	3					
14	Число погашенных неиспользованных открепительных удостоверений	134	3	6	9	3	5	6	4	16	7	5	5	2	4	9	4	3	4	5	3	7	6	4	0	3	2	3	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	4	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0	1	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	200	27	14	6	6	4	8	9	33	9	2	1	4	8	14	8	0	8	0	2	3	4	10	1	6	8	3	2					
		1.82%	1.96%	1.78%	1.13%	1.03%	1.74%	3.29%	2.82%	5.12%	3.49%	0.39%	0.20%	1.59%	2.68%	1.77%	1.67%	0.00%	2.25%	0.00%	2.11%	0.99%	1.89%	2.54%	0.29%	2.26%	1.85%	1.71%	0.54%					
19	2.Всероссийская политическая партия «Гражданская Сила»	29	11	2	3	0	0	1	1	1	1	0	0	0	0	0	2	1	0	0	0	0	0	1	0	1	3	0	1					
		0.26%	0.80%	0.25%	0.56%	0.00%	0.00%	0.41%	0.31%	0.16%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.38%	0.69%	0.00%	0.27%					
20	3.Политическая партия «Демократическая партия России»	14	5	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2					
		0.13%	0.36%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.38%	0.00%	0.57%	0.54%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	919	143	102	67	25	11	18	43	73	20	23	21	4	11	98	38	18	39	14	3	8	4	4	37	16	24	9	46					
		8.37%	10.39%	12.98%	12.59%	4.28%	4.78%	7.41%	13.48%	11.34%	7.75%	4.50%	4.29%	1.59%	3.69%	12.41%	7.95%	14.88%	10.96%	11.29%	3.16%	2.65%	1.89%	1.02%	10.76%	6.02%	5.56%	5.14%	12.33%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	8	0	2	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.07%	0.00%	0.25%	0.00%	0.00%	1.30%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	2	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0					
		0.07%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.57%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	669	143	70	50	19	22	5	19	33	11	20	2	3	3	53	40	14	16	9	3	12	8	18	18	17	27	16	18					
		6.09%	10.39%	8.91%	9.40%	3.25%	9.57%	2.06%	5.96%	5.12%	4.26%	3.91%	0.41%	1.20%	1.01%	6.71%	8.37%	11.57%	4.49%	7.26%	3.16%	3.97%	3.77%	4.58%	5.23%	6.39%	6.25%	9.14%	4.83%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	552	97	70	27	24	9	12	9	17	12	19	36	11	19	25	23	2	29	1	2	7	14	7	10	21	32	6	11					
		5.03%	7.05%	8.91%	5.08%	4.11%	3.91%	4.94%	2.82%	2.64%	4.65%	3.72%	7.35%	4.38%	6.38%	3.16%	4.81%	1.65%	8.15%	0.81%	2.11%	2.32%	6.60%	1.78%	2.91%	7.89%	7.41%	3.43%	2.95%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	48	11	4	2	0	3	1	4	2	0	0	0	2	2	2	0	0	5	0	2	0	0	1	0	0	4	2	1					
		0.44%	0.80%	0.51%	0.38%	0.00%	1.30%	0.41%	1.25%	0.31%	0.00%	0.00%	0.00%	0.80%	0.67%	0.25%	0.00%	0.00%	1.40%	0.00%	2.11%	0.00%	0.00%	0.25%	0.00%	0.00%	0.93%	1.14%	0.27%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8296	906	504	358	510	174	193	229	450	204	444	429	227	244	580	342	83	242	100	78	272	181	338	266	196	327	135	284					
		75.53%	65.84%	64.12%	67.29%	87.33%	75.65%	79.42%	71.79%	69.88%	79.07%	86.89%	87.55%	90.44%	81.88%	73.42%	71.55%	68.60%	67.98%	80.65%	82.11%	90.07%	85.38%	86.01%	77.33%	73.68%	75.69%	77.14%	76.14%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	31	8	2	2	0	2	0	1	3	0	2	1	0	2	1	0	0	0	0	0	0	0	3	0	1	0	1	2					
		0.28%	0.58%	0.25%	0.38%	0.00%	0.87%	0.00%	0.31%	0.47%	0.00%	0.39%	0.20%	0.00%	0.67%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%	0.38%	0.00%	0.57%	0.54%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
