Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Идринская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	196	25	25	10	4	4	4	4	5	4	6	8	2	6	6	6	6	6	6	5	4	6	3	3	6	6	4	6	4	4	5	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	70	24	7	5	0	1	1	0	2	0	0	7	1	1	0	6	1	0	0	0	0	1	0	0	6	1	2	4	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	52	7	5	2	0	2	4	1	0	1	3	1	1	1	2	1	1	1	0	2	0	1	1	1	2	2	1	1	1	1	2	4					
14	Число погашенных неиспользованных открепительных удостоверений	126	1	18	5	4	3	3	4	3	4	6	1	1	5	6	0	5	6	6	5	4	5	3	3	0	5	2	2	4	4	5	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	186	32	27	5	0	7	1	1	2	0	8	2	5	4	4	1	8	7	11	2	1	17	2	3	17	7	2	4	1	0	1	4					
		2.98%	3.80%	2.74%	1.28%	0.00%	3.59%	2.04%	2.44%	0.83%	0.00%	2.67%	1.71%	6.10%	1.67%	2.07%	0.57%	3.19%	3.52%	4.66%	1.53%	1.27%	9.39%	3.17%	8.57%	7.66%	3.29%	1.80%	1.33%	2.50%	0.00%	0.98%	7.02%					
19	2.Всероссийская политическая партия «Гражданская Сила»	16	1	1	0	0	0	0	0	1	0	2	1	0	0	2	1	0	0	1	0	0	1	0	0	2	2	0	0	0	0	1	0					
		0.26%	0.12%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.67%	0.85%	0.00%	0.00%	1.04%	0.57%	0.00%	0.00%	0.42%	0.00%	0.00%	0.55%	0.00%	0.00%	0.90%	0.94%	0.00%	0.00%	0.00%	0.00%	0.98%	0.00%					
20	3.Политическая партия «Демократическая партия России»	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.06%	0.00%	0.10%	0.00%	0.00%	0.00%	2.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.50%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1067	153	177	70	15	44	11	5	35	9	38	15	30	50	38	14	28	29	34	15	19	45	4	2	52	39	22	32	4	14	19	5					
		17.07%	18.15%	17.99%	17.95%	18.07%	22.56%	22.45%	12.20%	14.58%	14.75%	12.67%	12.82%	36.59%	20.83%	19.69%	8.05%	11.16%	14.57%	14.41%	11.45%	24.05%	24.86%	6.35%	5.71%	23.42%	18.31%	19.82%	10.67%	10.00%	35.00%	18.63%	8.77%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	21	1	9	0	0	0	0	0	2	0	0	1	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0					
		0.34%	0.12%	0.91%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.85%	0.00%	0.00%	0.00%	0.57%	0.80%	0.00%	0.42%	0.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	6	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	2.04%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.40%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	617	86	103	35	6	32	6	3	24	1	23	18	11	36	27	29	21	11	18	3	7	20	12	4	15	7	4	40	2	8	3	2					
		9.87%	10.20%	10.47%	8.97%	7.23%	16.41%	12.24%	7.32%	10.00%	1.64%	7.67%	15.38%	13.41%	15.00%	13.99%	16.67%	8.37%	5.53%	7.63%	2.29%	8.86%	11.05%	19.05%	11.43%	6.76%	3.29%	3.60%	13.33%	5.00%	20.00%	2.94%	3.51%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	239	45	48	22	0	2	3	1	8	4	20	1	6	11	5	2	10	0	6	1	2	4	0	2	10	10	1	8	4	1	2	0					
		3.82%	5.34%	4.88%	5.64%	0.00%	1.03%	6.12%	2.44%	3.33%	6.56%	6.67%	0.85%	7.32%	4.58%	2.59%	1.15%	3.98%	0.00%	2.54%	0.76%	2.53%	2.21%	0.00%	5.71%	4.50%	4.69%	0.90%	2.67%	10.00%	2.50%	1.96%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	37	4	8	1	1	0	2	0	2	0	2	0	0	1	1	2	3	1	0	0	0	3	0	0	1	2	0	3	0	0	0	0					
		0.59%	0.47%	0.81%	0.26%	1.20%	0.00%	4.08%	0.00%	0.83%	0.00%	0.67%	0.00%	0.00%	0.42%	0.52%	1.15%	1.20%	0.50%	0.00%	0.00%	0.00%	1.66%	0.00%	0.00%	0.45%	0.94%	0.00%	1.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3977	517	600	252	59	107	24	28	161	47	207	75	30	135	113	121	172	149	163	107	50	88	45	22	117	142	81	201	28	16	74	46					
		63.61%	61.33%	60.98%	64.62%	71.08%	54.87%	48.98%	68.29%	67.08%	77.05%	69.00%	64.10%	36.59%	56.25%	58.55%	69.54%	68.53%	74.87%	69.07%	81.68%	63.29%	48.62%	71.43%	62.86%	52.70%	66.67%	72.97%	67.00%	70.00%	40.00%	72.55%	80.70%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	22	3	4	1	0	0	0	0	3	0	0	2	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	3	1	0	0	0					
		0.35%	0.36%	0.41%	0.26%	0.00%	0.00%	0.00%	0.00%	1.25%	0.00%	0.00%	1.71%	0.00%	0.00%	0.52%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	1.10%	0.00%	0.00%	0.00%	0.00%	0.00%	1.00%	2.50%	0.00%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
