Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Ромненская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	640	4	17	2	16	5	5	18	19	116	129	21	32	37	3	8	83	45	24	8	36	12					
		11.87%	2.63%	6.85%	2.38%	7.62%	5.75%	6.33%	7.86%	11.59%	14.57%	19.28%	15.33%	16.24%	10.25%	1.40%	6.90%	12.85%	13.68%	9.23%	9.20%	13.79%	17.91%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	36	0	1	1	2	0	0	0	0	9	7	0	1	0	1	0	4	3	1	0	5	1					
		0.67%	0.00%	0.40%	1.19%	0.95%	0.00%	0.00%	0.00%	0.00%	1.13%	1.05%	0.00%	0.51%	0.00%	0.47%	0.00%	0.62%	0.91%	0.38%	0.00%	1.92%	1.49%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3085	119	158	64	157	69	59	181	102	371	278	67	91	236	147	85	321	148	199	66	127	40					
		57.20%	78.29%	63.71%	76.19%	74.76%	79.31%	74.68%	79.04%	62.20%	46.61%	41.55%	48.91%	46.19%	65.37%	68.69%	73.28%	49.69%	44.98%	76.54%	75.86%	48.66%	59.70%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	21	0	0	0	0	0	1	2	0	4	2	0	0	2	3	0	3	2	0	1	1	0					
		0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	1.27%	0.87%	0.00%	0.50%	0.30%	0.00%	0.00%	0.55%	1.40%	0.00%	0.46%	0.61%	0.00%	1.15%	0.38%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
