Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Назаровская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590					
14	Число погашенных неиспользованных открепительных удостоверений	93	7	3	0	4	3	2	5	3	0	2	11	0	10	7	2	7	6	9	12	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	1	0	1	1	2	0	1	0	0	1	0	0	0	1	0	0	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	1.Политическая партия «Аграрная партия России»	467	14	20	23	27	19	23	19	35	30	34	16	13	27	27	26	21	11	62	15	5					
		2.03%	2.08%	2.10%	1.85%	2.22%	1.78%	2.19%	1.44%	2.52%	2.19%	2.36%	1.26%	1.11%	2.55%	2.09%	1.71%	2.67%	0.84%	4.16%	1.43%	1.85%					
19	2.Всероссийская политическая партия «Гражданская Сила»	129	3	7	7	14	3	9	5	10	4	10	5	11	7	7	8	2	0	10	6	1					
		0.56%	0.45%	0.73%	0.56%	1.15%	0.28%	0.86%	0.38%	0.72%	0.29%	0.69%	0.39%	0.94%	0.66%	0.54%	0.53%	0.25%	0.00%	0.67%	0.57%	0.37%					
20	3.Политическая партия «Демократическая партия России»	112	4	1	0	2	1	3	2	1	0	3	1	2	0	87	0	0	2	2	1	0					
		0.49%	0.60%	0.10%	0.00%	0.16%	0.09%	0.29%	0.15%	0.07%	0.00%	0.21%	0.08%	0.17%	0.00%	6.74%	0.00%	0.00%	0.15%	0.13%	0.10%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4267	166	182	252	167	218	230	273	233	258	316	213	243	177	239	254	124	246	271	178	27					
		18.59%	24.70%	19.10%	20.27%	13.74%	20.45%	21.93%	20.67%	16.79%	18.85%	21.93%	16.76%	20.68%	16.71%	18.51%	16.68%	15.76%	18.74%	18.16%	16.94%	10.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	277	27	8	8	20	21	6	10	10	19	16	16	11	13	29	23	16	7	8	8	1					
		1.21%	4.02%	0.84%	0.64%	1.65%	1.97%	0.57%	0.76%	0.72%	1.39%	1.11%	1.26%	0.94%	1.23%	2.25%	1.51%	2.03%	0.53%	0.54%	0.76%	0.37%					
23	6.Политическая партия «Партия социальной справедливости»	57	1	3	3	4	5	4	2	1	3	3	3	5	3	2	3	1	1	4	4	2					
		0.25%	0.15%	0.31%	0.24%	0.33%	0.47%	0.38%	0.15%	0.07%	0.22%	0.21%	0.24%	0.43%	0.28%	0.15%	0.20%	0.13%	0.08%	0.27%	0.38%	0.74%					
24	7.Политическая партия «Либерально-демократическая партия России»	1505	47	63	90	114	66	69	82	65	73	80	113	88	72	0	106	66	101	98	93	19					
		6.56%	6.99%	6.61%	7.24%	9.38%	6.19%	6.58%	6.21%	4.68%	5.33%	5.55%	8.89%	7.49%	6.80%	0.00%	6.96%	8.39%	7.69%	6.57%	8.85%	7.04%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1810	60	74	91	118	110	99	75	91	92	123	114	101	91	103	113	60	74	138	71	12					
		7.89%	8.93%	7.76%	7.32%	9.71%	10.32%	9.44%	5.68%	6.56%	6.72%	8.54%	8.97%	8.60%	8.59%	7.98%	7.42%	7.62%	5.64%	9.25%	6.76%	4.44%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	155	2	6	14	9	8	13	6	10	11	11	8	3	4	10	4	3	17	6	7	3					
		0.68%	0.30%	0.63%	1.13%	0.74%	0.75%	1.24%	0.45%	0.72%	0.80%	0.76%	0.63%	0.26%	0.38%	0.77%	0.26%	0.38%	1.29%	0.40%	0.67%	1.11%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13708	334	575	730	712	592	574	803	907	851	815	755	681	630	772	917	492	843	876	652	197					
		59.73%	49.70%	60.34%	58.73%	58.60%	55.53%	54.72%	60.79%	65.35%	62.16%	56.56%	59.40%	57.96%	59.49%	59.80%	60.21%	62.52%	64.20%	58.71%	62.04%	72.96%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	152	11	4	9	11	10	10	11	12	6	15	9	2	10	10	6	1	5	7	2	1					
		0.66%	1.64%	0.42%	0.72%	0.91%	0.94%	0.95%	0.83%	0.86%	0.44%	1.04%	0.71%	0.17%	0.94%	0.77%	0.39%	0.13%	0.38%	0.47%	0.19%	0.37%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
