Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Озерская городская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №2227	УИК №2228					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	915	20	20	25	30	30	20	20	28	25	35	25	30	25	25	30	25	60	20	30	30	20	30	25	25	20	25	20	25	20	45	37	10	60	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	791	18	13	20	28	28	17	12	26	21	30	22	22	24	25	27	19	49	15	22	27	20	29	21	25	19	20	16	25	14	39	35	7	56	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	366	10	5	7	19	13	5	7	16	6	7	14	18	1	3	16	14	20	7	7	14	0	12	7	9	13	5	8	13	6	21	26	7	13	17					
14	Число погашенных неиспользованных открепительных удостоверений	124	2	7	5	2	2	3	8	2	4	5	3	8	1	0	3	6	11	5	8	3	0	1	4	0	1	5	4	0	6	6	2	3	4	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	63	1	2	4	1	0	0	0	0	1	2	3	2	3	5	4	3	7	6	0	3	2	0	1	2	1	1	1	2	0	2	3	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	6598	146	143	219	185	216	150	127	209	240	244	127	87	265	254	278	242	156	130	122	227	298	270	232	253	190	213	232	168	121	211	254	15	317	57					
		13.50%	14.41%	12.75%	12.72%	11.12%	11.88%	14.88%	11.36%	11.84%	13.12%	14.06%	11.13%	9.34%	14.73%	14.79%	14.51%	16.05%	8.65%	12.32%	13.57%	14.68%	16.20%	15.56%	14.08%	13.43%	12.64%	12.27%	13.98%	13.11%	9.73%	15.06%	15.17%	9.93%	19.25%	15.53%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	7582	121	168	262	259	291	172	171	285	232	230	185	148	252	277	281	199	357	181	138	221	272	251	260	280	252	375	243	225	211	125	336	28	252	42					
		15.51%	11.94%	14.97%	15.21%	15.57%	16.01%	17.06%	15.30%	16.15%	12.68%	13.25%	16.21%	15.90%	14.01%	16.13%	14.67%	13.20%	19.79%	17.16%	15.35%	14.29%	14.78%	14.47%	15.78%	14.86%	16.77%	21.60%	14.64%	17.56%	16.98%	8.92%	20.07%	18.54%	15.30%	11.44%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	493	5	8	12	22	13	9	13	11	27	16	15	4	17	16	30	13	20	10	10	15	25	14	24	20	15	17	17	15	15	13	13	0	15	4					
		1.01%	0.49%	0.71%	0.70%	1.32%	0.72%	0.89%	1.16%	0.62%	1.48%	0.92%	1.31%	0.43%	0.94%	0.93%	1.57%	0.86%	1.11%	0.95%	1.11%	0.97%	1.36%	0.81%	1.46%	1.06%	0.99%	0.98%	1.02%	1.17%	1.21%	0.93%	0.78%	0.00%	0.91%	1.09%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6618	138	150	205	245	227	106	174	275	259	274	166	115	241	257	279	188	188	123	120	190	264	201	239	247	224	203	216	177	137	184	266	19	277	44					
		13.54%	13.62%	13.37%	11.90%	14.73%	12.49%	10.52%	15.56%	15.58%	14.16%	15.78%	14.55%	12.35%	13.40%	14.97%	14.56%	12.47%	10.42%	11.66%	13.35%	12.29%	14.35%	11.59%	14.50%	13.11%	14.90%	11.69%	13.01%	13.82%	11.02%	13.13%	15.89%	12.58%	16.82%	11.99%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1541	38	31	69	60	60	29	37	50	63	79	39	19	54	29	71	65	34	30	28	53	59	55	74	70	42	53	50	48	26	33	31	5	46	11					
		3.15%	3.75%	2.76%	4.01%	3.61%	3.30%	2.88%	3.31%	2.83%	3.44%	4.55%	3.42%	2.04%	3.00%	1.69%	3.71%	4.31%	1.88%	2.84%	3.11%	3.43%	3.21%	3.17%	4.49%	3.72%	2.79%	3.05%	3.01%	3.75%	2.09%	2.36%	1.85%	3.31%	2.79%	2.99%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	24977	551	605	920	851	962	526	566	903	959	848	587	540	935	849	938	766	1015	550	457	800	899	906	780	964	748	837	860	615	708	811	737	81	696	207					
		51.10%	54.39%	53.92%	53.43%	51.17%	52.92%	52.18%	50.63%	51.16%	52.43%	48.85%	51.45%	58.00%	51.97%	49.45%	48.96%	50.80%	56.26%	52.13%	50.83%	51.75%	48.86%	52.22%	47.33%	51.17%	49.77%	48.21%	51.81%	48.01%	56.96%	57.89%	44.03%	53.64%	42.26%	56.40%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	314	3	4	8	14	13	8	7	13	15	18	7	7	14	17	8	17	8	5	9	10	7	12	15	15	8	10	11	8	2	5	2	1	12	1					
		0.64%	0.30%	0.36%	0.46%	0.84%	0.72%	0.79%	0.63%	0.74%	0.82%	1.04%	0.61%	0.75%	0.78%	0.99%	0.42%	1.13%	0.44%	0.47%	1.00%	0.65%	0.38%	0.69%	0.91%	0.80%	0.53%	0.58%	0.66%	0.62%	0.16%	0.36%	0.12%	0.66%	0.73%	0.27%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
