Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
"Наименование Избирательной комиссии:    Орел, Северная "																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №786	УИК №787	УИК №788	УИК №789	УИК №793					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	852	29	13	64	23	21	50	43	36	37	32	33	58	62	52	58	19	40	34	26	33	22	28	12	27					
		2.47%	1.81%	1.40%	4.0%	1.77%	1.68%	2.83%	2.38%	2.20%	2.83%	2.35%	1.80%	3.74%	4.11%	3.41%	3.55%	1.28%	2.54%	2.08%	1.80%	2.30%	2.97%	2.48%	0.98%	2.20%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1024	29	14	46	42	40	46	36	71	37	43	85	44	52	41	50	37	49	40	43	32	14	29	52	52					
		2.97%	1.81%	1.51%	2.87%	3.24%	3.20%	2.61%	1.99%	4.34%	2.83%	3.16%	4.65%	2.84%	3.45%	2.69%	3.06%	2.50%	3.12%	2.45%	2.97%	2.23%	1.89%	2.57%	4.28%	4.24%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1230	69	23	51	26	38	76	69	74	48	41	65	68	59	50	64	58	60	62	53	35	28	45	39	29					
		3.57%	4.32%	2.49%	3.18%	2.00%	3.04%	4.31%	3.82%	4.52%	3.68%	3.01%	3.55%	4.38%	3.91%	3.28%	3.92%	3.92%	3.82%	3.80%	3.67%	2.44%	3.78%	4.0%	3.21%	2.36%					
22	"5. ""За Русь Святую"""	185	7	6	12	1	5	13	7	5	12	11	3	6	8	6	10	17	7	18	11	4	5	5	4	2					
		0.53%	0.43%	0.65%	0.75%	0.07%	0.40%	0.73%	0.38%	0.30%	0.92%	0.81%	0.16%	0.38%	0.53%	0.39%	0.61%	1.15%	0.44%	1.10%	0.76%	0.27%	0.67%	0.44%	0.32%	0.16%					
23	"6. ""Объединенная Российская партия ""Русь"""	76	5	2	2	4	3	4	6	2	4	4	0	2	5	4	3	3	0	2	4	7	0	2	4	4					
		0.22%	0.31%	0.21%	0.12%	0.30%	0.24%	0.22%	0.33%	0.12%	0.30%	0.29%	0.0%	0.12%	0.33%	0.26%	0.18%	0.20%	0.0%	0.12%	0.27%	0.48%	0.0%	0.17%	0.32%	0.32%					
24	"7. ""Новый курс - Автомобильная Россия"""	529	30	7	33	14	25	17	28	30	15	21	32	28	34	33	22	11	29	27	19	14	15	13	16	16					
		1.53%	1.88%	0.75%	2.06%	1.08%	2.00%	0.96%	1.55%	1.83%	1.15%	1.54%	1.75%	1.80%	2.25%	2.16%	1.34%	0.74%	1.84%	1.65%	1.31%	0.97%	2.02%	1.15%	1.31%	1.30%					
25	"8. ""Народно-республиканская партия России"""	31	1	1	2	2	2	2	0	1	2	2	2	1	0	0	2	1	1	0	4	0	0	3	1	1					
		0.09%	0.06%	0.10%	0.12%	0.15%	0.16%	0.11%	0.0%	0.06%	0.15%	0.14%	0.10%	0.06%	0.0%	0.0%	0.12%	0.06%	0.06%	0.0%	0.27%	0.0%	0.0%	0.26%	0.08%	0.08%					
26	"9. ""Российская экологическая партия ""Зеленые"""	153	5	0	7	4	7	9	8	6	7	4	5	10	8	7	9	11	9	7	7	3	1	4	5	10					
		0.44%	0.31%	0.0%	0.43%	0.30%	0.56%	0.51%	0.44%	0.36%	0.53%	0.29%	0.27%	0.64%	0.53%	0.45%	0.55%	0.74%	0.57%	0.42%	0.48%	0.20%	0.13%	0.35%	0.41%	0.81%					
27	"10. ""Аграрная партия России"""	446	16	9	14	17	23	22	25	31	7	13	26	16	18	22	19	22	32	17	24	17	13	11	15	17					
		1.29%	1.00%	0.97%	0.87%	1.31%	1.84%	1.24%	1.38%	1.89%	0.53%	0.95%	1.42%	1.03%	1.19%	1.44%	1.16%	1.49%	2.03%	1.04%	1.66%	1.18%	1.75%	0.97%	1.23%	1.38%					
28	"11. ""Истинные патриоты России"""	15	0	0	1	1	1	1	0	0	3	1	1	1	1	0	1	0	0	1	1	0	0	1	0	0					
		0.04%	0.0%	0.0%	0.06%	0.07%	0.08%	0.05%	0.0%	0.0%	0.23%	0.07%	0.05%	0.06%	0.06%	0.0%	0.06%	0.0%	0.0%	0.06%	0.06%	0.0%	0.0%	0.08%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	455	18	10	15	16	11	35	25	25	15	17	25	18	33	15	20	19	25	26	20	12	5	8	22	20					
		1.32%	1.12%	1.08%	0.93%	1.23%	0.88%	1.98%	1.38%	1.52%	1.15%	1.25%	1.36%	1.16%	2.19%	0.98%	1.22%	1.28%	1.59%	1.59%	1.38%	0.83%	0.67%	0.71%	1.81%	1.63%					
30	"13. ""Демократическая партия России"""	70	2	3	3	2	0	3	6	1	3	3	4	5	3	3	7	4	2	4	3	3	4	0	1	1					
		0.20%	0.12%	0.32%	0.18%	0.15%	0.0%	0.17%	0.33%	0.06%	0.23%	0.22%	0.21%	0.32%	0.19%	0.19%	0.42%	0.27%	0.12%	0.24%	0.20%	0.20%	0.54%	0.0%	0.08%	0.08%					
31	"14. ""Великая Россия - Евразийский Союз"""	48	1	1	2	1	2	4	1	3	1	0	4	5	1	0	3	0	4	2	2	2	1	3	2	3					
		0.13%	0.06%	0.10%	0.12%	0.07%	0.16%	0.22%	0.05%	0.18%	0.07%	0.0%	0.21%	0.32%	0.06%	0.0%	0.18%	0.0%	0.25%	0.12%	0.13%	0.13%	0.13%	0.26%	0.16%	0.24%					
32	"15. ""Партия СЛОН"""	233	6	2	10	7	10	14	24	14	12	4	13	10	8	13	13	8	18	9	8	4	1	9	6	10					
		0.67%	0.37%	0.21%	0.62%	0.54%	0.80%	0.79%	1.32%	0.85%	0.92%	0.29%	0.71%	0.64%	0.53%	0.85%	0.79%	0.54%	1.14%	0.55%	0.55%	0.27%	0.13%	0.8%	0.49%	0.81%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4186	198	72	230	137	133	200	186	203	144	170	219	191	210	199	215	203	204	202	177	136	96	145	163	153					
		12.16%	12.41%	7.80%	14.37%	10.58%	10.66%	11.35%	10.29%	12.41%	11.04%	12.51%	11.99%	12.33%	13.94%	13.07%	13.19%	13.75%	12.99%	12.38%	12.26%	9.51%	12.99%	12.88%	13.42%	12.48%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	1	2	4	2	2	3	6	4	5	2	3	0	2	2	3	2	1	2	1	4	1	0	1	0					
		0.15%	0.06%	0.21%	0.25%	0.15%	0.16%	0.17%	0.33%	0.24%	0.38%	0.14%	0.16%	0.0%	0.13%	0.13%	0.18%	0.13%	0.06%	0.12%	0.06%	0.27%	0.13%	0.0%	0.08%	0.0%					
35	"18. ""ЛДПР"""	4348	193	153	200	192	165	199	234	191	170	147	259	139	174	185	240	160	202	253	173	178	91	133	166	151					
		12.63%	12.10%	16.57%	12.5%	14.83%	13.23%	11.30%	12.95%	11.68%	13.03%	10.82%	14.18%	8.97%	11.55%	12.15%	14.72%	10.84%	12.86%	15.51%	11.98%	12.45%	12.31%	11.82%	13.67%	12.32%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	533	22	16	14	32	15	29	27	32	13	13	24	27	23	16	29	18	27	19	28	38	11	21	21	18					
		1.54%	1.37%	1.73%	0.87%	2.47%	1.20%	1.64%	1.49%	1.95%	0.99%	0.95%	1.31%	1.74%	1.52%	1.05%	1.77%	1.21%	1.71%	1.16%	1.94%	2.65%	1.48%	1.86%	1.72%	1.46%					
37	"20. ""Политическая партия ""Единая Россия"""	10716	672	355	503	437	379	555	541	419	387	426	529	492	443	465	456	428	454	501	417	495	276	363	344	379					
		31.14%	42.13%	38.46%	31.43%	33.77%	30.39%	31.51%	29.95%	25.62%	29.67%	31.36%	28.97%	31.76%	29.41%	30.55%	27.97%	28.99%	28.91%	30.71%	28.89%	34.63%	37.34%	32.26%	28.33%	30.93%					
38	"21. ""Российская Конституционно-демократическая партия"""	50	1	2	2	1	1	4	3	4	0	3	1	2	0	1	2	3	4	1	2	8	1	3	0	1					
		0.14%	0.06%	0.21%	0.12%	0.07%	0.08%	0.22%	0.16%	0.24%	0.0%	0.22%	0.05%	0.12%	0.0%	0.06%	0.12%	0.20%	0.25%	0.06%	0.13%	0.55%	0.13%	0.26%	0.0%	0.08%					
39	"22. ""Развитие предпринимательства"""	107	3	0	9	4	2	7	8	5	2	3	2	7	7	3	10	6	3	1	4	8	1	2	4	6					
		0.31%	0.18%	0.0%	0.56%	0.30%	0.16%	0.39%	0.44%	0.30%	0.15%	0.22%	0.10%	0.45%	0.46%	0.19%	0.61%	0.40%	0.19%	0.06%	0.27%	0.55%	0.13%	0.17%	0.32%	0.48%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	6313	182	157	255	222	269	336	367	330	244	270	336	302	218	307	277	343	272	266	309	293	95	208	249	206					
		18.34%	11.41%	17.00%	15.93%	17.15%	21.57%	19.08%	20.32%	20.18%	18.71%	19.88%	18.40%	19.49%	14.47%	20.17%	16.99%	23.23%	17.32%	16.30%	21.41%	20.50%	12.85%	18.48%	20.51%	16.81%					
																															
41	Против всех	2249	87	58	99	79	80	114	133	71	115	110	122	105	120	87	98	86	105	111	92	83	48	75	75	96					
		6.53%	5.45%	6.28%	6.18%	6.10%	6.41%	6.47%	7.36%	4.34%	8.81%	8.10%	6.68%	6.77%	7.96%	5.71%	6.01%	5.82%	6.68%	6.80%	6.37%	5.80%	6.49%	6.66%	6.17%	7.83%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
