Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Новоалександровская 																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	270	5	5	5	5	10	10	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	10	10	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	71	3	4	4	2	10	6	0	3	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	6	8	0	0	1	0	4	2	0	0	0	0	0	0	0	0	4	4	0	0	3	0	0	0	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	68	1	2	8	3	2	2	2	2	0	0	1	0	0	1	0	3	2	0	0	3	0	0	1	3	3	1	4	0	0	3	2	2	1	0	0	3	1	0	0	3	1	1	0	5	1	0	0	0	0	1					
14	Число погашенных открепительных удостоверений	199	2	1	1	3	0	4	5	2	1	5	5	5	5	5	5	5	5	4	4	5	5	5	5	4	2	5	5	4	5	1	3	5	5	5	5	5	5	5	5	1	1	5	5	2	5	5	5	5	5	4					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	399	8	18	9	11	9	6	17	12	5	14	5	11	3	10	2	4	5	11	10	6	0	0	7	19	12	0	8	8	9	10	11	7	0	4	1	3	7	2	7	18	15	4	4	26	5	7	6	3	1	19					
		1.68%	1.21%	2.93%	0.97%	1.10%	0.96%	0.66%	1.76%	1.88%	0.69%	2.26%	1.31%	1.81%	2.72%	1.70%	1.19%	1.06%	2.90%	2.04%	2.00%	1.93%	0.0%	0.0%	3.00%	1.70%	2.81%	0.0%	5.40%	1.88%	1.59%	1.17%	1.38%	4.69%	0.0%	1.31%	1.75%	1.87%	5.69%	1.62%	4.43%	1.54%	1.91%	3.77%	0.82%	2.08%	1.38%	1.47%	2.26%	2.22%	0.70%	2.75%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	336	23	6	9	13	20	17	20	4	9	8	3	7	0	7	6	4	1	4	13	3	2	0	1	10	9	1	3	11	12	14	12	3	2	3	1	1	2	0	3	20	6	1	7	21	4	2	4	0	0	4					
		1.41%	3.47%	0.97%	0.97%	1.31%	2.13%	1.89%	2.07%	0.62%	1.24%	1.29%	0.78%	1.15%	0.0%	1.19%	3.57%	1.06%	0.58%	0.74%	2.61%	0.96%	1.42%	0.0%	0.42%	0.89%	2.11%	1.0%	2.02%	2.59%	2.12%	1.64%	1.51%	2.01%	1.28%	0.98%	1.75%	0.62%	1.62%	0.0%	1.89%	1.71%	0.76%	0.94%	1.45%	1.68%	1.11%	0.42%	1.50%	0.0%	0.0%	0.58%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	970	25	34	33	44	69	47	58	45	47	20	15	32	7	10	5	13	9	19	26	6	6	6	11	42	12	3	3	12	26	27	27	7	5	4	0	2	6	4	7	35	22	1	17	36	16	19	13	1	0	36					
		4.09%	3.78%	5.54%	3.56%	4.43%	7.37%	5.22%	6.01%	7.05%	6.50%	3.23%	3.93%	5.27%	6.36%	1.70%	2.97%	3.47%	5.23%	3.53%	5.22%	1.93%	4.28%	7.69%	4.72%	3.76%	2.81%	3.0%	2.02%	2.83%	4.60%	3.17%	3.40%	4.69%	3.20%	1.31%	0.0%	1.25%	4.87%	3.25%	4.43%	3.00%	2.80%	0.94%	3.52%	2.88%	4.44%	4.0%	4.90%	0.74%	0.0%	5.22%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	356	20	14	21	24	13	22	24	12	12	17	5	13	0	9	2	6	1	5	7	4	1	0	0	6	4	1	3	4	6	8	20	0	1	2	1	0	0	2	1	15	11	1	6	19	0	0	3	0	1	9					
		1.50%	3.02%	2.28%	2.26%	2.42%	1.38%	2.44%	2.48%	1.88%	1.65%	2.74%	1.31%	2.14%	0.0%	1.53%	1.19%	1.60%	0.58%	0.92%	1.40%	1.29%	0.71%	0.0%	0.0%	0.53%	0.93%	1.0%	2.02%	0.94%	1.06%	0.94%	2.52%	0.0%	0.64%	0.65%	1.75%	0.0%	0.0%	1.62%	0.63%	1.28%	1.40%	0.94%	1.24%	1.52%	0.0%	0.0%	1.13%	0.0%	0.70%	1.30%					
22	"5. ""За Русь Святую"""	136	2	5	2	6	7	14	6	3	5	4	2	5	0	3	1	3	2	4	4	1	0	0	3	3	3	0	3	0	4	0	2	1	1	3	0	1	0	0	1	7	2	0	1	6	5	2	2	0	0	7					
		0.57%	0.30%	0.81%	0.21%	0.60%	0.74%	1.55%	0.62%	0.47%	0.69%	0.64%	0.52%	0.82%	0.0%	0.51%	0.59%	0.80%	1.16%	0.74%	0.80%	0.32%	0.0%	0.0%	1.28%	0.26%	0.70%	0.0%	2.02%	0.0%	0.70%	0.0%	0.25%	0.67%	0.64%	0.98%	0.0%	0.62%	0.0%	0.0%	0.63%	0.60%	0.25%	0.0%	0.20%	0.48%	1.38%	0.42%	0.75%	0.0%	0.0%	1.01%					
23	"6. ""Объединенная Российская партия ""Русь"""	69	4	0	1	3	2	2	1	1	5	0	1	3	0	1	0	2	1	4	4	1	1	0	0	2	1	2	1	0	2	3	3	0	0	0	2	2	0	0	0	3	0	0	2	4	2	0	1	0	1	1					
		0.29%	0.60%	0.0%	0.10%	0.30%	0.21%	0.22%	0.10%	0.15%	0.69%	0.0%	0.26%	0.49%	0.0%	0.17%	0.0%	0.53%	0.58%	0.74%	0.80%	0.32%	0.71%	0.0%	0.0%	0.17%	0.23%	2.0%	0.67%	0.0%	0.35%	0.35%	0.37%	0.0%	0.0%	0.0%	3.50%	1.25%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.41%	0.32%	0.55%	0.0%	0.37%	0.0%	0.70%	0.14%					
24	"7. ""Новый курс - Автомобильная Россия"""	179	6	12	8	5	10	4	6	4	10	0	1	7	0	5	2	2	1	3	1	3	1	1	1	6	1	0	1	6	4	4	6	0	0	5	0	1	1	2	0	12	7	2	2	9	3	3	0	1	1	9					
		0.75%	0.90%	1.95%	0.86%	0.50%	1.06%	0.44%	0.62%	0.62%	1.38%	0.0%	0.26%	1.15%	0.0%	0.85%	1.19%	0.53%	0.58%	0.55%	0.20%	0.96%	0.71%	1.28%	0.42%	0.53%	0.23%	0.0%	0.67%	1.41%	0.70%	0.47%	0.75%	0.0%	0.0%	1.64%	0.0%	0.62%	0.81%	1.62%	0.0%	1.03%	0.89%	1.88%	0.41%	0.72%	0.83%	0.63%	0.0%	0.74%	0.70%	1.30%					
25	"8. ""Народно-республиканская партия России"""	43	1	0	3	1	1	1	1	1	0	0	1	1	0	2	0	1	0	1	0	3	0	0	0	2	1	0	1	0	0	0	3	0	0	2	0	0	0	1	0	7	2	1	1	1	0	1	0	0	2	0					
		0.18%	0.15%	0.0%	0.32%	0.10%	0.10%	0.11%	0.10%	0.15%	0.0%	0.0%	0.26%	0.16%	0.0%	0.34%	0.0%	0.26%	0.0%	0.18%	0.0%	0.96%	0.0%	0.0%	0.0%	0.17%	0.23%	0.0%	0.67%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.81%	0.0%	0.60%	0.25%	0.94%	0.20%	0.08%	0.0%	0.21%	0.0%	0.0%	1.40%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	41	0	0	2	3	2	2	0	0	0	0	1	1	0	2	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	3	3	1	0	1	0	0	1	0	0	1	3	2	1	3	1	3	0	0	0	0					
		0.17%	0.0%	0.0%	0.21%	0.30%	0.21%	0.22%	0.0%	0.0%	0.0%	0.0%	0.26%	0.16%	0.0%	0.34%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.42%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.37%	0.67%	0.0%	0.32%	0.0%	0.0%	0.81%	0.0%	0.0%	0.08%	0.38%	1.88%	0.20%	0.24%	0.27%	0.63%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1683	28	28	31	29	44	25	25	30	29	20	20	21	8	33	4	28	6	23	44	32	15	0	16	68	34	3	5	66	47	125	124	9	26	40	1	12	14	3	6	73	90	5	49	131	31	32	15	8	14	113					
		7.11%	4.23%	4.56%	3.34%	2.92%	4.70%	2.78%	2.59%	4.70%	4.01%	3.23%	5.24%	3.45%	7.27%	5.62%	2.38%	7.48%	3.48%	4.27%	8.83%	10.32%	10.71%	0.0%	6.86%	6.09%	7.98%	3.0%	3.37%	15.56%	8.31%	14.68%	15.65%	6.04%	16.66%	13.15%	1.75%	7.5%	11.38%	2.43%	3.79%	6.27%	11.46%	4.71%	10.16%	10.51%	8.61%	6.73%	5.66%	5.92%	9.85%	16.40%					
28	"11. ""Истинные патриоты России"""	33	0	1	1	1	1	0	1	0	1	0	0	0	2	3	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	3	0	0	2	1	4	0	2	1	0	0	1					
		0.13%	0.0%	0.16%	0.10%	0.10%	0.10%	0.0%	0.10%	0.0%	0.13%	0.0%	0.0%	0.0%	1.81%	0.51%	0.59%	0.0%	0.0%	0.18%	0.20%	0.0%	0.0%	0.0%	0.42%	0.08%	0.0%	0.0%	0.0%	0.0%	0.17%	0.11%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.89%	0.0%	0.0%	1.88%	0.20%	0.32%	0.0%	0.42%	0.37%	0.0%	0.0%	0.14%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	307	6	11	10	6	9	12	17	8	10	13	5	6	1	5	2	9	3	4	3	6	1	0	8	18	5	3	2	8	6	11	10	0	1	3	0	2	2	3	3	14	10	7	7	12	6	3	3	1	2	10					
		1.29%	0.90%	1.79%	1.07%	0.60%	0.96%	1.33%	1.76%	1.25%	1.38%	2.10%	1.31%	0.98%	0.90%	0.85%	1.19%	2.40%	1.74%	0.74%	0.60%	1.93%	0.71%	0.0%	3.43%	1.61%	1.17%	3.0%	1.35%	1.88%	1.06%	1.29%	1.26%	0.0%	0.64%	0.98%	0.0%	1.25%	1.62%	2.43%	1.89%	1.20%	1.27%	6.60%	1.45%	0.96%	1.66%	0.63%	1.13%	0.74%	1.40%	1.45%					
30	"13. ""Демократическая партия России"""	63	0	2	2	1	3	3	2	1	1	2	0	2	1	1	0	4	5	4	2	0	0	0	2	1	0	0	1	1	0	2	2	0	0	1	0	0	0	1	0	2	2	0	0	2	1	1	1	4	1	2					
		0.26%	0.0%	0.32%	0.21%	0.10%	0.32%	0.33%	0.20%	0.15%	0.13%	0.32%	0.0%	0.32%	0.90%	0.17%	0.0%	1.06%	2.90%	0.74%	0.40%	0.0%	0.0%	0.0%	0.85%	0.08%	0.0%	0.0%	0.67%	0.23%	0.0%	0.23%	0.25%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.81%	0.0%	0.17%	0.25%	0.0%	0.0%	0.16%	0.27%	0.21%	0.37%	2.96%	0.70%	0.29%					
31	"14. ""Великая Россия - Евразийский Союз"""	51	0	1	1	2	2	1	5	2	1	1	0	4	1	0	4	1	1	1	0	1	0	1	0	1	1	0	1	0	0	1	0	1	0	1	0	1	1	1	1	3	1	0	1	2	2	0	0	1	1	0					
		0.21%	0.0%	0.16%	0.10%	0.20%	0.21%	0.11%	0.51%	0.31%	0.13%	0.16%	0.0%	0.65%	0.90%	0.0%	2.38%	0.26%	0.58%	0.18%	0.0%	0.32%	0.0%	1.28%	0.0%	0.08%	0.23%	0.0%	0.67%	0.0%	0.0%	0.11%	0.0%	0.67%	0.0%	0.32%	0.0%	0.62%	0.81%	0.81%	0.63%	0.25%	0.12%	0.0%	0.20%	0.16%	0.55%	0.0%	0.0%	0.74%	0.70%	0.0%					
32	"15. ""Партия СЛОН"""	40	1	1	3	4	2	0	0	2	1	0	2	1	0	1	1	0	1	1	0	1	0	0	1	0	1	0	0	2	1	2	0	0	0	0	0	0	0	0	0	1	4	0	0	1	1	0	1	0	0	3					
		0.16%	0.15%	0.16%	0.32%	0.40%	0.21%	0.0%	0.0%	0.31%	0.13%	0.0%	0.52%	0.16%	0.0%	0.17%	0.59%	0.0%	0.58%	0.18%	0.0%	0.32%	0.0%	0.0%	0.42%	0.0%	0.23%	0.0%	0.0%	0.47%	0.17%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.50%	0.0%	0.0%	0.08%	0.27%	0.0%	0.37%	0.0%	0.0%	0.43%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2377	70	79	110	103	90	142	81	71	105	59	52	55	7	47	17	33	9	38	53	40	13	1	23	117	56	9	6	30	65	57	68	12	5	17	3	26	4	14	28	123	55	9	43	148	18	53	14	8	6	85					
		10.04%	10.59%	12.88%	11.87%	10.39%	9.61%	15.79%	8.40%	11.12%	14.52%	9.53%	13.64%	9.06%	6.36%	8.00%	10.11%	8.82%	5.23%	7.06%	10.64%	12.90%	9.28%	1.28%	9.87%	10.48%	13.14%	9.0%	4.05%	7.07%	11.50%	6.69%	8.58%	8.05%	3.20%	5.59%	5.26%	16.25%	3.25%	11.38%	17.72%	10.57%	7.00%	8.49%	8.92%	11.87%	5.0%	11.15%	5.28%	5.92%	4.22%	12.33%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	117	4	4	5	3	3	1	2	2	3	5	0	3	0	3	1	2	4	2	5	1	2	1	0	8	1	1	1	1	0	3	2	2	2	2	0	3	0	1	5	3	9	2	1	4	3	1	1	1	1	3					
		0.49%	0.60%	0.65%	0.53%	0.30%	0.32%	0.11%	0.20%	0.31%	0.41%	0.80%	0.0%	0.49%	0.0%	0.51%	0.59%	0.53%	2.32%	0.37%	1.00%	0.32%	1.42%	1.28%	0.0%	0.71%	0.23%	1.0%	0.67%	0.23%	0.0%	0.35%	0.25%	1.34%	1.28%	0.65%	0.0%	1.87%	0.0%	0.81%	3.16%	0.25%	1.14%	1.88%	0.20%	0.32%	0.83%	0.21%	0.37%	0.74%	0.70%	0.43%					
35	"18. ""ЛДПР"""	3911	100	136	180	216	140	133	180	106	119	109	54	105	14	63	39	88	28	78	83	71	48	7	36	219	71	6	20	73	108	99	111	17	34	28	6	20	26	20	11	157	157	13	79	188	53	80	52	37	15	78					
		16.52%	15.12%	22.18%	19.43%	21.79%	14.95%	14.79%	18.67%	16.61%	16.45%	17.60%	14.17%	17.29%	12.72%	10.73%	23.21%	23.52%	16.27%	14.49%	16.66%	22.90%	34.28%	8.97%	15.45%	19.62%	16.66%	6.0%	13.51%	17.21%	19.11%	11.63%	14.01%	11.40%	21.79%	9.21%	10.52%	12.5%	21.13%	16.26%	6.96%	13.49%	20.0%	12.26%	16.39%	15.08%	14.72%	16.84%	19.62%	27.40%	10.56%	11.32%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	452	10	20	12	17	24	22	18	8	15	14	13	16	0	8	1	5	5	8	6	6	3	2	2	18	4	1	2	17	14	19	8	3	6	6	8	0	3	5	2	22	16	1	11	17	4	7	3	1	4	15					
		1.90%	1.51%	3.26%	1.29%	1.71%	2.56%	2.44%	1.86%	1.25%	2.07%	2.26%	3.41%	2.63%	0.0%	1.36%	0.59%	1.33%	2.90%	1.48%	1.20%	1.93%	2.14%	2.56%	0.85%	1.61%	0.93%	1.0%	1.35%	4.00%	2.47%	2.23%	1.01%	2.01%	3.84%	1.97%	14.03%	0.0%	2.43%	4.06%	1.26%	1.89%	2.03%	0.94%	2.28%	1.36%	1.11%	1.47%	1.13%	0.74%	2.81%	2.17%					
37	"20. ""Политическая партия ""Единая Россия"""	7140	208	150	255	294	287	225	286	196	203	167	105	145	25	286	60	107	58	197	130	79	26	32	91	361	139	58	60	127	173	292	255	37	45	105	15	41	25	41	32	437	201	18	169	324	91	155	62	23	55	187					
		30.16%	31.46%	24.46%	27.53%	29.66%	30.66%	25.02%	29.66%	30.72%	28.07%	26.97%	27.55%	23.88%	22.72%	48.72%	35.71%	28.60%	33.72%	36.61%	26.10%	25.48%	18.57%	41.02%	39.05%	32.34%	32.62%	58.0%	40.54%	29.95%	30.61%	34.31%	32.19%	24.83%	28.84%	34.53%	26.31%	25.62%	20.32%	33.33%	20.25%	37.57%	25.60%	16.98%	35.06%	26.00%	25.27%	32.63%	23.39%	17.03%	38.73%	27.14%					
38	"21. ""Российская Конституционно-демократическая партия"""	61	1	2	2	0	3	2	4	0	1	5	2	2	0	3	0	2	2	3	1	0	0	1	0	0	2	0	1	2	0	0	1	0	1	0	0	1	2	3	3	2	0	0	0	3	1	1	1	0	1	0					
		0.25%	0.15%	0.32%	0.21%	0.0%	0.32%	0.22%	0.41%	0.0%	0.13%	0.80%	0.52%	0.32%	0.0%	0.51%	0.0%	0.53%	1.16%	0.55%	0.20%	0.0%	0.0%	1.28%	0.0%	0.0%	0.46%	0.0%	0.67%	0.47%	0.0%	0.0%	0.12%	0.0%	0.64%	0.0%	0.0%	0.62%	1.62%	2.43%	1.89%	0.17%	0.0%	0.0%	0.0%	0.24%	0.27%	0.21%	0.37%	0.0%	0.70%	0.0%					
39	"22. ""Развитие предпринимательства"""	78	2	0	7	6	1	2	5	3	1	3	0	4	3	1	0	1	1	1	2	0	1	1	0	3	2	0	0	0	3	4	0	1	2	0	0	1	0	0	0	3	5	0	2	3	1	0	0	0	1	2					
		0.32%	0.30%	0.0%	0.75%	0.60%	0.10%	0.22%	0.51%	0.47%	0.13%	0.48%	0.0%	0.65%	2.72%	0.17%	0.0%	0.26%	0.58%	0.18%	0.40%	0.0%	0.71%	1.28%	0.0%	0.26%	0.46%	0.0%	0.0%	0.0%	0.53%	0.47%	0.0%	0.67%	1.28%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.25%	0.63%	0.0%	0.41%	0.24%	0.27%	0.0%	0.0%	0.0%	0.70%	0.29%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3349	104	69	160	148	127	162	152	100	105	112	61	126	32	40	12	35	14	91	62	27	8	9	12	142	41	5	16	37	57	131	94	35	15	59	14	25	21	10	32	142	83	20	50	221	97	70	61	26	18	59					
		14.15%	15.73%	11.25%	17.27%	14.93%	13.56%	18.02%	15.76%	15.67%	14.52%	18.09%	16.01%	20.75%	29.09%	6.81%	7.14%	9.35%	8.13%	16.91%	12.44%	8.70%	5.71%	11.53%	5.15%	12.72%	9.62%	5.0%	10.81%	8.72%	10.08%	15.39%	11.86%	23.48%	9.61%	19.40%	24.56%	15.62%	17.07%	8.13%	20.25%	12.20%	10.57%	18.86%	10.37%	17.73%	26.94%	14.73%	23.01%	19.25%	12.67%	8.56%					
																																																									
41	Против всех	973	30	16	43	29	50	39	36	13	24	15	26	16	5	29	3	16	10	29	26	14	9	12	11	49	17	6	2	9	18	20	20	8	10	15	4	14	3	3	6	38	65	7	15	42	14	25	11	12	9	30					
		4.11%	4.53%	2.61%	4.64%	2.92%	5.34%	4.33%	3.73%	2.03%	3.31%	2.42%	6.82%	2.63%	4.54%	4.94%	1.78%	4.27%	5.81%	5.39%	5.22%	4.51%	6.42%	15.38%	4.72%	4.39%	3.99%	6.0%	1.35%	2.12%	3.18%	2.35%	2.52%	5.36%	6.41%	4.93%	7.01%	8.75%	2.43%	2.43%	3.79%	3.26%	8.28%	6.60%	3.11%	3.37%	3.88%	5.26%	4.15%	8.88%	6.33%	4.35%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
