Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Пыталовская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369					
		0.22%	1.22%	0.17%	0.10%	0.25%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%	0.76%	0.5%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	255	19	31	15	11	8	6	19	10	23	5	8	5	11	29	21	13	13	8					
		3.60%	3.88%	2.67%	1.50%	2.78%	2.98%	3.37%	6.98%	5.40%	6.00%	3.44%	3.05%	2.5%	1.96%	6.07%	6.79%	5.28%	4.08%	3.46%					
28	"11. ""Истинные патриоты России"""	12	0	3	2	1	0	0	1	0	0	0	2	2	0	0	0	0	0	1					
		0.16%	0.0%	0.25%	0.20%	0.25%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.76%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	74	2	12	15	7	4	4	0	3	2	0	3	0	5	2	3	2	4	6					
		1.04%	0.40%	1.03%	1.50%	1.77%	1.49%	2.24%	0.0%	1.62%	0.52%	0.0%	1.14%	0.0%	0.89%	0.41%	0.97%	0.81%	1.25%	2.59%					
30	"13. ""Демократическая партия России"""	28	2	6	7	5	0	1	0	1	0	0	0	0	1	1	2	0	1	1					
		0.39%	0.40%	0.51%	0.70%	1.26%	0.0%	0.56%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.17%	0.20%	0.64%	0.0%	0.31%	0.43%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	5	0	2	0	1	0	0	0	2	1	1	3	0	1	1	0	0					
		0.24%	0.0%	0.43%	0.0%	0.50%	0.0%	0.56%	0.0%	0.0%	0.0%	1.37%	0.38%	0.5%	0.53%	0.0%	0.32%	0.40%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	7	1	1	1	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0					
		0.09%	0.20%	0.08%	0.10%	0.0%	0.0%	0.0%	0.36%	1.08%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	396	22	68	66	23	18	11	12	16	36	3	14	8	29	15	24	7	13	11					
		5.59%	4.49%	5.85%	6.63%	5.82%	6.71%	6.17%	4.41%	8.64%	9.39%	2.06%	5.34%	4.0%	5.17%	3.14%	7.76%	2.84%	4.08%	4.76%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	0	2	2	0	3	0	0	0	2	3	1	0	3	3	0	0	3	3					
		0.35%	0.0%	0.17%	0.20%	0.0%	1.11%	0.0%	0.0%	0.0%	0.52%	2.06%	0.38%	0.0%	0.53%	0.62%	0.0%	0.0%	0.94%	1.29%					
35	"18. ""ЛДПР"""	1007	91	183	131	54	42	17	61	12	38	19	38	37	84	69	36	25	37	33					
		14.23%	18.60%	15.76%	13.16%	13.67%	15.67%	9.55%	22.42%	6.48%	9.92%	13.10%	14.50%	18.5%	14.99%	14.46%	11.65%	10.16%	11.63%	14.28%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	374	24	75	45	11	17	23	21	14	18	6	13	10	22	27	11	12	15	10					
		5.28%	4.90%	6.45%	4.52%	2.78%	6.34%	12.92%	7.72%	7.56%	4.69%	4.13%	4.96%	5.0%	3.92%	5.66%	3.55%	4.87%	4.71%	4.32%					
37	"20. ""Политическая партия ""Единая Россия"""	2792	173	425	300	155	113	56	112	78	187	64	107	95	276	202	127	115	98	109					
		39.46%	35.37%	36.60%	30.15%	39.24%	42.16%	31.46%	41.17%	42.16%	48.82%	44.13%	40.83%	47.5%	49.28%	42.34%	41.10%	46.74%	30.81%	47.18%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	1	3	5	0	1	0	1	1	1	0	2	2	2	2	1	0	1	0					
		0.32%	0.20%	0.25%	0.50%	0.0%	0.37%	0.0%	0.36%	0.54%	0.26%	0.0%	0.76%	1.0%	0.35%	0.41%	0.32%	0.0%	0.31%	0.0%					
39	"22. ""Развитие предпринимательства"""	21	4	3	6	1	0	1	0	0	2	2	0	1	0	0	0	1	0	0					
		0.29%	0.81%	0.25%	0.60%	0.25%	0.0%	0.56%	0.0%	0.0%	0.52%	1.37%	0.0%	0.5%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	918	44	145	229	52	21	20	15	14	39	22	19	22	40	70	29	35	83	19					
		12.97%	8.99%	12.48%	23.01%	13.16%	7.83%	11.23%	5.51%	7.56%	10.18%	15.17%	7.25%	11.0%	7.14%	14.67%	9.38%	14.22%	26.10%	8.22%					
																									
41	Против всех	320	37	64	41	15	9	8	8	8	8	10	12	3	41	9	13	14	10	10					
		4.52%	7.56%	5.51%	4.12%	3.79%	3.35%	4.49%	2.94%	4.32%	2.08%	6.89%	4.58%	1.5%	7.32%	1.88%	4.20%	5.69%	3.14%	4.32%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
