Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																				
Дата голосования: 04.12.2011																																																				
																																																				
Наименование Избирательной комиссии:    Балахтинская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №884	УИК №2279					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	380	20	15	15	15	20	15	5	5	5	15	5	15	5	5	20	15	2	2	5	5	15	2	2	10	3	20	2	2	5	15	5	2	20	5	5	2	10	5	5	5	10	2	15	2	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	118	12	6	6	5	16	8	0	0	2	0	0	7	2	0	12	11	0	0	0	2	2	1	0	1	0	3	0	0	0	9	0	1	2	5	1	0	0	1	0	0	2	0	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	121	7	4	1	1	3	1	0	0	0	3	1	4	0	1	57	3	2	0	1	1	1	1	0	0	1	3	2	1	1	3	1	1	2	4	1	0	2	2	1	2	0	0	2	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	262	8	9	9	10	4	7	5	5	3	15	5	8	3	5	8	4	2	2	5	3	13	1	2	9	3	17	2	2	5	6	5	1	18	0	4	2	10	4	5	5	8	2	15	2	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1225	106	64	69	38	79	62	10	12	3	23	7	43	7	6	136	36	5	3	24	21	46	3	13	18	0	54	10	14	19	19	5	8	90	7	9	2	37	19	5	21	37	2	32	0	1					
		12.04%	16.16%	15.27%	13.02%	10.27%	14.79%	12.23%	5.26%	11.65%	3.23%	9.13%	6.19%	9.79%	6.67%	5.88%	17.62%	11.61%	7.46%	10.00%	18.18%	13.29%	13.86%	9.09%	13.98%	7.63%	0.00%	9.98%	8.85%	18.92%	19.59%	7.95%	4.95%	14.29%	12.61%	5.98%	10.34%	2.78%	12.29%	16.24%	6.76%	16.67%	10.76%	8.00%	11.11%	0.00%	2.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1603	100	61	102	61	96	96	21	15	15	35	15	79	16	16	105	54	9	7	43	30	40	1	14	20	4	82	12	6	11	32	11	1	95	22	16	19	74	10	16	20	57	2	50	3	9					
		15.76%	15.24%	14.56%	19.25%	16.49%	17.98%	18.93%	11.05%	14.56%	16.13%	13.89%	13.27%	17.99%	15.24%	15.69%	13.60%	17.42%	13.43%	23.33%	32.58%	18.99%	12.05%	3.03%	15.05%	8.47%	11.76%	15.16%	10.62%	8.11%	11.34%	13.39%	10.89%	1.79%	13.31%	18.80%	18.39%	26.39%	24.58%	8.55%	21.62%	15.87%	16.57%	8.00%	17.36%	12.00%	18.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	94	7	6	1	5	4	5	1	1	0	1	0	2	4	0	12	2	0	0	2	3	2	0	0	0	0	1	1	5	0	2	1	0	7	0	1	7	2	2	0	0	3	1	2	0	1					
		0.92%	1.07%	1.43%	0.19%	1.35%	0.75%	0.99%	0.53%	0.97%	0.00%	0.40%	0.00%	0.46%	3.81%	0.00%	1.55%	0.65%	0.00%	0.00%	1.52%	1.90%	0.60%	0.00%	0.00%	0.00%	0.00%	0.18%	0.88%	6.76%	0.00%	0.84%	0.99%	0.00%	0.98%	0.00%	1.15%	9.72%	0.66%	1.71%	0.00%	0.00%	0.87%	4.00%	0.69%	0.00%	2.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2155	189	106	138	100	139	115	57	18	13	41	18	88	18	17	204	78	13	2	6	11	53	4	11	60	4	57	16	4	20	59	18	23	122	8	14	13	54	12	16	21	95	8	76	11	5					
		21.19%	28.81%	25.30%	26.04%	27.03%	26.03%	22.68%	30.00%	17.48%	13.98%	16.27%	15.93%	20.05%	17.14%	16.67%	26.42%	25.16%	19.40%	6.67%	4.55%	6.96%	15.96%	12.12%	11.83%	25.42%	11.76%	10.54%	14.16%	5.41%	20.62%	24.69%	17.82%	41.07%	17.09%	6.84%	16.09%	18.06%	17.94%	10.26%	21.62%	16.67%	27.62%	32.00%	26.39%	44.00%	10.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	137	20	8	9	8	13	8	0	1	0	2	0	4	1	0	12	8	1	0	1	0	6	0	2	0	0	4	1	0	0	3	0	0	9	2	0	0	4	1	0	4	1	0	3	1	0					
		1.35%	3.05%	1.91%	1.70%	2.16%	2.43%	1.58%	0.00%	0.97%	0.00%	0.79%	0.00%	0.91%	0.95%	0.00%	1.55%	2.58%	1.49%	0.00%	0.76%	0.00%	1.81%	0.00%	2.15%	0.00%	0.00%	0.74%	0.88%	0.00%	0.00%	1.26%	0.00%	0.00%	1.26%	1.71%	0.00%	0.00%	1.33%	0.85%	0.00%	3.17%	0.29%	0.00%	1.04%	4.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4732	214	167	201	147	195	209	98	55	58	140	68	216	59	63	286	122	38	18	55	93	181	25	52	133	26	335	71	45	43	119	66	22	376	76	41	29	120	66	31	57	143	12	117	10	34					
		46.52%	32.62%	39.86%	37.92%	39.73%	36.52%	41.22%	51.58%	53.40%	62.37%	55.56%	60.18%	49.20%	56.19%	61.76%	37.05%	39.35%	56.72%	60.00%	41.67%	58.86%	54.52%	75.76%	55.91%	56.36%	76.47%	61.92%	62.83%	60.81%	44.33%	49.79%	65.35%	39.29%	52.66%	64.96%	47.13%	40.28%	39.87%	56.41%	41.89%	45.24%	41.57%	48.00%	40.63%	40.00%	68.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	49	11	1	0	4	5	2	0	0	1	1	1	1	0	0	4	1	0	0	1	0	1	0	0	3	0	1	0	0	1	1	0	0	2	0	1	0	0	2	1	1	0	0	2	0	0					
		0.48%	1.68%	0.24%	0.00%	1.08%	0.94%	0.39%	0.00%	0.00%	1.08%	0.40%	0.88%	0.23%	0.00%	0.00%	0.52%	0.32%	0.00%	0.00%	0.76%	0.00%	0.30%	0.00%	0.00%	1.27%	0.00%	0.18%	0.00%	0.00%	1.03%	0.42%	0.00%	0.00%	0.28%	0.00%	1.15%	0.00%	0.00%	1.71%	1.35%	0.79%	0.00%	0.00%	0.69%	0.00%	0.00%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
