7	Число избирательных бюллетеней в переносных ящиках для голосования	286	5	3	2	13	4	7	11	18	9	3	2	6	21	6	5	2	18	4	17	3	5	6	9	4	2	3	5	13	7	8	7	15	5	8	5	2	8	1	12	2					
8	Число бюллетеней в стационарных ящиках для голосования	58280	859	724	718	1261	1627	1813	2092	1164	2202	783	1061	1041	2271	1689	1489	1885	1877	1912	1722	1808	1555	1798	2262	346	709	1004	1988	2244	2182	2187	1903	1840	746	1075	751	650	1989	769	1371	913					
9	Число недействительных избирательных бюллетеней	38	3	0	1	2	0	0	3	1	3	1	0	1	4	2	0	3	2	1	0	1	1	0	2	0	0	0	1	2	0	1	0	1	0	0	0	0	1	0	1	0					
10	Число действительных избирательных бюллетеней	58528	861	727	719	1272	1631	1820	2100	1181	2208	785	1063	1046	2288	1693	1494	1884	1893	1915	1739	1810	1559	1804	2269	350	711	1007	1992	2255	2189	2194	1910	1854	751	1083	756	652	1996	770	1382	915					
11	Число полученных открепительных  удостоверений	199	4	4	4	5	5	6	6	5	6	4	4	4	6	5	5	5	6	6	5	4	5	6	6	4	4	5	6	6	6	6	6	5	4	4	4	4	6	4	5	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	22	0	0	0	2	1	1	0	1	2	0	1	0	3	0	1	0	2	0	0	0	0	1	0	0	0	0	1	0	1	0	2	0	0	0	0	0	2	0	1	0					
14	Число неиспользованных открепительных удостоверений	194	4	4	4	5	5	6	6	5	6	4	4	4	6	5	5	5	6	6	5	3	5	6	6	4	4	5	6	4	6	6	6	5	4	4	4	4	6	4	5	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																															
18	Богданов Андрей Владимирович	343	5	6	6	1	4	7	20	6	5	3	2	9	19	13	2	5	13	10	6	17	11	9	16	3	6	9	19	26	11	17	10	5	5	2	6	0	8	0	12	9					
		0.59%	0.58%	0.83%	0.83%	0.08%	0.25%	0.38%	0.95%	0.51%	0.23%	0.38%	0.19%	0.86%	0.83%	0.77%	0.13%	0.26%	0.69%	0.52%	0.35%	0.94%	0.71%	0.50%	0.70%	0.86%	0.84%	0.89%	0.95%	1.15%	0.50%	0.77%	0.52%	0.27%	0.67%	0.18%	0.79%	0.00%	0.40%	0.00%	0.87%	0.98%					
19	Жириновский Владимир Вольфович	6422	132	108	88	147	162	66	201	62	294	92	117	125	405	136	127	159	158	251	159	139	124	123	408	6	62	94	242	350	378	303	168	174	66	95	46	52	269	59	198	77					
		10.97%	15.28%	14.86%	12.22%	11.54%	9.93%	3.63%	9.56%	5.25%	13.30%	11.70%	11.01%	11.94%	17.67%	8.02%	8.50%	8.43%	8.34%	13.10%	9.14%	7.68%	7.95%	6.82%	17.97%	1.71%	8.72%	9.33%	12.14%	15.51%	17.27%	13.80%	8.80%	9.38%	8.79%	8.77%	6.08%	7.98%	13.47%	7.66%	14.32%	8.42%					
20	Зюганов Геннадий Андреевич	1184	28	13	12	38	45	13	49	9	27	19	28	19	62	37	14	28	39	42	27	31	22	21	75	5	18	23	43	82	44	64	34	19	11	16	19	7	25	8	41	27					
		2.02%	3.24%	1.79%	1.67%	2.98%	2.76%	0.71%	2.33%	0.76%	1.22%	2.42%	2.63%	1.81%	2.71%	2.18%	0.94%	1.48%	2.06%	2.19%	1.55%	1.71%	1.41%	1.16%	3.30%	1.43%	2.53%	2.28%	2.16%	3.63%	2.01%	2.92%	1.78%	1.02%	1.46%	1.48%	2.51%	1.07%	1.25%	1.04%	2.96%	2.95%					
21	Медведев Дмитрий Анатольевич	50579	696	600	613	1086	1420	1734	1830	1104	1882	671	916	893	1802	1507	1351	1692	1683	1612	1547	1623	1402	1651	1770	336	625	881	1688	1797	1756	1810	1698	1656	669	970	685	593	1694	703	1131	802					
		86.36%	80.56%	82.53%	85.14%	85.24%	87.06%	95.27%	87.02%	93.40%	85.12%	85.37%	86.17%	85.29%	78.62%	88.91%	90.43%	89.67%	88.81%	84.13%	88.96%	89.62%	89.87%	91.52%	77.94%	96.00%	87.90%	87.49%	84.70%	79.62%	80.22%	82.46%	88.90%	89.27%	89.08%	89.57%	90.61%	90.95%	84.83%	91.30%	81.78%	87.65%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
