Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Приморско-Ахтарская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №4001	УИК №4002	УИК №4003	УИК №4004	УИК №4005	УИК №4006	УИК №4007	УИК №4008	УИК №4009	УИК №4010	УИК №4011	УИК №4012	УИК №4013	УИК №4014	УИК №4015	УИК №4016	УИК №4017	УИК №4018	УИК №4019	УИК №4020	УИК №4021	УИК №4022	УИК №4023	УИК №4024	УИК №4025	УИК №4026	УИК №4027	УИК №4028	УИК №4029	УИК №4030	УИК №4031	УИК №4032	УИК №4033	УИК №4034	УИК №4035					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	674	19	28	26	24	16	23	37	40	28	27	37	21	23	13	42	29	3	6	4	24	2	27	27	7	26	14	10	3	10	24	5	24	4	12	9					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	370	4	7	10	6	5	23	21	17	12	17	15	14	15	1	42	23	1	3	2	24	1	20	12	0	18	14	7	1	8	20	0	3	0	4	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	194	4	6	16	10	3	5	4	9	8	11	10	10	10	3	10	6	2	4	3	6	4	2	4	1	6	7	3	3	3	7	4	2	2	2	4					
14	Число погашенных неиспользованных открепительных удостоверений	304	15	21	16	18	11	0	16	23	16	10	22	7	8	12	0	6	2	3	2	0	1	7	15	7	8	0	3	2	2	4	5	21	4	8	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	26	0	0	2	2	3	0	0	0	2	2	0	1	2	0	2	1	1	3	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	576	1	17	12	16	8	23	25	12	12	11	20	20	23	10	13	4	1	7	0	15	6	88	102	20	24	15	9	0	4	21	2	23	1	6	5					
		1.99%	0.16%	1.93%	1.23%	1.61%	1.06%	1.30%	1.81%	0.89%	1.21%	0.91%	1.70%	1.62%	2.29%	2.30%	1.06%	0.43%	0.57%	1.83%	0.00%	1.83%	1.97%	5.91%	6.40%	6.25%	2.41%	1.70%	1.34%	0.00%	1.01%	2.13%	0.89%	2.05%	0.63%	0.99%	1.11%					
19	2.Всероссийская политическая партия «Гражданская Сила»	188	1	18	11	8	8	17	13	11	9	12	7	9	11	0	15	3	0	2	0	4	1	4	2	2	1	4	0	0	2	0	6	1	0	0	6					
		0.65%	0.16%	2.04%	1.12%	0.81%	1.06%	0.96%	0.94%	0.81%	0.91%	0.99%	0.59%	0.73%	1.10%	0.00%	1.23%	0.33%	0.00%	0.52%	0.00%	0.49%	0.33%	0.27%	0.13%	0.63%	0.10%	0.45%	0.00%	0.00%	0.51%	0.00%	2.68%	0.09%	0.00%	0.00%	1.33%					
20	3.Политическая партия «Демократическая партия России»	37	0	1	3	0	0	1	3	4	0	2	3	0	1	2	2	0	0	1	1	1	0	2	1	1	1	1	0	1	0	2	0	2	0	1	0					
		0.13%	0.00%	0.11%	0.31%	0.00%	0.00%	0.06%	0.22%	0.30%	0.00%	0.17%	0.25%	0.00%	0.10%	0.46%	0.16%	0.00%	0.00%	0.26%	0.57%	0.12%	0.00%	0.13%	0.06%	0.31%	0.10%	0.11%	0.00%	0.76%	0.00%	0.20%	0.00%	0.18%	0.00%	0.17%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4602	91	210	215	170	157	285	307	244	176	224	204	282	188	57	171	143	21	39	17	103	39	128	160	58	199	107	71	12	33	155	28	134	11	98	65					
		15.97%	14.35%	23.81%	21.96%	17.15%	20.79%	16.09%	22.21%	18.07%	17.71%	18.62%	17.33%	22.85%	18.74%	13.13%	13.97%	15.49%	12.07%	10.18%	9.77%	12.58%	12.83%	8.59%	10.04%	18.13%	20.02%	12.15%	10.57%	9.16%	8.33%	15.72%	12.50%	11.94%	6.92%	16.25%	14.44%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	141	2	9	7	8	5	7	13	5	3	11	7	9	5	4	5	3	0	1	2	6	0	4	7	1	2	1	1	0	0	0	1	4	0	0	8					
		0.49%	0.32%	1.02%	0.72%	0.81%	0.66%	0.40%	0.94%	0.37%	0.30%	0.91%	0.59%	0.73%	0.50%	0.92%	0.41%	0.33%	0.00%	0.26%	1.15%	0.73%	0.00%	0.27%	0.44%	0.31%	0.20%	0.11%	0.15%	0.00%	0.00%	0.00%	0.45%	0.36%	0.00%	0.00%	1.78%					
23	6.Политическая партия «Партия социальной справедливости»	39	1	0	0	2	2	3	2	0	1	2	1	1	1	2	5	1	0	0	2	1	1	3	1	0	2	0	0	0	0	1	0	0	0	4	0					
		0.14%	0.16%	0.00%	0.00%	0.20%	0.26%	0.17%	0.14%	0.00%	0.10%	0.17%	0.08%	0.08%	0.10%	0.46%	0.41%	0.11%	0.00%	0.00%	1.15%	0.12%	0.33%	0.20%	0.06%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.66%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1921	6	68	87	89	65	129	97	103	78	105	88	105	81	45	138	45	8	21	13	70	24	37	56	25	61	46	20	10	13	85	13	38	7	28	17					
		6.67%	0.95%	7.71%	8.89%	8.98%	8.61%	7.28%	7.02%	7.63%	7.85%	8.73%	7.48%	8.51%	8.08%	10.37%	11.27%	4.88%	4.60%	5.48%	7.47%	8.55%	7.89%	2.48%	3.52%	7.81%	6.14%	5.22%	2.98%	7.63%	3.28%	8.62%	5.80%	3.39%	4.40%	4.64%	3.78%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3456	121	112	129	136	99	248	174	238	128	198	216	141	107	26	192	87	23	26	28	61	56	123	53	26	79	136	55	24	73	75	40	79	15	79	53					
		11.99%	19.09%	12.70%	13.18%	13.72%	13.11%	14.00%	12.59%	17.63%	12.88%	16.46%	18.35%	11.43%	10.67%	5.99%	15.69%	9.43%	13.22%	6.79%	16.09%	7.45%	18.42%	8.26%	3.33%	8.13%	7.95%	15.44%	8.18%	18.32%	18.43%	7.61%	17.86%	7.04%	9.43%	13.10%	11.78%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	181	2	14	11	5	2	5	13	16	4	9	10	11	3	1	14	2	0	4	2	5	7	5	7	6	5	6	1	0	1	3	1	3	0	3	0					
		0.63%	0.32%	1.59%	1.12%	0.50%	0.26%	0.28%	0.94%	1.19%	0.40%	0.75%	0.85%	0.89%	0.30%	0.23%	1.14%	0.22%	0.00%	1.04%	1.15%	0.61%	2.30%	0.34%	0.44%	1.88%	0.50%	0.68%	0.15%	0.00%	0.25%	0.30%	0.45%	0.27%	0.00%	0.50%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17036	392	398	480	531	393	1014	688	675	541	591	596	623	546	278	618	626	117	263	96	530	168	1081	1202	179	616	552	512	83	269	622	125	832	125	381	293					
		59.13%	61.83%	45.12%	49.03%	53.58%	52.05%	57.26%	49.78%	50.00%	54.43%	49.13%	50.64%	50.49%	54.44%	64.06%	50.49%	67.82%	67.24%	68.67%	55.17%	64.71%	55.26%	72.55%	75.46%	55.94%	61.97%	62.66%	76.19%	63.36%	67.93%	63.08%	55.80%	74.15%	78.62%	63.18%	65.11%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	187	5	9	11	6	6	21	11	9	10	14	8	16	8	1	5	6	2	3	0	4	1	8	2	1	4	0	3	0	1	1	1	6	0	1	3					
		0.65%	0.79%	1.02%	1.12%	0.61%	0.79%	1.19%	0.80%	0.67%	1.01%	1.16%	0.68%	1.30%	0.80%	0.23%	0.41%	0.65%	1.15%	0.78%	0.00%	0.49%	0.33%	0.54%	0.13%	0.31%	0.40%	0.00%	0.45%	0.00%	0.25%	0.10%	0.45%	0.53%	0.00%	0.17%	0.67%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
